branch,time_since_step_s,pressure_progress_fraction,selected_model,theta_s,tau_s,tau_fast_s,tau_slow_s,weight_fast,calibrated_horizon_s,runtime_horizon_s,interval
up,0,0,fopdt_double_exponential,0.043595990120877066,NA,0.050051866257682626,0.761795052843296,0.9311930545555789,3.99,3.99,calibrated_open_loop_hold
up,0.01,0,fopdt_double_exponential,0.043595990120877066,NA,0.050051866257682626,0.761795052843296,0.9311930545555789,3.99,3.99,calibrated_open_loop_hold
up,0.02,0,fopdt_double_exponential,0.043595990120877066,NA,0.050051866257682626,0.761795052843296,0.9311930545555789,3.99,3.99,calibrated_open_loop_hold
up,0.03,0,fopdt_double_exponential,0.043595990120877066,NA,0.050051866257682626,0.761795052843296,0.9311930545555789,3.99,3.99,calibrated_open_loop_hold
up,0.04,0,fopdt_double_exponential,0.043595990120877066,NA,0.050051866257682626,0.761795052843296,0.9311930545555789,3.99,3.99,calibrated_open_loop_hold
up,0.05,0.11241266215893557,fopdt_double_exponential,0.043595990120877066,NA,0.050051866257682626,0.761795052843296,0.9311930545555789,3.99,3.99,calibrated_open_loop_hold
up,0.06,0.26168754097558644,fopdt_double_exponential,0.043595990120877066,NA,0.050051866257682626,0.761795052843296,0.9311930545555789,3.99,3.99,calibrated_open_loop_hold
up,0.07,0.38407834640974453,fopdt_double_exponential,0.043595990120877066,NA,0.050051866257682626,0.761795052843296,0.9311930545555789,3.99,3.99,calibrated_open_loop_hold
up,0.08,0.48445182181980756,fopdt_double_exponential,0.043595990120877066,NA,0.050051866257682626,0.761795052843296,0.9311930545555789,3.99,3.99,calibrated_open_loop_hold
up,0.09,0.566793370977165,fopdt_double_exponential,0.043595990120877066,NA,0.050051866257682626,0.761795052843296,0.9311930545555789,3.99,3.99,calibrated_open_loop_hold
up,0.1,0.6343666679348035,fopdt_double_exponential,0.043595990120877066,NA,0.050051866257682626,0.761795052843296,0.9311930545555789,3.99,3.99,calibrated_open_loop_hold
up,0.11,0.6898443616252793,fopdt_double_exponential,0.043595990120877066,NA,0.050051866257682626,0.761795052843296,0.9311930545555789,3.99,3.99,calibrated_open_loop_hold
up,0.12,0.735415109919433,fopdt_double_exponential,0.043595990120877066,NA,0.050051866257682626,0.761795052843296,0.9311930545555789,3.99,3.99,calibrated_open_loop_hold
up,0.13,0.7728712298697293,fopdt_double_exponential,0.043595990120877066,NA,0.050051866257682626,0.761795052843296,0.9311930545555789,3.99,3.99,calibrated_open_loop_hold
up,0.14,0.803680474538363,fopdt_double_exponential,0.043595990120877066,NA,0.050051866257682626,0.761795052843296,0.9311930545555789,3.99,3.99,calibrated_open_loop_hold
up,0.15,0.8290448110783886,fopdt_double_exponential,0.043595990120877066,NA,0.050051866257682626,0.761795052843296,0.9311930545555789,3.99,3.99,calibrated_open_loop_hold
up,0.16,0.8499485541350129,fopdt_double_exponential,0.043595990120877066,NA,0.050051866257682626,0.761795052843296,0.9311930545555789,3.99,3.99,calibrated_open_loop_hold
up,0.17,0.8671977823136992,fopdt_double_exponential,0.043595990120877066,NA,0.050051866257682626,0.761795052843296,0.9311930545555789,3.99,3.99,calibrated_open_loop_hold
up,0.18,0.8814526163476847,fopdt_double_exponential,0.043595990120877066,NA,0.050051866257682626,0.761795052843296,0.9311930545555789,3.99,3.99,calibrated_open_loop_hold
up,0.19,0.8932536517078661,fopdt_double_exponential,0.043595990120877066,NA,0.050051866257682626,0.761795052843296,0.9311930545555789,3.99,3.99,calibrated_open_loop_hold
up,0.2,0.9030436042828417,fopdt_double_exponential,0.043595990120877066,NA,0.050051866257682626,0.761795052843296,0.9311930545555789,3.99,3.99,calibrated_open_loop_hold
up,0.21,0.91118503603989,fopdt_double_exponential,0.043595990120877066,NA,0.050051866257682626,0.761795052843296,0.9311930545555789,3.99,3.99,calibrated_open_loop_hold
up,0.22,0.9179748705805117,fopdt_double_exponential,0.043595990120877066,NA,0.050051866257682626,0.761795052843296,0.9311930545555789,3.99,3.99,calibrated_open_loop_hold
up,0.23,0.9236562799391289,fopdt_double_exponential,0.043595990120877066,NA,0.050051866257682626,0.761795052843296,0.9311930545555789,3.99,3.99,calibrated_open_loop_hold
up,0.24,0.9284284186915657,fopdt_double_exponential,0.043595990120877066,NA,0.050051866257682626,0.761795052843296,0.9311930545555789,3.99,3.99,calibrated_open_loop_hold
up,0.25,0.9324543952244906,fopdt_double_exponential,0.043595990120877066,NA,0.050051866257682626,0.761795052843296,0.9311930545555789,3.99,3.99,calibrated_open_loop_hold
up,0.26,0.9358677994151215,fopdt_double_exponential,0.043595990120877066,NA,0.050051866257682626,0.761795052843296,0.9311930545555789,3.99,3.99,calibrated_open_loop_hold
up,0.27,0.9387780481545971,fopdt_double_exponential,0.043595990120877066,NA,0.050051866257682626,0.761795052843296,0.9311930545555789,3.99,3.99,calibrated_open_loop_hold
up,0.28,0.9412747628029456,fopdt_double_exponential,0.043595990120877066,NA,0.050051866257682626,0.761795052843296,0.9311930545555789,3.99,3.99,calibrated_open_loop_hold
up,0.29,0.9434313538923558,fopdt_double_exponential,0.043595990120877066,NA,0.050051866257682626,0.761795052843296,0.9311930545555789,3.99,3.99,calibrated_open_loop_hold
up,0.3,0.9453079566456778,fopdt_double_exponential,0.043595990120877066,NA,0.050051866257682626,0.761795052843296,0.9311930545555789,3.99,3.99,calibrated_open_loop_hold
up,0.31,0.9469538348771792,fopdt_double_exponential,0.043595990120877066,NA,0.050051866257682626,0.761795052843296,0.9311930545555789,3.99,3.99,calibrated_open_loop_hold
up,0.32,0.9484093495512455,fopdt_double_exponential,0.043595990120877066,NA,0.050051866257682626,0.761795052843296,0.9311930545555789,3.99,3.99,calibrated_open_loop_hold
up,0.33,0.9497075708392311,fopdt_double_exponential,0.043595990120877066,NA,0.050051866257682626,0.761795052843296,0.9311930545555789,3.99,3.99,calibrated_open_loop_hold
up,0.34,0.9508755982367433,fopdt_double_exponential,0.043595990120877066,NA,0.050051866257682626,0.761795052843296,0.9311930545555789,3.99,3.99,calibrated_open_loop_hold
up,0.35000000000000003,0.9519356416114383,fopdt_double_exponential,0.043595990120877066,NA,0.050051866257682626,0.761795052843296,0.9311930545555789,3.99,3.99,calibrated_open_loop_hold
up,0.36,0.9529059064766681,fopdt_double_exponential,0.043595990120877066,NA,0.050051866257682626,0.761795052843296,0.9311930545555789,3.99,3.99,calibrated_open_loop_hold
up,0.37,0.9538013189455431,fopdt_double_exponential,0.043595990120877066,NA,0.050051866257682626,0.761795052843296,0.9311930545555789,3.99,3.99,calibrated_open_loop_hold
up,0.38,0.9546341193991785,fopdt_double_exponential,0.043595990120877066,NA,0.050051866257682626,0.761795052843296,0.9311930545555789,3.99,3.99,calibrated_open_loop_hold
up,0.39,0.9554143486448843,fopdt_double_exponential,0.043595990120877066,NA,0.050051866257682626,0.761795052843296,0.9311930545555789,3.99,3.99,calibrated_open_loop_hold
up,0.4,0.9561502460342817,fopdt_double_exponential,0.043595990120877066,NA,0.050051866257682626,0.761795052843296,0.9311930545555789,3.99,3.99,calibrated_open_loop_hold
