branch,s_ref_mm,u_ff_v,p_ff_bar
up,22.229296482412064,6.130077222843088,3.3323668404538127
up,22.352025125628142,6.147071309065642,3.3438675554679946
up,22.474753768844224,6.161801742797631,3.352987580881214
up,22.597482412060305,6.175435395178607,3.360416994884555
up,22.720211055276383,6.187972266208572,3.3661557974780187
up,22.842939698492465,6.201466114135818,3.3721156915590864
up,22.965668341708547,6.217412826654245,3.379665551734716
up,23.088396984924625,6.2358124037638545,3.388805378004906
up,23.211125628140707,6.255905407590498,3.3991893055561637
up,23.333854271356785,6.2761756646806255,3.410532777512712
up,23.456582914572866,6.296623175034235,3.422835793874551
up,23.579311557788948,6.317805077232512,3.436411476723303
up,23.702040201005026,6.341814143189707,3.452021596717404
up,23.824768844221108,6.367264697797415,3.4684027328320846
up,23.94749748743719,6.39415674105564,3.485554885067346
up,24.070226130653268,6.421878662665643,3.5030069117437526
up,24.19295477386935,6.450517871799277,3.5206798288629493
up,24.31568341708543,6.480074368456537,3.5385736364249367
up,24.43841206030151,6.509991014056244,3.556375212348091
up,24.56114070351759,6.538177288718389,3.573081799389227
up,24.683869346733673,6.5648698775813354,3.58886074304545
up,24.80659798994975,6.590068780645086,3.60371204331676
up,24.929326633165832,6.613496413346651,3.6177271698432043
up,25.052055276381914,6.635058629775686,3.6311125761272622
up,25.174783919597992,6.654755429932191,3.6438682621689336
up,25.297512562814074,6.673276103615365,3.655978555158419
up,25.420241206030152,6.690227567799933,3.666586076849706
up,25.542969849246234,6.705373137347535,3.67552348174569
up,25.665698492462315,6.719446090522695,3.683417476097582
up,25.788427135678393,6.735742892186553,3.6924908815324144
up,25.911155778894475,6.755888088936384,3.7035519164344057
up,26.033884422110557,6.779881680772186,3.7166005808035565
up,26.156613065326635,6.811483363256188,3.7345570057812414
up,26.279341708542717,6.850428689940084,3.7577849671044405
up,26.4020703517588,6.8967176608238745,3.7862844647731535
up,26.524798994974876,6.938695977040354,3.8123541733460837
up,26.647527638190958,6.974372409124892,3.8343666125115377
up,26.77025628140704,7.003746957077485,3.852321782269515
up,26.892984924623118,7.029825900985499,3.8679802128535075
up,27.0157135678392,7.0500137294135925,3.8795228727015836
up,27.138442211055278,7.063780873443109,3.886604040096769
up,27.26117085427136,7.070595417993148,3.8889940422320755
up,27.38389949748744,7.080063942576052,3.893199942712719
up,27.50662814070352,7.092545865001165,3.8994545718046387
up,27.6293567839196,7.10804118526849,3.907757929507835
up,27.752085427135682,7.12354362329066,3.9163494855888143
up,27.87481407035176,7.137199705141592,3.9241438132779374
up,27.997542713567842,7.137199705141592,3.9241438132779374
up,28.120271356783924,7.137199705141592,3.9241438132779374
up,28.243000000000002,7.137199705141592,3.9241438132779374
