branch,s_ref_mm,u_ff_v,p_ff_bar
down,21.052562814070356,4.906499999999994,2.6399999999999864
down,21.1862311557789,4.970000000000027,2.6399999999999864
down,21.31989949748744,4.978999999999985,2.680000000000007
down,21.453567839195983,5.043999999999983,2.680000000000007
down,21.58723618090453,5.081999999999994,2.719999999999999
down,21.72090452261307,5.1159999999999854,2.740000000000009
down,21.85457286432161,5.144499999999994,2.759999999999991
down,21.988241206030153,5.144499999999994,2.780000000000001
down,22.121909547738696,5.186500000000024,2.780000000000001
down,22.25557788944724,5.186500000000024,2.819999999999993
down,22.38924623115578,5.235500000000002,2.819999999999993
down,22.522914572864323,5.235500000000002,2.8400000000000034
down,22.656582914572866,5.277499999999975,2.8400000000000034
down,22.790251256281408,5.277499999999975,2.8600000000000136
down,22.92391959798995,5.312999999999988,2.8600000000000136
down,23.057587939698493,5.312999999999988,2.8799999999999955
down,23.191256281407036,5.322999999999979,2.8999999999999773
down,23.324924623115574,5.371999999999957,2.8999999999999773
down,23.45859296482412,5.371999999999957,2.920000000000016
down,23.592261306532663,5.411999999999978,2.920000000000016
down,23.725929648241205,5.411999999999978,2.9599999999999795
down,23.859597989949748,5.484000000000037,2.9599999999999795
down,23.99326633165829,5.484000000000037,2.980000000000018
down,24.126934673366833,5.544999999999959,3
down,24.260603015075375,5.578999999999951,3.019999999999982
down,24.39427135678392,5.607999999999947,3.0400000000000205
down,24.52793969849246,5.662000000000035,3.0600000000000023
down,24.66160804020101,5.678999999999974,3.1000000000000227
down,24.795276381909552,5.743000000000052,3.1200000000000045
down,24.928944723618095,5.755999999999972,3.1399999999999864
down,25.062613065326637,5.820499999999981,3.180000000000007
down,25.19628140703518,5.820499999999981,3.1999999999999886
down,25.32994974874372,5.883999999999958,3.2200000000000273
down,25.463618090452265,5.883999999999958,3.240000000000009
down,25.597286432160807,5.931500000000028,3.240000000000009
down,25.73095477386935,5.931500000000028,3.2799999999999727
down,25.864623115577892,5.979000000000042,3.2799999999999727
down,25.998291457286435,5.979000000000042,3.3000000000000114
down,26.131959798994977,6.025500000000022,3.3000000000000114
down,26.26562814070352,6.025500000000022,3.319999999999993
down,26.399296482412066,6.1159999999999854,3.339999999999975
down,26.532964824120604,6.1159999999999854,3.3799999999999955
down,26.666633165829147,6.190499999999986,3.3999999999999773
down,26.80030150753769,6.190499999999986,3.420000000000016
down,26.933969849246232,6.254000000000019,3.420000000000016
down,27.067638190954774,6.256999999999948,3.4599999999999795
down,27.201306532663317,6.30600000000004,3.4599999999999795
down,27.33497487437186,6.30600000000004,3.5
down,27.4686432160804,6.357999999999947,3.5
down,27.602311557788944,6.385999999999967,3.519999999999982
down,27.735979899497487,6.456000000000017,3.5400000000000205
down,27.86964824120603,6.52800000000002,3.579999999999984
down,28.00331658291457,6.5890000000000555,3.6200000000000045
down,28.13698492462311,6.6480000000000246,3.680000000000007
down,28.270653266331657,6.701999999999998,3.6999999999999886
down,28.40432160804021,6.793000000000006,3.740000000000009
down,28.53798994974875,6.796000000000049,3.7799999999999727
down,28.67165829145729,6.903999999999996,3.819999999999993
down,28.805326633165834,6.97199999999998,3.8999999999999773
down,28.938994974874376,7.114000000000033,3.920000000000016
