branch,s_ref_mm,u_ff_v,p_ff_bar
down,8.924951005025125,3.056423246267024,1.4767636944871134
down,9.04656092964824,3.069882265598637,1.4848668043786137
down,9.168170854271356,3.088735542309671,1.4968041147474058
down,9.289780778894471,3.1135885858601644,1.5130904890200936
down,9.411390703517586,3.143530436999444,1.532641243476483
down,9.533000628140703,3.175365090000563,1.5528586877600796
down,9.654610552763819,3.20843279788293,1.573375347475321
down,9.776220477386936,3.242733560646544,1.5941912226222066
down,9.897830402010051,3.278236663709878,1.615520857463676
down,10.019440326633166,3.312062135312735,1.6353180741172888
down,10.141050251256281,3.3436044659950763,1.6530680091564425
down,10.262660175879397,3.3734078193800743,1.6695469972956203
down,10.384270100502512,3.4012374502991314,1.685009288734752
down,10.505880025125627,3.427093358752248,1.6994548834738386
down,10.627489949748743,3.45102189803144,1.7133970216914913
down,10.749099874371858,3.473083619389352,1.7269515213870168
down,10.870709798994973,3.4933299122194863,1.7397594227763835
down,10.992319723618092,3.511760776521843,1.751820725859592
down,11.113929648241207,3.5305758901944992,1.7643141689492468
down,11.235539572864322,3.558205011323829,1.7818005824092045
down,11.357149497487438,3.5946481399098325,1.804279966239465
down,11.478759422110553,3.633607088926965,1.8282425245716682
down,11.600369346733668,3.6740936949192577,1.8528985611781768
down,11.721979271356783,3.7161079578867104,1.8782480760589904
down,11.843589195979899,3.7596498778293226,1.9042910692141088
down,11.965199120603014,3.801012457342857,1.9287262062704758
down,12.08680904522613,3.831704455885605,1.9470633152650088
down,12.208418969849244,3.851725873457567,1.9593023961977083
down,12.330028894472363,3.8673285437922713,1.9684400047583224
down,12.451638819095479,3.88241125404349,1.9769576770542254
down,12.573248743718594,3.8975856861072353,1.9852760766160005
down,12.694858668341709,3.912851839983507,1.9933952034436464
down,12.816468592964824,3.9318543399379013,2.003791364141315
down,12.93807851758794,3.959958480748216,2.0199069804356022
down,13.059688442211055,3.997164262414451,2.041742052326509
down,13.18129836683417,4.043471684936607,2.0692965798140346
down,13.302908291457285,4.085388463418587,2.0945026930011315
down,13.4245182160804,4.120021142989752,2.11563238655471
down,13.546128140703516,4.148397529383471,2.1332884594049126
down,13.667738065326635,4.172893238513338,2.1488572155129115
down,13.78934798994975,4.189729280920297,2.1601074264926416
down,13.910957914572865,4.199476618670155,2.1672458759851265
down,14.03256783919598,4.205659677185429,2.1715489947114763
down,14.154177763819096,4.218830280993296,2.1790624504267546
down,14.275787688442211,4.240848145898003,2.1909653684076753
down,14.397397613065326,4.2685875068567665,2.2060176117689885
down,14.519007537688442,4.297902238824062,2.221787515011533
down,14.640617462311557,4.328792341799889,2.2382750781353096
down,14.762227386934672,4.3606868537184384,2.255273517499294
down,14.883837311557787,4.390042608566985,2.271756844093491
down,15.005447236180906,4.416859354987323,2.2877284169678656
down,15.127057160804021,4.441559150149832,2.30331645264821
down,15.248667085427137,4.4667707892011865,2.3196667915396896
down,15.370277010050252,4.493037617333085,2.3372999191517843
down,15.491886934673367,4.520359634545529,2.356215835484494
down,15.613496859296482,4.544230813221474,2.373101017594261
down,15.735106783919598,4.564550446456984,2.387617187643331
down,15.856716708542713,4.5813187856102635,2.3997609865817413
down,15.978326633165828,4.594535830681313,2.4095324144094916
down,16.099936557788944,4.6067067864362725,2.4181196248102275
down,16.22154648241206,4.618425075542459,2.4256374018286495
down,16.343156407035174,4.629443277472251,2.4319393143133676
down,16.464766331658293,4.643622010248562,2.4399569117682494
down,16.586376256281408,4.661080721365541,2.4497780303199326
down,16.707986180904523,4.681819410823188,2.461402669968418
down,16.82959610552764,4.705838078621502,2.474830830713706
down,16.951206030150754,4.73176772790166,2.4892594335232237
down,17.07281595477387,4.75998282578894,2.5048632685552543
down,17.194425879396984,4.789366721271392,2.5211398556992375
down,17.3160358040201,4.815814607135896,2.5362114121478445
down,17.437645728643215,4.83932648338245,2.550077937901076
down,17.55925565326633,4.859907693863945,2.562742231614762
down,17.680865577889445,4.8851601443643675,2.578185525256634
down,17.802475502512564,4.913416791139147,2.59551424172556
down,17.92408542713568,4.94285842503258,2.613754829828995
down,18.045695351758795,4.973577821322217,2.6328813192095724
down,18.16730527638191,5.010325196815305,2.655153466114312
down,18.288915201005025,5.047640134105399,2.6772229186288987
down,18.41052512562814,5.080560556993983,2.6960473880726816
down,18.532135050251256,5.101484559697064,2.707645642477932
down,18.65374497487437,5.110412142214646,2.7120176818446486
down,18.775354899497486,5.117457140682419,2.715517419042774
down,18.8969648241206,5.127307747654303,2.720976815606604
down,19.018574748743717,5.1399639631302945,2.728395871536139
down,19.140184673366832,5.1608862045168395,2.741122938745695
down,19.261794597989947,5.184628214908702,2.755667219922007
down,19.383404522613063,5.207424632963706,2.769665077950477
down,19.50501444723618,5.229275458681851,2.7831165128311035
down,19.626624371859297,5.242534818595369,2.7911137919222333
down,19.748234296482412,5.255859813173796,2.798669864138505
down,19.869844221105527,5.2692504424171265,2.805784729479918
down,19.991454145728643,5.282706706325365,2.812458387946472
down,20.113064070351758,5.296299768002644,2.819419737507881
down,20.234673994974873,5.312573332687464,2.8283464472193676
down,20.35628391959799,5.331527400379824,2.8392385170809322
down,20.477893844221104,5.358649476067303,2.855381129274798
down,20.59950376884422,5.389164341268993,2.8739638372586027
down,20.721113693467334,5.423071995984895,2.8949866410323457
down,20.842723618090453,5.456746554877972,2.9163219454158256
down,20.964333542713568,5.494536335000109,2.9402601393106145
down,21.085943467336683,5.537662992454987,2.967487190776088
down,21.2075533919598,5.586126527242603,2.9980030998122467
down,21.329163316582914,5.632692231082322,3.0273819388205236
down,21.45077324120603,5.671485545503076,3.051753868128851
down,21.572383165829145,5.702506470504867,3.071118887737227
down,21.69399309045226,5.7290129830917875,3.0874091912514303
down,21.815603015075375,5.749206204294169,3.100002437366859
down,21.93721293969849,5.763086134112011,3.1088986260835134
down,22.058822864321606,5.775457711313978,3.1166360514449205
down,22.180432788944724,5.79252643978365,3.126568998599284
down,22.30204271356784,5.812868099711577,3.138207724931416
down,22.423652638190955,5.836482691097758,3.1515522304413177
down,22.54526256281407,5.861039069714975,3.165724712354824
down,22.666872487437185,5.893845077425215,3.184669822139308
down,22.7884824120603,5.9349007142284815,3.208387559794771
down,22.910092336683416,5.979401041356107,3.2343396312776855
down,23.03170226130653,6.0183467424542245,3.257564754029503
down,23.153312185929646,6.046192745270437,3.2746510264596553
