branch,time_since_step_s,pressure_progress_fraction,selected_model,theta_s,tau_s,tau_fast_s,tau_slow_s,weight_fast,calibrated_horizon_s,runtime_horizon_s,interval
down,1.2,0.8711180360922829,fopdt_double_exponential,0.09591309710224645,NA,0.08403403162996613,0.9890087859497508,0.6064355899694005,3.99,3.99,calibrated_open_loop_hold
down,1.21,0.8724147347566499,fopdt_double_exponential,0.09591309710224645,NA,0.08403403162996613,0.9890087859497508,0.6064355899694005,3.99,3.99,calibrated_open_loop_hold
down,1.22,0.8736983747146626,fopdt_double_exponential,0.09591309710224645,NA,0.08403403162996613,0.9890087859497508,0.6064355899694005,3.99,3.99,calibrated_open_loop_hold
down,1.23,0.8749690888734759,fopdt_double_exponential,0.09591309710224645,NA,0.08403403162996613,0.9890087859497508,0.6064355899694005,3.99,3.99,calibrated_open_loop_hold
down,1.24,0.8762270086310588,fopdt_double_exponential,0.09591309710224645,NA,0.08403403162996613,0.9890087859497508,0.6064355899694005,3.99,3.99,calibrated_open_loop_hold
down,1.25,0.8774722639106868,fopdt_double_exponential,0.09591309710224645,NA,0.08403403162996613,0.9890087859497508,0.6064355899694005,3.99,3.99,calibrated_open_loop_hold
down,1.26,0.8787049831929217,fopdt_double_exponential,0.09591309710224645,NA,0.08403403162996613,0.9890087859497508,0.6064355899694005,3.99,3.99,calibrated_open_loop_hold
down,1.27,0.8799252935453448,fopdt_double_exponential,0.09591309710224645,NA,0.08403403162996613,0.9890087859497508,0.6064355899694005,3.99,3.99,calibrated_open_loop_hold
down,1.28,0.8811333206502852,fopdt_double_exponential,0.09591309710224645,NA,0.08403403162996613,0.9890087859497508,0.6064355899694005,3.99,3.99,calibrated_open_loop_hold
down,1.29,0.8823291888307513,fopdt_double_exponential,0.09591309710224645,NA,0.08403403162996613,0.9890087859497508,0.6064355899694005,3.99,3.99,calibrated_open_loop_hold
down,1.3,0.8835130210747574,fopdt_double_exponential,0.09591309710224645,NA,0.08403403162996613,0.9890087859497508,0.6064355899694005,3.99,3.99,calibrated_open_loop_hold
down,1.31,0.8846849390582089,fopdt_double_exponential,0.09591309710224645,NA,0.08403403162996613,0.9890087859497508,0.6064355899694005,3.99,3.99,calibrated_open_loop_hold
down,1.32,0.8858450631664977,fopdt_double_exponential,0.09591309710224645,NA,0.08403403162996613,0.9890087859497508,0.6064355899694005,3.99,3.99,calibrated_open_loop_hold
down,1.33,0.8869935125149375,fopdt_double_exponential,0.09591309710224645,NA,0.08403403162996613,0.9890087859497508,0.6064355899694005,3.99,3.99,calibrated_open_loop_hold
down,1.34,0.8881304049681588,fopdt_double_exponential,0.09591309710224645,NA,0.08403403162996613,0.9890087859497508,0.6064355899694005,3.99,3.99,calibrated_open_loop_hold
down,1.35,0.8892558571585644,fopdt_double_exponential,0.09591309710224645,NA,0.08403403162996613,0.9890087859497508,0.6064355899694005,3.99,3.99,calibrated_open_loop_hold
down,1.36,0.8903699845039423,fopdt_double_exponential,0.09591309710224645,NA,0.08403403162996613,0.9890087859497508,0.6064355899694005,3.99,3.99,calibrated_open_loop_hold
down,1.37,0.8914729012243148,fopdt_double_exponential,0.09591309710224645,NA,0.08403403162996613,0.9890087859497508,0.6064355899694005,3.99,3.99,calibrated_open_loop_hold
down,1.3800000000000001,0.8925647203580984,fopdt_double_exponential,0.09591309710224645,NA,0.08403403162996613,0.9890087859497508,0.6064355899694005,3.99,3.99,calibrated_open_loop_hold
down,1.3900000000000001,0.8936455537776422,fopdt_double_exponential,0.09591309710224645,NA,0.08403403162996613,0.9890087859497508,0.6064355899694005,3.99,3.99,calibrated_open_loop_hold
down,1.4000000000000001,0.8947155122041972,fopdt_double_exponential,0.09591309710224645,NA,0.08403403162996613,0.9890087859497508,0.6064355899694005,3.99,3.99,calibrated_open_loop_hold
down,1.41,0.8957747052223746,fopdt_double_exponential,0.09591309710224645,NA,0.08403403162996613,0.9890087859497508,0.6064355899694005,3.99,3.99,calibrated_open_loop_hold
down,1.42,0.8968232412941334,fopdt_double_exponential,0.09591309710224645,NA,0.08403403162996613,0.9890087859497508,0.6064355899694005,3.99,3.99,calibrated_open_loop_hold
down,1.43,0.8978612277723428,fopdt_double_exponential,0.09591309710224645,NA,0.08403403162996613,0.9890087859497508,0.6064355899694005,3.99,3.99,calibrated_open_loop_hold
down,1.44,0.898888770913952,fopdt_double_exponential,0.09591309710224645,NA,0.08403403162996613,0.9890087859497508,0.6064355899694005,3.99,3.99,calibrated_open_loop_hold
down,1.45,0.8999059758928036,fopdt_double_exponential,0.09591309710224645,NA,0.08403403162996613,0.9890087859497508,0.6064355899694005,3.99,3.99,calibrated_open_loop_hold
down,1.46,0.9009129468121152,fopdt_double_exponential,0.09591309710224645,NA,0.08403403162996613,0.9890087859497508,0.6064355899694005,3.99,3.99,calibrated_open_loop_hold
down,1.47,0.9019097867166598,fopdt_double_exponential,0.09591309710224645,NA,0.08403403162996613,0.9890087859497508,0.6064355899694005,3.99,3.99,calibrated_open_loop_hold
down,1.48,0.9028965976046641,fopdt_double_exponential,0.09591309710224645,NA,0.08403403162996613,0.9890087859497508,0.6064355899694005,3.99,3.99,calibrated_open_loop_hold
down,1.49,0.9038734804394472,fopdt_double_exponential,0.09591309710224645,NA,0.08403403162996613,0.9890087859497508,0.6064355899694005,3.99,3.99,calibrated_open_loop_hold
down,1.5,0.9048405351608177,fopdt_double_exponential,0.09591309710224645,NA,0.08403403162996613,0.9890087859497508,0.6064355899694005,3.99,3.99,calibrated_open_loop_hold
down,1.51,0.9057978606962463,fopdt_double_exponential,0.09591309710224645,NA,0.08403403162996613,0.9890087859497508,0.6064355899694005,3.99,3.99,calibrated_open_loop_hold
down,1.52,0.9067455549718259,fopdt_double_exponential,0.09591309710224645,NA,0.08403403162996613,0.9890087859497508,0.6064355899694005,3.99,3.99,calibrated_open_loop_hold
down,1.53,0.9076837149230357,fopdt_double_exponential,0.09591309710224645,NA,0.08403403162996613,0.9890087859497508,0.6064355899694005,3.99,3.99,calibrated_open_loop_hold
down,1.54,0.9086124365053202,fopdt_double_exponential,0.09591309710224645,NA,0.08403403162996613,0.9890087859497508,0.6064355899694005,3.99,3.99,calibrated_open_loop_hold
down,1.55,0.9095318147044915,fopdt_double_exponential,0.09591309710224645,NA,0.08403403162996613,0.9890087859497508,0.6064355899694005,3.99,3.99,calibrated_open_loop_hold
down,1.56,0.9104419435469668,fopdt_double_exponential,0.09591309710224645,NA,0.08403403162996613,0.9890087859497508,0.6064355899694005,3.99,3.99,calibrated_open_loop_hold
down,1.57,0.9113429161098487,fopdt_double_exponential,0.09591309710224645,NA,0.08403403162996613,0.9890087859497508,0.6064355899694005,3.99,3.99,calibrated_open_loop_hold
down,1.58,0.9122348245308556,fopdt_double_exponential,0.09591309710224645,NA,0.08403403162996613,0.9890087859497508,0.6064355899694005,3.99,3.99,calibrated_open_loop_hold
down,1.59,0.913117760018111,fopdt_double_exponential,0.09591309710224645,NA,0.08403403162996613,0.9890087859497508,0.6064355899694005,3.99,3.99,calibrated_open_loop_hold
