branch,s_ref_mm,u_ff_v,p_ff_bar
up,10.092680067001677,3.7055000000000007,1.9200000000000017
up,10.225184254606363,3.7055000000000007,1.9399999999999977
up,10.357688442211057,3.7135000000000105,1.9399999999999977
up,10.490192629815745,3.7305000000000064,1.9599999999999937
up,10.622696817420437,3.7634999999999934,1.980000000000004
up,10.755201005025125,3.772999999999996,1.990000000000002
up,10.887705192629817,3.8785000000000025,1.990000000000002
up,11.020209380234505,3.9364999999999952,2.019999999999996
up,11.152713567839196,3.944500000000005,2.0400000000000063
up,11.285217755443886,3.960499999999996,2.0600000000000023
up,11.417721943048576,4.005500000000012,2.0600000000000023
up,11.550226130653266,4.043000000000006,2.0799999999999983
up,11.682730318257956,4.043500000000009,2.0999999999999943
up,11.815234505862646,4.043500000000009,2.1400000000000006
up,11.947738693467336,4.051500000000004,2.1400000000000006
up,12.080242881072028,4.120500000000007,2.1599999999999966
up,12.212747068676716,4.120500000000007,2.200000000000003
up,12.345251256281408,4.140500000000003,2.200000000000003
up,12.477755443886098,4.2092500000000115,2.200000000000003
up,12.610259631490788,4.2092500000000115,2.239999999999995
up,12.742763819095478,4.209499999999991,2.253333333333335
up,12.875268006700168,4.285333333333331,2.253333333333335
up,13.007772194304858,4.285333333333331,2.253333333333335
up,13.140276381909548,4.285333333333331,2.280000000000001
up,13.272780569514238,4.312250000000006,2.280000000000001
up,13.405284757118928,4.312250000000006,2.299999999999997
up,13.537788944723616,4.375999999999991,2.299999999999997
up,13.67029313232831,4.375999999999991,2.299999999999997
up,13.802797319933,4.382000000000005,2.3400000000000034
up,13.93530150753769,4.383999999999986,2.3599999999999994
up,14.067805695142381,4.420999999999992,2.3800000000000097
up,14.200309882747067,4.473500000000001,2.4000000000000057
up,14.33281407035176,4.5464999999999804,2.4000000000000057
up,14.465318257956447,4.581000000000017,2.4199999999999875
up,14.59782244556114,4.6159999999999854,2.4399999999999977
up,14.730326633165827,4.628000000000014,2.4399999999999977
up,14.86283082077052,4.628000000000014,2.4799999999999898
up,14.99533500837521,4.650500000000022,2.5
up,15.1278391959799,4.669499999999999,2.5
up,15.26034338358459,4.669499999999999,2.510000000000005
up,15.39284757118928,4.704250000000002,2.510000000000005
up,15.52535175879397,4.704250000000002,2.5200000000000102
up,15.65785594639866,4.757333333333331,2.5200000000000102
up,15.79036013400335,4.757333333333331,2.5200000000000102
up,15.92286432160804,4.757333333333331,2.5600000000000023
up,16.05536850921273,4.767499999999984,2.5800000000000125
up,16.187872696817422,4.814999999999998,2.5800000000000125
up,16.32037688442211,4.814999999999998,2.5999999999999943
up,16.452881072026802,4.890000000000005,2.5999999999999943
up,16.585385259631494,4.890000000000005,2.5999999999999943
up,16.717889447236182,4.890000000000005,2.6399999999999864
up,16.85039363484087,4.896000000000015,2.6533333333333267
up,16.982897822445562,4.951999999999998,2.6533333333333267
up,17.115402010050254,4.973000000000013,2.6533333333333267
up,17.24790619765494,4.987499999999983,2.6599999999999966
up,17.38041038525963,4.987499999999983,2.6999999999999886
up,17.51291457286432,5.017999999999972,2.719999999999999
up,17.645418760469013,5.0464999999999804,2.740000000000009
up,17.7779229480737,5.076999999999998,2.740000000000009
up,17.910427135678393,5.076999999999998,2.740000000000009
up,18.042931323283085,5.13366666666667,2.740000000000009
up,18.175435510887773,5.13366666666667,2.740000000000009
up,18.30793969849246,5.13366666666667,2.780000000000001
up,18.440443886097153,5.1474999999999795,2.780000000000001
up,18.572948073701845,5.175249999999977,2.8000000000000114
up,18.705452261306533,5.175249999999977,2.8000000000000114
up,18.83795644891122,5.1995000000000005,2.819999999999993
up,18.970460636515913,5.231999999999999,2.8400000000000034
up,19.102964824120605,5.231999999999999,2.8600000000000136
up,19.235469011725293,5.314999999999998,2.8600000000000136
up,19.367973199329985,5.329999999999984,2.8600000000000136
up,19.500477386934676,5.330500000000001,2.8799999999999955
up,19.632981574539365,5.330500000000001,2.9199999999999875
up,19.765485762144053,5.353999999999985,2.9199999999999875
up,19.897989949748744,5.432000000000016,2.9199999999999875
up,20.030494137353436,5.4354999999999905,2.9199999999999875
