controller,branch,lookup_file,reference_level,s_ref_mm,delta_s_ref_mm,time_since_step_s,interval,creep_fraction,s_virtual_mm,virtual_reference_clipped,u_ff_base_v,u_ff_creep_v,delta_u_creep_v,u_creep_within_control_window
open_loop_lookup,up,lqr_steady_state_lookup_up.csv,mid,16.0315,7.326899999999999,1.76,calibrated_open_loop_hold,0.0449091189181868,16.360544623401665,FALSE,4.922240527413518,4.9943819524259325,0.07214142501241483,TRUE
open_loop_lookup,up,lqr_steady_state_lookup_up.csv,mid,16.0315,7.326899999999999,1.77,calibrated_open_loop_hold,0.04446122587774148,16.357262955883627,FALSE,4.922240527413518,4.993833139796049,0.07159261238253123,TRUE
open_loop_lookup,up,lqr_steady_state_lookup_up.csv,mid,16.0315,7.326899999999999,1.78,calibrated_open_loop_hold,0.044017799818179146,16.354014017487817,FALSE,4.922240527413518,4.993289800650468,0.07104927323694987,TRUE
open_loop_lookup,up,lqr_steady_state_lookup_up.csv,mid,16.0315,7.326899999999999,1.79,calibrated_open_loop_hold,0.043578796188867376,16.350797481796214,FALSE,4.922240527413518,4.992751880400376,0.07051135298685818,TRUE
open_loop_lookup,up,lqr_steady_state_lookup_up.csv,mid,16.0315,7.326899999999999,1.8,calibrated_open_loop_hold,0.043144170883491505,16.347613025646254,FALSE,4.922240527413518,4.99221932500139,0.06997879758787207,TRUE
open_loop_lookup,up,lqr_steady_state_lookup_up.csv,mid,16.0315,7.326899999999999,1.81,calibrated_open_loop_hold,0.04271388023562323,16.34446032909839,FALSE,4.922240527413518,4.991692080948131,0.06945155353461363,TRUE
open_loop_lookup,up,lqr_steady_state_lookup_up.csv,mid,16.0315,7.326899999999999,1.82,calibrated_open_loop_hold,0.04228788101433362,16.341339075403923,FALSE,4.922240527413518,4.991170095268846,0.06892956785532789,TRUE
open_loop_lookup,up,lqr_steady_state_lookup_up.csv,mid,16.0315,7.326899999999999,1.83,calibrated_open_loop_hold,0.041866130419849566,16.338248950973195,FALSE,4.922240527413518,4.990650677796652,0.06841015038313447,TRUE
open_loop_lookup,up,lqr_steady_state_lookup_up.csv,mid,16.0315,7.326899999999999,1.84,calibrated_open_loop_hold,0.04144858607925391,16.335189645344087,FALSE,4.922240527413518,4.990027987815042,0.06778746040152406,TRUE
open_loop_lookup,up,lqr_steady_state_lookup_up.csv,mid,16.0315,7.326899999999999,1.85,calibrated_open_loop_hold,0.041035206042228094,16.332160851150803,FALSE,4.922240527413518,4.989411508120247,0.06717098070672911,TRUE
open_loop_lookup,up,lqr_steady_state_lookup_up.csv,mid,16.0315,7.326899999999999,1.86,calibrated_open_loop_hold,0.0406259487768376,16.329162264093014,FALSE,4.922240527413518,4.988801176775087,0.06656064936156891,TRUE
open_loop_lookup,up,lqr_steady_state_lookup_up.csv,mid,16.0315,7.326899999999999,1.87,calibrated_open_loop_hold,0.04022077316535917,16.326193582905272,FALSE,4.922240527413518,4.988196932460099,0.06595640504658107,TRUE
open_loop_lookup,up,lqr_steady_state_lookup_up.csv,mid,16.0315,7.326899999999999,1.8800000000000001,calibrated_open_loop_hold,0.03981963850014982,16.32325450932675,FALSE,4.922240527413518,4.987598714467379,0.0653581870538611,TRUE
open_loop_lookup,up,lqr_steady_state_lookup_up.csv,mid,16.0315,7.326899999999999,1.8900000000000001,calibrated_open_loop_hold,0.039422504479556884,16.320344748071268,FALSE,4.922240527413518,4.9870064626944846,0.06476593528096686,TRUE
open_loop_lookup,up,lqr_steady_state_lookup_up.csv,mid,16.0315,7.326899999999999,1.9000000000000001,calibrated_open_loop_hold,0.039029331203869054,16.31746400679763,FALSE,4.922240527413518,4.986420117638391,0.06417959022487363,TRUE
open_loop_lookup,up,lqr_steady_state_lookup_up.csv,mid,16.0315,7.326899999999999,1.9100000000000001,calibrated_open_loop_hold,0.038640079171307594,16.314611996080256,FALSE,4.922240527413518,4.9858396203895206,0.06359909297600286,TRUE
open_loop_lookup,up,lqr_steady_state_lookup_up.csv,mid,16.0315,7.326899999999999,1.92,calibrated_open_loop_hold,0.03825470927405771,16.311788429380094,FALSE,4.922240527413518,4.985264912625814,0.06302438521229625,TRUE
open_loop_lookup,up,lqr_steady_state_lookup_up.csv,mid,16.0315,7.326899999999999,1.93,calibrated_open_loop_hold,0.03787318279433934,16.308993023015844,FALSE,4.922240527413518,4.984695936606882,0.06245540919336445,TRUE
open_loop_lookup,up,lqr_steady_state_lookup_up.csv,mid,16.0315,7.326899999999999,1.94,calibrated_open_loop_hold,0.03749546140051728,16.30622549613545,FALSE,4.922240527413518,4.984132635168196,0.06189210775467835,TRUE
open_loop_lookup,up,lqr_steady_state_lookup_up.csv,mid,16.0315,7.326899999999999,1.95,calibrated_open_loop_hold,0.037121507143250014,16.30348557068788,FALSE,4.922240527413518,4.983574951715347,0.06133442430182967,TRUE
open_loop_lookup,up,lqr_steady_state_lookup_up.csv,mid,16.0315,7.326899999999999,1.96,calibrated_open_loop_hold,0.03675128245167696,16.300772971395194,FALSE,4.922240527413518,4.983022830218363,0.06078230280484487,TRUE
open_loop_lookup,up,lqr_steady_state_lookup_up.csv,mid,16.0315,7.326899999999999,1.97,calibrated_open_loop_hold,0.03638475012964381,16.298087425724887,FALSE,4.922240527413518,4.982476215206072,0.06023568779255406,TRUE
open_loop_lookup,up,lqr_steady_state_lookup_up.csv,mid,16.0315,7.326899999999999,1.98,calibrated_open_loop_hold,0.03602187335196537,16.295428663862516,FALSE,4.922240527413518,4.981935051760539,0.05969452434702127,TRUE
open_loop_lookup,up,lqr_steady_state_lookup_up.csv,mid,16.0315,7.326899999999999,1.99,calibrated_open_loop_hold,0.03566261566072587,16.292796418684574,FALSE,4.922240527413518,4.981399285511541,0.05915875809802351,TRUE
open_loop_lookup,up,lqr_steady_state_lookup_up.csv,mid,16.0315,7.326899999999999,2,calibrated_open_loop_hold,0.035306940961616,16.290190425731666,FALSE,4.922240527413518,4.980868862631106,0.05862833521758848,TRUE
open_loop_lookup,up,lqr_steady_state_lookup_up.csv,mid,16.0315,7.326899999999999,2.0100000000000002,calibrated_open_loop_hold,0.03495481352030658,16.287610423181935,FALSE,4.922240527413518,4.980343729828107,0.058103202414589106,TRUE
open_loop_lookup,up,lqr_steady_state_lookup_up.csv,mid,16.0315,7.326899999999999,2.02,calibrated_open_loop_hold,0.034606197958858345,16.28505615182476,FALSE,4.922240527413518,4.9798238343429055,0.057583306929387845,TRUE
open_loop_lookup,up,lqr_steady_state_lookup_up.csv,mid,16.0315,7.326899999999999,2.0300000000000002,calibrated_open_loop_hold,0.034261059252167554,16.28252735503471,FALSE,4.922240527413518,4.979309123942051,0.057068596528533355,TRUE
open_loop_lookup,up,lqr_steady_state_lookup_up.csv,mid,16.0315,7.326899999999999,2.04,calibrated_open_loop_hold,0.03391936272444708,16.280023778745754,FALSE,4.922240527413518,4.978799546913037,0.05655901949951936,TRUE
open_loop_lookup,up,lqr_steady_state_lookup_up.csv,mid,16.0315,7.326899999999999,2.05,calibrated_open_loop_hold,0.03358107404574251,16.277545171425754,FALSE,4.922240527413518,4.9782950520590985,0.056054524645580805,TRUE
open_loop_lookup,up,lqr_steady_state_lookup_up.csv,mid,16.0315,7.326899999999999,2.06,calibrated_open_loop_hold,0.033246159228483056,16.275091284051175,FALSE,4.922240527413518,4.977795588694075,0.05555506128055754,TRUE
open_loop_lookup,up,lqr_steady_state_lookup_up.csv,mid,16.0315,7.326899999999999,2.07,calibrated_open_loop_hold,0.03291458462406694,16.27266187008208,FALSE,4.922240527413518,4.977301106637315,0.055060579223797035,TRUE
open_loop_lookup,up,lqr_steady_state_lookup_up.csv,mid,16.0315,7.326899999999999,2.08,calibrated_open_loop_hold,0.03258631691948059,16.270256685437342,FALSE,4.922240527413518,4.976811556208633,0.054571028795114884,TRUE
open_loop_lookup,up,lqr_steady_state_lookup_up.csv,mid,16.0315,7.326899999999999,2.09,calibrated_open_loop_hold,0.032261323133951886,16.267875488470153,FALSE,4.922240527413518,4.976326888223323,0.054086360809805,TRUE
open_loop_lookup,up,lqr_steady_state_lookup_up.csv,mid,16.0315,7.326899999999999,2.1,calibrated_open_loop_hold,0.031939570615636424,16.265518039943707,FALSE,4.922240527413518,4.975847053987209,0.05360652657369158,TRUE
open_loop_lookup,up,lqr_steady_state_lookup_up.csv,mid,16.0315,7.326899999999999,2.11,calibrated_open_loop_hold,0.03162102703833721,16.263184103007195,FALSE,4.922240527413518,4.9753720052917645,0.05313147787824679,TRUE
open_loop_lookup,up,lqr_steady_state_lookup_up.csv,mid,16.0315,7.326899999999999,2.12,calibrated_open_loop_hold,0.0313056603982567,16.260873443171988,FALSE,4.922240527413518,4.974901694409255,0.05266116699573686,TRUE
open_loop_lookup,up,lqr_steady_state_lookup_up.csv,mid,16.0315,7.326899999999999,2.13,calibrated_open_loop_hold,0.030993439010781533,16.258585828288098,FALSE,4.922240527413518,4.974436074087955,0.05219554667443749,TRUE
open_loop_lookup,up,lqr_steady_state_lookup_up.csv,mid,16.0315,7.326899999999999,2.14,calibrated_open_loop_hold,0.030684331507299108,16.25632102852083,FALSE,4.922240527413518,4.973975097547393,0.051734570133874946,TRUE
open_loop_lookup,up,lqr_steady_state_lookup_up.csv,mid,16.0315,7.326899999999999,2.15,calibrated_open_loop_hold,0.030378306832046117,16.25407881632772,FALSE,4.922240527413518,4.973518718473654,0.051278191060136535,TRUE
open_loop_lookup,up,lqr_steady_state_lookup_up.csv,mid,16.0315,7.326899999999999,2.16,calibrated_open_loop_hold,0.030075334238988272,16.251858966435645,FALSE,4.922240527413518,4.97306689101473,0.050826363601212066,TRUE
open_loop_lookup,up,lqr_steady_state_lookup_up.csv,mid,16.0315,7.326899999999999,2.17,calibrated_open_loop_hold,0.02977538328873139,16.249661255818207,FALSE,4.922240527413518,4.9726195697759055,0.05037904236238777,TRUE
open_loop_lookup,up,lqr_steady_state_lookup_up.csv,mid,16.0315,7.326899999999999,2.18,calibrated_open_loop_hold,0.029478423845463085,16.247485463673325,FALSE,4.922240527413518,4.972176709815202,0.049936182401684626,TRUE
open_loop_lookup,up,lqr_steady_state_lookup_up.csv,mid,16.0315,7.326899999999999,2.19,calibrated_open_loop_hold,0.029184426073925126,16.245331371401043,FALSE,4.922240527413518,4.971738266638865,0.04949773922534728,TRUE
open_loop_lookup,up,lqr_steady_state_lookup_up.csv,mid,16.0315,7.326899999999999,2.2,calibrated_open_loop_hold,0.028893360436415844,16.243198762581578,FALSE,4.922240527413518,4.971304196196887,0.04906366878336943,TRUE
open_loop_lookup,up,lqr_steady_state_lookup_up.csv,mid,16.0315,7.326899999999999,2.21,calibrated_open_loop_hold,0.02860519768982257,16.241087422953562,FALSE,4.922240527413518,4.970874454878585,0.04863392746506712,TRUE
open_loop_lookup,up,lqr_steady_state_lookup_up.csv,mid,16.0315,7.326899999999999,2.22,calibrated_open_loop_hold,0.028319908882683546,16.238997140392534,FALSE,4.922240527413518,4.970448999508222,0.04820847209470447,TRUE
open_loop_lookup,up,lqr_steady_state_lookup_up.csv,mid,16.0315,7.326899999999999,2.23,calibrated_open_loop_hold,0.02803746535227924,16.236927704889617,FALSE,4.922240527413518,4.9700277873406655,0.04778725992714783,TRUE
open_loop_lookup,up,lqr_steady_state_lookup_up.csv,mid,16.0315,7.326899999999999,2.24,calibrated_open_loop_hold,0.0277578387217526,16.234878908530412,FALSE,4.922240527413518,4.969610776057093,0.047370248643574975,TRUE
open_loop_lookup,up,lqr_steady_state_lookup_up.csv,mid,16.0315,7.326899999999999,2.25,calibrated_open_loop_hold,0.02748100089725808,16.232850545474122,FALSE,4.922240527413518,4.96919792376074,0.04695739634722251,TRUE
open_loop_lookup,up,lqr_steady_state_lookup_up.csv,mid,16.0315,7.326899999999999,2.2600000000000002,calibrated_open_loop_hold,0.027206924065139044,16.23084241193287,FALSE,4.922240527413518,4.968789188972697,0.04654866155917947,TRUE
open_loop_lookup,up,lqr_steady_state_lookup_up.csv,mid,16.0315,7.326899999999999,2.27,calibrated_open_loop_hold,0.0269355806891334,16.228854306151213,FALSE,4.922240527413518,4.968384530627732,0.046144003214214635,TRUE
open_loop_lookup,up,lqr_steady_state_lookup_up.csv,mid,16.0315,7.326899999999999,2.2800000000000002,calibrated_open_loop_hold,0.026666943507606983,16.226886028385888,FALSE,4.922240527413518,4.967983908070171,0.04574338065665362,TRUE
open_loop_lookup,up,lqr_steady_state_lookup_up.csv,mid,16.0315,7.326899999999999,2.29,calibrated_open_loop_hold,0.02640098553081469,16.224937380885727,FALSE,4.922240527413518,4.967587281049813,0.045346753636295034,TRUE
open_loop_lookup,up,lqr_steady_state_lookup_up.csv,mid,16.0315,7.326899999999999,2.3000000000000003,calibrated_open_loop_hold,0.02613768003818876,16.223008167871807,FALSE,4.922240527413518,4.967194609717883,0.044954082304365706,TRUE
open_loop_lookup,up,lqr_steady_state_lookup_up.csv,mid,16.0315,7.326899999999999,2.31,calibrated_open_loop_hold,0.025877000575654258,16.22109819551776,FALSE,4.922240527413518,4.9668058546230345,0.04456532720951678,TRUE
open_loop_lookup,up,lqr_steady_state_lookup_up.csv,mid,16.0315,7.326899999999999,2.32,calibrated_open_loop_hold,0.025618920952971174,16.219207271930326,FALSE,4.922240527413518,4.966420976707378,0.04418044929386067,TRUE
open_loop_lookup,up,lqr_steady_state_lookup_up.csv,mid,16.0315,7.326899999999999,2.33,calibrated_open_loop_hold,0.025363415241103204,16.21733520713004,FALSE,4.922240527413518,4.966039937302564,0.04379940988904618,TRUE
open_loop_lookup,up,lqr_steady_state_lookup_up.csv,mid,16.0315,7.326899999999999,2.34,calibrated_open_loop_hold,0.02511045776961262,16.215481813032177,FALSE,4.922240527413518,4.965658569104166,0.043418041690648224,TRUE
open_loop_lookup,up,lqr_steady_state_lookup_up.csv,mid,16.0315,7.326899999999999,2.35,calibrated_open_loop_hold,0.02486002312408116,16.213646903427833,FALSE,4.922240527413518,4.965216929776322,0.04297640236280387,TRUE
open_loop_lookup,up,lqr_steady_state_lookup_up.csv,mid,16.0315,7.326899999999999,2.36,calibrated_open_loop_hold,0.024612086143556786,16.211830293965228,FALSE,4.922240527413518,4.96477969505908,0.04253916764556198,TRUE
open_loop_lookup,up,lqr_steady_state_lookup_up.csv,mid,16.0315,7.326899999999999,2.37,calibrated_open_loop_hold,0.02436662191802562,16.210031802131184,FALSE,4.922240527413518,4.964346821023847,0.04210629361032936,TRUE
open_loop_lookup,up,lqr_steady_state_lookup_up.csv,mid,16.0315,7.326899999999999,2.38,calibrated_open_loop_hold,0.02412360578590939,16.20825124723278,FALSE,4.922240527413518,4.963918264180143,0.04167773676662545,TRUE
open_loop_lookup,up,lqr_steady_state_lookup_up.csv,mid,16.0315,7.326899999999999,2.39,calibrated_open_loop_hold,0.023883013331587592,16.20648845037921,FALSE,4.922240527413518,4.963493981471233,0.04125345405771519,TRUE
open_loop_lookup,up,lqr_steady_state_lookup_up.csv,mid,16.0315,7.326899999999999,2.4,calibrated_open_loop_hold,0.023644820382944628,16.2047432344638,FALSE,4.922240527413518,4.9630739302697995,0.040833402856281786,TRUE
open_loop_lookup,up,lqr_steady_state_lookup_up.csv,mid,16.0315,7.326899999999999,2.41,calibrated_open_loop_hold,0.02340900300894106,16.203015424146212,FALSE,4.922240527413518,4.962658068373663,0.040417540960145715,TRUE
open_loop_lookup,up,lqr_steady_state_lookup_up.csv,mid,16.0315,7.326899999999999,2.42,calibrated_open_loop_hold,0.02317553751720945,16.201304845834844,FALSE,4.922240527413518,4.96224635400154,0.040005826588021876,TRUE
open_loop_lookup,up,lqr_steady_state_lookup_up.csv,mid,16.0315,7.326899999999999,2.43,calibrated_open_loop_hold,0.02294440045167387,16.19961132766937,FALSE,4.922240527413518,4.96183874578884,0.03959821837532207,TRUE
open_loop_lookup,up,lqr_steady_state_lookup_up.csv,mid,16.0315,7.326899999999999,2.44,calibrated_open_loop_hold,0.022715568590193434,16.197934699503488,FALSE,4.922240527413518,4.961435202783522,0.03919467537000454,TRUE
open_loop_lookup,up,lqr_steady_state_lookup_up.csv,mid,16.0315,7.326899999999999,2.45,calibrated_open_loop_hold,0.022489018942229048,16.19627479288782,FALSE,4.922240527413518,4.961035684441969,0.038795157028451044,TRUE
open_loop_lookup,up,lqr_steady_state_lookup_up.csv,mid,16.0315,7.326899999999999,2.46,calibrated_open_loop_hold,0.022264728746533673,16.19463144105298,FALSE,4.922240527413518,4.960640150624918,0.03839962321139989,TRUE
open_loop_lookup,up,lqr_steady_state_lookup_up.csv,mid,16.0315,7.326899999999999,2.47,calibrated_open_loop_hold,0.02204267546886544,16.19300447889283,FALSE,4.922240527413518,4.960248561593428,0.038008034179910055,TRUE
open_loop_lookup,up,lqr_steady_state_lookup_up.csv,mid,16.0315,7.326899999999999,2.48,calibrated_open_loop_hold,0.021822836799723768,16.1913937429479,FALSE,4.922240527413518,4.95986087800489,0.037620350591372365,TRUE
open_loop_lookup,up,lqr_steady_state_lookup_up.csv,mid,16.0315,7.326899999999999,2.49,calibrated_open_loop_hold,0.021605190652107805,16.18979907138893,FALSE,4.922240527413518,4.959477060909069,0.037236533495550894,TRUE
open_loop_lookup,up,lqr_steady_state_lookup_up.csv,mid,16.0315,7.326899999999999,2.5,calibrated_open_loop_hold,0.0213897151592975,16.18822030400066,FALSE,4.922240527413518,4.959097071744193,0.03685654433067498,TRUE
open_loop_lookup,up,lqr_steady_state_lookup_up.csv,mid,16.0315,7.326899999999999,2.5100000000000002,calibrated_open_loop_hold,0.021176388672656546,16.186657282165687,FALSE,4.922240527413518,4.958720872333078,0.03648034491956054,TRUE
open_loop_lookup,up,lqr_steady_state_lookup_up.csv,mid,16.0315,7.326899999999999,2.52,calibrated_open_loop_hold,0.020965189759457502,16.18510984884857,FALSE,4.922240527413518,4.958348424879297,0.03610789746577936,TRUE
open_loop_lookup,up,lqr_steady_state_lookup_up.csv,mid,16.0315,7.326899999999999,2.5300000000000002,calibrated_open_loop_hold,0.020756097200728324,16.18357784858002,FALSE,4.922240527413518,4.957979691963377,0.03573916454985948,TRUE
open_loop_lookup,up,lqr_steady_state_lookup_up.csv,mid,16.0315,7.326899999999999,2.54,calibrated_open_loop_hold,0.020549089989120622,16.18206112744129,FALSE,4.922240527413518,4.95761463653904,0.03537410912552197,TRUE
open_loop_lookup,up,lqr_steady_state_lookup_up.csv,mid,16.0315,7.326899999999999,2.5500000000000003,calibrated_open_loop_hold,0.020344147326798984,16.180559533048726,FALSE,4.922240527413518,4.9572532219294825,0.03501269451596478,TRUE
open_loop_lookup,up,lqr_steady_state_lookup_up.csv,mid,16.0315,7.326899999999999,2.56,calibrated_open_loop_hold,0.02014124862335154,16.179072914538434,FALSE,4.922240527413518,4.956895411823693,0.03465488441017506,TRUE
open_loop_lookup,up,lqr_steady_state_lookup_up.csv,mid,16.0315,7.326899999999999,2.57,calibrated_open_loop_hold,0.01994037349372114,16.177601122551145,FALSE,4.922240527413518,4.956541170272799,0.03430064285928136,TRUE
open_loop_lookup,up,lqr_steady_state_lookup_up.csv,mid,16.0315,7.326899999999999,2.58,calibrated_open_loop_hold,0.019741501756157357,16.17614400921719,FALSE,4.922240527413518,4.956190461686459,0.03394993427294146,TRUE
open_loop_lookup,up,lqr_steady_state_lookup_up.csv,mid,16.0315,7.326899999999999,2.59,calibrated_open_loop_hold,0.019544613430188866,16.174701428141653,FALSE,4.922240527413518,4.955843250829285,0.03360272341576742,TRUE
open_loop_lookup,up,lqr_steady_state_lookup_up.csv,mid,16.0315,7.326899999999999,2.6,calibrated_open_loop_hold,0.01934968873461594,16.173273234389658,FALSE,4.922240527413518,4.955499502817302,0.03325897540378442,TRUE
open_loop_lookup,up,lqr_steady_state_lookup_up.csv,mid,16.0315,7.326899999999999,2.61,calibrated_open_loop_hold,0.019156708085523142,16.17185928447182,FALSE,4.922240527413518,4.955159183114446,0.03291865570092867,TRUE
open_loop_lookup,up,lqr_steady_state_lookup_up.csv,mid,16.0315,7.326899999999999,2.62,calibrated_open_loop_hold,0.01896565209431165,16.170459436329814,FALSE,4.922240527413518,4.95482225752909,0.03258173011557197,TRUE
open_loop_lookup,up,lqr_steady_state_lookup_up.csv,mid,16.0315,7.326899999999999,2.63,calibrated_open_loop_hold,0.018776501565751426,16.169073549322107,FALSE,4.922240527413518,4.954488692210611,0.03224816479709336,TRUE
open_loop_lookup,up,lqr_steady_state_lookup_up.csv,mid,16.0315,7.326899999999999,2.64,calibrated_open_loop_hold,0.01858923749605254,16.16770148420983,FALSE,4.922240527413518,4.954158453645992,0.03191792623247469,TRUE
open_loop_lookup,up,lqr_steady_state_lookup_up.csv,mid,16.0315,7.326899999999999,2.65,calibrated_open_loop_hold,0.018403841070956006,16.16634310314279,FALSE,4.922240527413518,4.9538315086564495,0.031590981242931804,TRUE
open_loop_lookup,up,lqr_steady_state_lookup_up.csv,mid,16.0315,7.326899999999999,2.66,calibrated_open_loop_hold,0.018220293663843437,16.164998269645615,FALSE,4.922240527413518,4.953507824394103,0.03126729698058561,TRUE
open_loop_lookup,up,lqr_steady_state_lookup_up.csv,mid,16.0315,7.326899999999999,2.67,calibrated_open_loop_hold,0.01803857683386572,16.163666848604052,FALSE,4.922240527413518,4.953187368338677,0.03094684092515898,TRUE
open_loop_lookup,up,lqr_steady_state_lookup_up.csv,mid,16.0315,7.326899999999999,2.68,calibrated_open_loop_hold,0.017858672324090205,16.16234870625138,FALSE,4.922240527413518,4.952870108294226,0.030629580880708218,TRUE
open_loop_lookup,up,lqr_steady_state_lookup_up.csv,mid,16.0315,7.326899999999999,2.69,calibrated_open_loop_hold,0.017680562059666515,16.16104371015497,FALSE,4.922240527413518,4.952556012385908,0.030315484972390117,TRUE
open_loop_lookup,up,lqr_steady_state_lookup_up.csv,mid,16.0315,7.326899999999999,2.7,calibrated_open_loop_hold,0.017504228146010513,16.159751729203006,FALSE,4.922240527413518,4.952245049056781,0.030004521643263615,TRUE
open_loop_lookup,up,lqr_steady_state_lookup_up.csv,mid,16.0315,7.326899999999999,2.71,calibrated_open_loop_hold,0.01732965286700654,16.15847263359127,FALSE,4.922240527413518,4.951937187064628,0.029696659651110124,TRUE
open_loop_lookup,up,lqr_steady_state_lookup_up.csv,mid,16.0315,7.326899999999999,2.72,calibrated_open_loop_hold,0.017156818683227396,16.15720629481014,FALSE,4.922240527413518,4.951632395478821,0.029391868065303584,TRUE
open_loop_lookup,up,lqr_steady_state_lookup_up.csv,mid,16.0315,7.326899999999999,2.73,calibrated_open_loop_hold,0.01698570823017222,16.15595258563165,FALSE,4.922240527413518,4.9513306436772115,0.029090116263693844,TRUE
open_loop_lookup,up,lqr_steady_state_lookup_up.csv,mid,16.0315,7.326899999999999,2.74,calibrated_open_loop_hold,0.016816304316521882,16.154711380096725,FALSE,4.922240527413518,4.951031901343059,0.028791373929541564,TRUE
open_loop_lookup,up,lqr_steady_state_lookup_up.csv,mid,16.0315,7.326899999999999,2.75,calibrated_open_loop_hold,0.01664858992241182,16.15348255350252,FALSE,4.922240527413518,4.95073613846198,0.02849561104846199,TRUE
open_loop_lookup,up,lqr_steady_state_lookup_up.csv,mid,16.0315,7.326899999999999,2.7600000000000002,calibrated_open_loop_hold,0.016482548197721988,16.152265982389892,FALSE,4.922240527413518,4.950443325318933,0.02820279790541491,TRUE
open_loop_lookup,up,lqr_steady_state_lookup_up.csv,mid,16.0315,7.326899999999999,2.77,calibrated_open_loop_hold,0.016318162460384027,16.15106154453099,FALSE,4.922240527413518,4.950153432495234,0.027912905081715955,TRUE
open_loop_lookup,up,lqr_steady_state_lookup_up.csv,mid,16.0315,7.326899999999999,2.7800000000000002,calibrated_open_loop_hold,0.01615541619470518,16.149869118916985,FALSE,4.922240527413518,4.949866430865602,0.027625903452084266,TRUE
open_loop_lookup,up,lqr_steady_state_lookup_up.csv,mid,16.0315,7.326899999999999,2.79,calibrated_open_loop_hold,0.015994293049708997,16.148688585745916,FALSE,4.922240527413518,4.9495822915952346,0.027341764181716854,TRUE
open_loop_lookup,up,lqr_steady_state_lookup_up.csv,mid,16.0315,7.326899999999999,2.8000000000000003,calibrated_open_loop_hold,0.01583477683749254,16.147519826410626,FALSE,4.922240527413518,4.949300986136902,0.02706045872338425,TRUE
open_loop_lookup,up,lqr_steady_state_lookup_up.csv,mid,16.0315,7.326899999999999,2.81,calibrated_open_loop_hold,0.01567685153160003,16.14636272348688,FALSE,4.922240527413518,4.949022486228089,0.02678195881457146,TRUE
open_loop_lookup,up,lqr_steady_state_lookup_up.csv,mid,16.0315,7.326899999999999,2.82,calibrated_open_loop_hold,0.015520501265412675,16.145217160721554,FALSE,4.922240527413518,4.948746763888153,0.026506236474634903,TRUE
open_loop_lookup,up,lqr_steady_state_lookup_up.csv,mid,16.0315,7.326899999999999,2.83,calibrated_open_loop_hold,0.015365710330554545,16.14408302302094,FALSE,4.922240527413518,4.9484737914155055,0.026233264001987777,TRUE
open_loop_lookup,up,lqr_steady_state_lookup_up.csv,mid,16.0315,7.326899999999999,2.84,calibrated_open_loop_hold,0.015212463175314389,16.142960196439212,FALSE,4.922240527413518,4.948203541384841,0.025963013971323612,TRUE
open_loop_lookup,up,lqr_steady_state_lookup_up.csv,mid,16.0315,7.326899999999999,2.85,calibrated_open_loop_hold,0.01506074440308314,16.14184856816695,FALSE,4.922240527413518,4.947935986644373,0.025695459230854922,TRUE
open_loop_lookup,up,lqr_steady_state_lookup_up.csv,mid,16.0315,7.326899999999999,2.86,calibrated_open_loop_hold,0.014910538770807093,16.140748026519827,FALSE,4.922240527413518,4.947671100313107,0.025430572899589166,TRUE
open_loop_lookup,up,lqr_steady_state_lookup_up.csv,mid,16.0315,7.326899999999999,2.87,calibrated_open_loop_hold,0.01476183118745635,16.139658460927375,FALSE,4.922240527413518,4.947408855778143,0.025168328364625125,TRUE
open_loop_lookup,up,lqr_steady_state_lookup_up.csv,mid,16.0315,7.326899999999999,2.88,calibrated_open_loop_hold,0.014614606712508733,16.138579761921882,FALSE,4.922240527413518,4.947149226691999,0.024908699278481272,TRUE
open_loop_lookup,up,lqr_steady_state_lookup_up.csv,mid,16.0315,7.326899999999999,2.89,calibrated_open_loop_hold,0.014468850554448645,16.13751182112739,FALSE,4.922240527413518,4.946892186969966,0.024651659556448102,TRUE
open_loop_lookup,up,lqr_steady_state_lookup_up.csv,mid,16.0315,7.326899999999999,2.9,calibrated_open_loop_hold,0.014324548069281066,16.136454531248816,FALSE,4.922240527413518,4.946637710787486,0.024397183373968012,TRUE
open_loop_lookup,up,lqr_steady_state_lookup_up.csv,mid,16.0315,7.326899999999999,2.91,calibrated_open_loop_hold,0.014181684759060181,16.135407786061158,FALSE,4.922240527413518,4.946385772577556,0.024145245164038265,TRUE
open_loop_lookup,up,lqr_steady_state_lookup_up.csv,mid,16.0315,7.326899999999999,2.92,calibrated_open_loop_hold,0.014040246270432875,16.134371480398837,FALSE,4.922240527413518,4.946136347028164,0.02389581961464593,TRUE
open_loop_lookup,up,lqr_steady_state_lookup_up.csv,mid,16.0315,7.326899999999999,2.93,calibrated_open_loop_hold,0.01390021839319659,16.133345510145112,FALSE,4.922240527413518,4.945889409079738,0.02364888166622059,TRUE
open_loop_lookup,up,lqr_steady_state_lookup_up.csv,mid,16.0315,7.326899999999999,2.94,calibrated_open_loop_hold,0.01376158705887172,16.13232977222165,FALSE,4.922240527413518,4.945644933922639,0.023404406509121678,TRUE
open_loop_lookup,up,lqr_steady_state_lookup_up.csv,mid,16.0315,7.326899999999999,2.95,calibrated_open_loop_hold,0.013624338339288066,16.131324164578132,FALSE,4.922240527413518,4.945402896994659,0.02316236958114093,TRUE
open_loop_lookup,up,lqr_steady_state_lookup_up.csv,mid,16.0315,7.326899999999999,2.96,calibrated_open_loop_hold,0.013488458445185574,16.13032858618203,FALSE,4.922240527413518,4.945163273978555,0.022922746565037677,TRUE
