hold_id,t_start_s,t_end_s,u_cmd_v,delta_u_v,delta_u_pct_span,direction,step_bin
1,0,1.0742,4.073983032184436,0,0,start,start
2,1.0742,2.1484,2.053244667330487,-2.0207383648539485,32.321295528124146,down,medium
3,2.1484,3.2226,1.538446448753164,-0.5147982185773232,8.234091879179081,down,xsmall
4,3.2226,4.2968,2.579728856684461,1.041282407931297,16.65509846318807,up,small
5,4.2968,5.371,6.5570234102377345,3.9772945535532735,63.61601031763711,up,xlarge
6,5.371,6.4452,5.76372184354716,-0.7933015666905741,12.688695788572874,down,small
7,6.4452,7.5194,6.43011221688988,0.6663903733427192,10.658777290776948,up,small
8,7.5194,8.5936,7.088191522914801,0.6580793060249217,10.525843474304335,up,small
9,8.5936,9.6678,6.5475056350549,-0.540685887859901,8.648159837688404,down,xsmall
10,9.6678,10.742,5.598214449253664,-0.9492911858012363,15.183717740095844,down,small
11,10.742,11.8162,6.2324189213341885,0.6342044720805244,10.143970404033048,up,small
12,11.8162,12.8904,4.96838582269922,-1.2640330986349682,20.217950056718088,down,small
13,12.8904,13.9646,6.086740774614416,1.1183549519151956,17.887857990366136,up,small
14,13.9646,15.0388,3.7952904439019983,-2.2914503307124177,36.651277876998606,down,medium
15,15.0388,16.113,4.877161136781011,1.0818706928790123,17.304299752969904,up,small
16,16.113,17.1872,3.9824612994589774,-0.8946998373220332,14.310540322294573,down,small
17,17.1872,18.261400000000002,3.246760492558794,-0.7357008069001836,11.76738345432407,down,small
18,18.261400000000002,19.3356,2.857385097465965,-0.3893753950928289,6.227979551961954,down,xsmall
19,19.3356,20.4098,1.6196951820978884,-1.2376899153680765,19.796596245492616,down,small
20,20.4098,21.484,4.5315307337167905,2.911835551618902,46.574212193954736,up,large
21,21.484,22.5582,3.1423586280591373,-1.3891721056576531,22.219522797862407,down,small
22,22.5582,23.6324,2.8075787470846425,-0.33477988097449485,5.3547355056174935,down,xsmall
23,23.6324,24.7066,3.745086298814792,0.9375075517301497,14.995240930910114,up,small
24,24.7066,25.7808,3.212033810186109,-0.5330524886286834,8.526065183215819,down,xsmall
25,25.7808,26.855,2.60804194364696,-0.6039918665391486,9.660725977460276,down,xsmall
26,26.855,27.9292,3.2268780269444823,0.6188360832975222,9.89815617875484,up,xsmall
27,27.9292,29.003400000000003,2.15968420172379,-1.0671938252206923,17.06954626619379,down,small
28,29.003400000000003,30.0776,4.833753018445492,2.674068816721702,42.77118205456062,up,large
29,30.0776,31.1518,6.8040451468007905,1.9702921283552985,31.514418325952377,up,medium
30,31.1518,32.226,5.135352192529937,-1.6686929542708535,26.69040141898082,down,medium
31,32.226,33.300200000000004,6.906414659598283,1.7710624670683464,28.327780771867506,up,medium
32,33.300200000000004,34.3744,4.716507195716016,-2.1899074638822675,35.02712055674728,down,medium
33,34.3744,35.4486,5.045863731199685,0.3293565354836687,5.267990207260781,up,xsmall
34,35.4486,36.522800000000004,5.708684526933751,0.6628207957340662,10.6016826293371,up,small
35,36.522800000000004,37.597,3.633535524688074,-2.0751490022456767,33.191582509159794,down,medium
36,37.597,38.6712,3.9759792516055077,0.34244372691743363,5.477317148996963,up,xsmall
37,38.6712,39.745400000000004,4.872719476411209,0.8967402248057015,14.3431759014465,up,small
38,39.745400000000004,40.8196,3.3465042201983146,-1.5262152562128946,24.41149987230238,down,small
39,40.8196,41.8938,3.7356087983626094,0.3891045781642948,6.2236478907566175,up,xsmall
40,41.8938,42.968,2.0132463261036193,-1.72236247225899,27.548834347219856,down,medium
41,42.968,44.0422,4.6377119941455724,2.624465668041953,41.97778986906632,up,large
42,44.0422,45.1164,1.9822220777078412,-2.6554899164377312,42.474016356561336,down,large
43,45.1164,46.1906,3.3105259500784503,1.328303872370609,21.24594789545907,up,small
44,46.1906,47.2648,2.3705655179510234,-0.9399604321274269,15.034474249579386,down,small
45,47.2648,48.339,1.8724894369651763,-0.4980760809858471,7.966624719473269,down,xsmall
46,48.339,49.4132,3.37967403162759,1.5071845946624136,24.10710834553822,up,small
47,49.4132,50.4874,1.5262297669115208,-1.8534442647160692,29.645460722038894,down,medium
48,50.4874,51.5616,4.813099339264697,3.286869572353176,52.57280440563336,up,large
49,51.5616,52.6358,1.668559832741355,-3.1445395065233415,50.2962642061524,down,large
50,52.6358,53.71,4.065593424815857,2.397033592074502,38.34006047877484,up,medium
51,53.71,54.784200000000006,5.064007748862891,0.998414324047034,15.969432257188254,up,small
52,54.784200000000006,55.8584,2.013789036673421,-3.05021871218947,48.78762245364487,down,large
53,55.8584,56.9326,2.7051806756629766,0.6913916389895558,11.058667405006037,up,small
54,56.9326,58.006800000000005,4.6682771508772944,1.9630964752143178,31.39932533037582,up,medium
55,58.006800000000005,59.081,2.5077840209246034,-2.160493129952691,34.55664432081483,down,medium
56,59.081,60.1552,2.1330520235839225,-0.37473199734068086,5.993761409467661,down,xsmall
57,60.1552,61.229400000000005,1.6555394663556937,-0.47751255722822883,7.637715376220601,down,xsmall
58,61.229400000000005,62.3036,4.7392117618477725,3.0836722954920788,49.32270565452055,up,large
59,62.3036,63.3778,5.422778621639659,0.6835668597918865,10.933511667237646,up,small
60,63.3778,64.452,4.433026294968225,-0.9897523266714341,15.830885386445376,down,small
61,64.452,65.5262,5.896836501534834,1.4638102065666088,23.413343907558943,up,small
62,65.5262,66.60040000000001,4.770586551965305,-1.1262499495695284,18.014136857941345,down,small
63,66.60040000000001,67.6746,6.8432933933706925,2.0727068414053873,33.15252064760509,up,medium
64,67.6746,68.7488,4.6914879268836485,-2.151805466487044,34.41768692622786,down,medium
65,68.7488,69.82300000000001,6.6944695618746906,2.002981634991042,32.037280277315794,up,medium
66,69.82300000000001,70.8972,7.136034825069355,0.44156526319466405,7.062745783866078,up,xsmall
67,70.8972,71.9714,4.958309333948078,-2.1777254911212767,34.83227240194818,down,medium
68,71.9714,73.04560000000001,3.7673144806230816,-1.1909948533249963,19.04971830906685,down,small
69,73.04560000000001,74.1198,4.992488893472105,1.2251744128490234,19.596413350647378,up,small
70,74.1198,75.194,5.4053301863925665,0.41284129292046146,6.603311772951629,up,xsmall
71,75.194,76.26820000000001,6.697191851146788,1.2918616647542214,20.663062261894307,up,small
72,76.26820000000001,77.3424,5.660362560897128,-1.0368292902496599,16.583871759566737,down,small
73,77.3424,78.4166,6.617243740183924,0.9568811792867962,15.305118128572682,up,small
74,78.4166,79.49080000000001,4.189069689336636,-2.4281740508472884,38.838145727405895,down,medium
75,79.49080000000001,80.565,3.7601628114633656,-0.4289068778732701,6.860277507914276,down,xsmall
76,80.565,81.6392,6.138943739390786,2.3787809279274206,38.04811286084754,up,medium
77,81.6392,82.71340000000001,3.2390221177273952,-2.899921621663391,46.38365132883192,down,large
78,82.71340000000001,83.7876,2.017588137194933,-1.221433980532462,19.536585903210728,down,small
79,83.7876,84.8618,2.487857502550989,0.4702693653560557,7.521862008392682,up,xsmall
80,84.8618,85.936,3.723081680929999,1.2352241783790103,19.75715728827561,up,small
81,85.936,87.0102,1.4755139226912584,-2.2475677582387408,35.9493851341652,down,medium
82,87.0102,88.0844,3.6737118715045995,2.198197948813341,35.15972516216737,up,medium
83,88.0844,89.1586,1.557778485552494,-2.1159333859521054,33.843920358351454,down,medium
84,89.1586,90.2328,2.880246870968838,1.322468385416344,21.152610478958373,up,small
85,90.2328,91.307,4.184512247172207,1.304265376203369,20.86145708151384,up,small
86,91.307,92.3812,4.584876829234214,0.4003645820620072,6.403749342758346,up,xsmall
87,92.3812,93.4554,3.136688211348444,-1.4481886178857701,23.163479801866725,down,small
88,93.4554,94.5296,1.7373755182800712,-1.3993126930683728,22.381719412838013,down,small
89,94.5296,95.6038,5.26504556416782,3.5276700458877484,56.424358572065834,up,large
90,95.6038,96.678,6.371641372984276,1.106595808816456,17.69977290925801,up,small
91,96.678,97.7522,7.093565015618377,0.7219236426341009,11.547020538704487,up,small
92,97.7522,98.8264,5.859916114673405,-1.2336489009449716,19.731961048935627,down,small
93,98.8264,99.9006,3.543260282135704,-2.316655832537701,37.0544347069965,down,medium
94,99.9006,100.9748,5.733588741974311,2.1903284598386064,35.033854300688425,up,medium
95,100.9748,102.049,6.481742994217908,0.7481542522435971,11.966573757377926,up,small
96,102.049,103.1232,5.133118194001636,-1.348624800216272,21.570976966876156,down,small
97,103.1232,104.1974,6.325100933827047,1.191982739825411,19.065519350945156,up,small
98,104.1974,105.2716,7.037373921785396,0.7122729879583494,11.392660297299665,up,small
99,105.2716,106.34580000000001,6.6948825101113805,-0.34249141167401564,5.478079856894472,down,xsmall
100,106.34580000000001,107.42,5.197432929908699,-1.497449580202681,23.951398786697673,down,small
101,107.42,108.4942,2.1045555616276443,-3.092877368281055,49.469938905071466,down,large
102,108.4942,109.56840000000001,3.0167594424852333,0.912203880857589,14.590513907143466,up,small
103,109.56840000000001,110.6426,4.76626573011272,1.749506287627487,27.98299410463577,up,medium
104,110.6426,111.7168,2.5277576741164722,-2.238508055996248,35.804477055677964,down,medium
105,111.7168,112.79100000000001,6.1738237082368945,3.6460660341204223,58.31807811120525,up,large
106,112.79100000000001,113.8652,5.602555398197542,-0.5712683100393523,9.137319405507737,down,xsmall
107,113.8652,114.9394,3.1378698993837655,-2.4646854988137767,39.4221388461637,down,medium
108,114.9394,116.01360000000001,5.268788007489567,2.1309181081058015,34.08359791461512,up,medium
109,116.01360000000001,117.0878,6.53645947053523,1.2676714630456631,20.276144948942832,up,small
110,117.0878,118.162,5.806515379905254,-0.7299440906299761,11.675305958752602,down,small
111,118.162,119.23620000000001,4.182255627902091,-1.6242597520031632,25.9797014655711,down,medium
112,119.23620000000001,120.3104,6.502515339929346,2.320259712027255,37.11207801998326,up,medium
113,120.3104,121.3846,6.1181206228365514,-0.3843947170927944,6.148314629293363,down,xsmall
114,121.3846,122.45880000000001,4.212677012586677,-1.9054436102498746,30.477179584559053,down,medium
115,122.45880000000001,123.533,4.894896329830418,0.6822193172437414,10.91195800067059,up,small
116,123.533,124.6072,6.49968675951106,1.6047904296806417,25.668293649763136,up,medium
117,124.6072,125.68140000000001,3.7940933623145416,-2.7055933971965183,43.27541125100105,down,large
118,125.68140000000001,126.7556,6.989825274892075,3.1957319125775334,51.115076237265036,up,large
119,126.7556,127.8298,4.455783953678518,-2.5340413212135573,40.53147099493073,down,large
120,127.8298,128.904,3.2853734015180143,-1.1704105521605035,18.720476635454364,down,small
121,128.904,129.97820000000002,2.258688988830884,-1.0266844126871302,16.421606524493193,down,small
122,129.97820000000002,131.0524,3.0122065515288767,0.7535175626979926,12.052358807644998,up,small
123,131.0524,132.1266,2.319344399388341,-0.6928621521405356,11.082187961134164,down,small
124,132.1266,133.20080000000002,0.9984566418423544,-1.3208877575459868,21.127328660487283,down,small
125,133.20080000000002,134.275,2.439281906540053,1.4408252646976987,23.045704478445867,up,small
126,134.275,135.3492,1.3498002994986107,-1.0894816070414424,17.426034763380752,down,small
127,135.3492,136.42340000000002,2.5906126125675133,1.2408123130689026,19.846538356059725,up,small
128,136.42340000000002,137.4976,1.1494577675378084,-1.441154845029705,23.050976048232588,down,small
129,137.4976,138.5718,6.368657882355112,5.219200114817304,83.48003495426383,up,xlarge
130,138.5718,139.64600000000002,4.273122276510044,-2.0955356058450683,33.517662050782334,down,medium
131,139.64600000000002,140.7202,2.5113485607374595,-1.7617737157725846,28.179209100769818,down,medium
132,140.7202,141.7944,3.418682607567948,0.9073340468304885,14.512621911078845,up,small
133,141.7944,142.86860000000001,4.0744308694703655,0.6557482619024175,10.488558901851532,up,small
134,142.86860000000001,143.9428,1.5945068377730687,-2.479924031697297,39.66587605297369,down,medium
135,143.9428,145.017,2.4951918173929757,0.900684979619907,14.406271445309818,up,small
136,145.017,146.09120000000001,1.0355351295416397,-1.459656687851336,23.346909227932503,down,small
137,146.09120000000001,147.1654,3.329340435143463,2.293805305601823,36.688945217157844,up,medium
138,147.1654,148.2396,4.313231838201879,0.9838914030584158,15.737141115807043,up,small
139,148.2396,149.31380000000001,2.99911745353498,-1.3141143846668988,21.01898995105569,down,small
140,149.31380000000001,150.388,3.4223286917695637,0.42321123823458384,6.769176920532207,up,xsmall
141,150.388,151.4622,5.660598106689603,2.2382694149200395,35.8006600406287,up,medium
142,151.4622,152.53640000000001,6.664029910221808,1.0034318035322052,16.049685812060627,up,small
143,152.53640000000001,153.6106,5.196863706166688,-1.46716620405512,23.46702239879977,down,small
144,153.6106,154.6848,4.5190046184978065,-0.6778590876688817,10.842217023258259,down,small
145,154.6848,155.75900000000001,2.684423948919292,-1.8345806695785147,29.343741388270594,down,medium
146,155.75900000000001,156.8332,1.1470582838158354,-1.5373656651034564,24.58984837465158,down,small
147,156.8332,157.9074,2.9748327313467877,1.8277744475309523,29.234877263129288,up,medium
148,157.9074,158.98160000000001,2.143673324920132,-0.8311594064266559,13.294224167430917,down,small
149,158.98160000000001,160.0558,4.894493145700153,2.750819820780021,43.998798616603025,up,large
150,160.0558,161.13,2.639793618232951,-2.254699527467202,36.06345631966879,down,medium
151,161.13,162.20420000000001,4.746472383717786,2.106678765484835,33.695894602852476,up,medium
152,162.20420000000001,163.2784,3.911085710186036,-0.8353866735317501,13.36183843742076,down,small
