branch,time_since_step_s,n_samples,n_holds,pressure_progress_median,pressure_progress_q10,pressure_progress_q90,terminal_relative_p_median_bar,terminal_relative_p_q10_bar,terminal_relative_p_q90_bar
down,2.32,408,408,0.9660638807251594,0.9123544784984556,1,0.040000000000000036,0,0.08000000000000002
down,2.33,408,408,0.9666802057947468,0.915952380952381,1,0.040000000000000036,0,0.08000000000000002
down,2.34,408,408,0.967741935483871,0.9166666666666666,1,0.040000000000000036,0,0.08000000000000002
down,2.35,408,408,0.967741935483871,0.9176229508196723,1,0.040000000000000036,0,0.08000000000000002
down,2.36,408,408,0.968421052631579,0.9182669789227167,1,0.039999999999999925,0,0.08000000000000002
down,2.37,408,408,0.9685855263157894,0.9182669789227167,1,0.03999999999999987,0,0.08000000000000002
down,2.38,408,408,0.9691115086463924,0.9189189189189189,1,0.039999999999999813,0,0.07999999999999997
down,2.39,408,408,0.9696969696969697,0.9189189189189189,1,0.03849999999999998,0,0.07999999999999996
down,2.4,408,408,0.9696969696969697,0.9196756756756757,1,0.03749999999999998,0,0.07999999999999996
down,2.41,408,408,0.9708013640238704,0.920916358791109,1,0.020000000000000018,0,0.07999999999999996
down,2.42,408,408,0.9714285714285715,0.9226901590030081,1,0.020000000000000018,0,0.07999999999999996
down,2.43,408,408,0.9720266040688575,0.9230769230769231,1,0.020000000000000018,0,0.07999999999999985
down,2.44,408,408,0.9722222222222222,0.9259786994293191,1,0.020000000000000018,0,0.07859999999999995
down,2.45,408,408,0.9743242774365913,0.9259786994293191,1,0.020000000000000018,0,0.07730000000000005
down,2.46,408,408,0.9745212593313859,0.9261302566800707,1,0.020000000000000018,0,0.07630000000000009
down,2.47,408,408,0.975,0.927139689578714,1,0.020000000000000018,0,0.07599999999999998
down,2.48,408,408,0.975609756097561,0.9272727272727274,1,0.020000000000000018,0,0.0743
down,2.49,408,408,0.9768778401496927,0.9272727272727274,1,0.020000000000000018,0,0.07399999999999997
down,2.5,408,408,0.9768778401496927,0.9272727272727274,1,0.020000000000000018,0,0.07299999999999997
down,2.5100000000000002,408,408,0.9782608695652174,0.9272727272727274,1,0.020000000000000018,0,0.0723
down,2.52,408,408,0.9782608695652174,0.9272727272727274,1,0.020000000000000018,0,0.07199999999999997
down,2.5300000000000002,408,408,0.9791666666666666,0.9285714285714286,1,0.020000000000000018,0,0.07029999999999997
down,2.54,408,408,0.9794823232323232,0.9288446526151445,1,0.020000000000000018,0,0.06800000000000006
down,2.5500000000000003,408,408,0.9814751286449399,0.9314763375671377,1,0.020000000000000018,0,0.06660000000000002
down,2.56,408,408,0.9830459770114942,0.9333333333333332,1,0.020000000000000018,0,0.06530000000000005
down,2.57,408,408,0.9836065573770492,0.9333333333333332,1,0.020000000000000018,0,0.06430000000000005
down,2.58,408,408,0.9849615558570782,0.9333333333333332,1,0.020000000000000018,0,0.06260000000000004
down,2.59,408,408,0.9856107660455486,0.9333333333333332,1,0.020000000000000018,0,0.060600000000000064
down,2.6,408,408,0.9864840182648402,0.9333333333333332,1,0.020000000000000018,0,0.06000000000000005
down,2.61,408,408,0.9873417721518987,0.9333333333333333,1,0.020000000000000018,0,0.06000000000000005
down,2.62,408,408,0.987886593736244,0.9381730769230772,1,0.01949999999999985,0,0.06000000000000005
down,2.63,408,408,0.9888833992094861,0.9370612324492982,1,0.01749999999999996,0,0.06000000000000005
down,2.64,408,408,0.9922275216392864,0.9391734972677597,1,0.008500000000000063,0,0.06000000000000005
down,2.65,408,408,0.9934922853230567,0.9399672131147541,1,0.00649999999999995,0,0.06000000000000005
down,2.66,408,408,0.9935403879741139,0.9399672131147541,1,0.005499999999999838,0,0.06000000000000001
down,2.67,408,408,0.9934922853230567,0.9411201801294681,1,0.00649999999999995,0,0.06
down,2.68,408,408,0.9934922853230567,0.9411201801294681,1,0.00649999999999995,0,0.06
down,2.69,408,408,0.9935403879741139,0.9426923076923077,1,0.005499999999999838,0,0.06
down,2.7,408,408,1,0.9433864869307909,1,0,0,0.06
down,2.71,408,408,1,0.9437982903172777,1,0,0,0.06
down,2.72,408,408,1,0.9457985257985257,1,0,0,0.06
down,2.73,408,408,1,0.9468755229775412,1,0,0,0.06
down,2.74,408,408,1,0.9468755229775412,1,0,0,0.05999999999999994
down,2.75,408,408,1,0.9468755229775412,1,0,0,0.05999999999999986
down,2.7600000000000002,408,408,1,0.9468755229775412,1,0,0,0.05999999999999986
down,2.77,408,408,1,0.9471145885080311,1,0,0,0.05999999999999983
down,2.7800000000000002,408,408,1,0.9473109002013229,1,0,0,0.05860000000000001
down,2.79,408,408,1,0.950945945945946,1,0,0,0.05660000000000007
down,2.8000000000000003,408,408,1,0.9520720720720719,1,0,0,0.05600000000000001
down,2.81,408,408,1,0.9531032347933757,1,0,0,0.0553
down,2.82,408,408,1,0.9531032347933757,1,0,0,0.0543
down,2.83,408,408,1,0.9531032347933757,1,0,0,0.05299999999999999
down,2.84,408,408,1,0.9536840439634251,1,0,0,0.05200000000000001
down,2.85,408,408,1,0.9538323971110856,1,0,0,0.05029999999999996
down,2.86,408,408,1,0.9543356643356643,1,0,0,0.04929999999999998
down,2.87,408,408,1,0.9554836500599213,1,0,0,0.04830000000000004
down,2.88,408,408,1,0.9557843137254901,1,0,0,0.047999999999999966
down,2.89,408,408,1,0.9557843137254901,1,0,0,0.04659999999999999
down,2.9,408,408,1,0.9557843137254901,1,0,0,0.045999999999999985
down,2.91,408,408,1,0.9557843137254901,1,0,0,0.045300000000000035
down,2.92,408,408,1,0.9564421248175505,1,0,0,0.04400000000000004
down,2.93,408,408,1,0.9564421248175505,1,0,0,0.044
down,2.94,408,408,1,0.956812981069274,1,0,0,0.044
down,2.95,408,408,1,0.9572941056703654,1,0,0,0.04300000000000004
down,2.96,408,408,1,0.9595,1,0,0,0.040000000000000036
down,2.97,408,408,1,0.9595,1,0,0,0.040000000000000036
down,2.98,408,408,1,0.960566371681416,1,0,0,0.040000000000000036
down,2.99,408,408,1,0.960566371681416,1,0,0,0.040000000000000036
down,3,408,408,1,0.9640909090909091,1,0,0,0.040000000000000036
down,3.0100000000000002,408,408,1,0.9640909090909091,1,0,0,0.040000000000000036
down,3.02,408,408,1,0.9661012296881861,1,0,0,0.039999999999999994
down,3.0300000000000002,408,408,1,0.9669221551470755,1,0,0,0.03999999999999998
down,3.04,408,408,1,0.9670555752034454,1,0,0,0.03999999999999998
down,3.0500000000000003,408,408,1,0.9685759283819628,1,0,0,0.03999999999999998
down,3.06,408,408,1,0.9690865384615385,1,0,0,0.03999999999999998
down,3.0700000000000003,408,408,1,0.9690865384615385,1,0,0,0.03999999999999998
down,3.08,408,408,1,0.9693406593406593,1,0,0,0.03999999999999998
down,3.09,408,408,1,0.9700135685210312,1,0,0,0.03999999999999998
down,3.1,408,408,1,0.9700975492054738,1,0,0,0.039999999999999925
down,3.11,408,408,1,0.9713043478260869,1,0,0,0.03860000000000002
down,3.12,408,408,1,0.971984126984127,1,0,0,0.036600000000000056
down,3.13,408,408,1,0.9723797947055646,1,0,0,0.03599999999999998
down,3.14,408,408,1,0.9729729729729729,1,0,0,0.035299999999999984
down,3.15,408,408,1,0.9729471097892151,1,0,0,0.035299999999999984
down,3.16,408,408,1,0.9734708392603129,1,0,0,0.034300000000000025
down,3.17,408,408,1,0.9742688751382256,1,0,0,0.033300000000000024
down,3.18,408,408,1,0.9743086529884031,1,0,0,0.03299999999999999
down,3.19,408,408,1,0.9745110821382008,1,0,0,0.03230000000000002
down,3.2,408,408,1,0.9749297610959105,1,0,0,0.03230000000000001
down,3.21,408,408,1,0.976562743103345,1,0,0,0.0313
down,3.22,408,408,1,0.976562743103345,1,0,0,0.02830000000000002
down,3.23,408,408,1,0.9777549075662283,1,0,0,0.026600000000000013
down,3.24,408,408,1,0.9777549075662283,1,0,0,0.026600000000000013
down,3.25,408,408,1,0.9777549075662283,1,0,0,0.026600000000000013
down,3.2600000000000002,408,408,1,0.9797499999999999,1,0,0,0.025300000000000017
down,3.27,408,408,1,0.9797499999999999,1,0,0,0.025300000000000017
down,3.2800000000000002,408,408,1,0.9801386138613861,1,0,0,0.024999999999999984
down,3.29,408,408,1,0.9801386138613861,1,0,0,0.024300000000000016
down,3.3000000000000003,408,408,1,0.9806096077835209,1,0,0,0.023300000000000032
down,3.31,408,408,1,0.9810355231926621,1,0,0,0.022299999999999993
down,3.3200000000000003,408,408,1,0.9817024354955391,1,0,0,0.021999999999999964
down,3.33,408,408,1,0.9817024354955391,1,0,0,0.020600000000000025
down,3.34,408,408,1,0.9813422751614034,1,0,0,0.020600000000000025
down,3.35,408,408,1,0.9819328419328419,1,0,0,0.020000000000000018
down,3.36,408,408,1,0.9848050292600963,1,0,0,0.020000000000000018
down,3.37,408,408,1,0.9839117544471572,1,0,0,0.020000000000000018
down,3.38,408,408,1,0.9848484848484849,1,0,0,0.020000000000000018
down,3.39,408,408,1,0.9848484848484849,1,0,0,0.020000000000000018
down,3.4,408,408,1,0.9848484848484849,1,0,0,0.020000000000000018
down,3.41,408,408,1,0.9848484848484849,1,0,0,0.020000000000000018
down,3.42,408,408,1,0.9850067842605156,1,0,0,0.020000000000000018
down,3.43,408,408,1,0.9851410321274982,1,0,0,0.020000000000000018
down,3.44,408,408,1,0.9859176606387072,1,0,0,0.020000000000000018
down,3.45,408,408,1,0.9859176606387072,1,0,0,0.020000000000000018
down,3.46,408,408,1,0.986506420133539,1,0,0,0.020000000000000018
down,3.47,408,408,1,0.986506420133539,1,0,0,0.020000000000000018
down,3.48,408,408,1,0.9875191053122088,1,0,0,0.020000000000000018
down,3.49,408,408,1,0.9875191053122088,1,0,0,0.020000000000000018
down,3.5,408,408,1,0.9879946958192376,1,0,0,0.019999999999999962
down,3.5100000000000002,408,408,1,0.9886555962097758,1,0,0,0.019999999999999924
down,3.52,408,408,1,0.9886555962097758,1,0,0,0.019999999999999924
down,3.5300000000000002,408,408,1,0.9908899553759367,1,0,0,0.01599999999999997
down,3.54,408,408,1,0.990990990990991,1,0,0,0.01529999999999997
down,3.5500000000000003,408,408,1,0.990990990990991,1.0003412969283276,0,-3.000000000000307e-4,0.014300000000000007
down,3.56,408,408,1,0.9923902991670278,1.0015868848296696,0,-0.0020000000000000018,0.014000000000000012
down,3.5700000000000003,408,408,1,0.9921564885496182,1.0012023134913122,0,-0.001300000000000076,0.014300000000000007
down,3.58,408,408,1,0.9924570030350799,1,0,0,0.014000000000000012
down,3.59,408,408,1,0.9926348718511606,1,0,0,0.013000000000000012
down,3.6,408,408,1,0.9934380816344198,1,0,0,0.011299999999999984
down,3.61,408,408,1,0.9934640522875818,1,0,0,0.011299999999999984
down,3.62,408,408,1,0.9940239193191618,1,0,0,0.009600000000000015
down,3.63,408,408,1,0.9934380816344198,1,0,0,0.011000000000000005
down,3.64,408,408,1,0.9930374394171031,1,0,0,0.011000000000000043
down,3.65,408,408,1,0.9930374394171031,1,0,0,0.011000000000000043
down,3.66,408,408,1,0.9932857164706421,1,0,0,0.00960000000000003
down,3.67,408,408,1,0.9946648505269196,1,0,0,0.006600000000000029
down,3.68,408,408,1,0.9952019777610313,1,0,0,0.0053000000000000165
down,3.69,408,408,1,0.9948848321489832,1,0,0,0.006000000000000005
down,3.7,408,408,1,0.9955530605730387,1,0,0,0.0053000000000000165
down,3.71,408,408,1,0.9955530605730387,1,0,0,0.004999999999999926
down,3.72,408,408,1,0.9976205111935119,1,0,0,0.0030000000000000027
down,3.73,408,408,1,0.9971273058584947,1,0,0,0.0033000000000000143
down,3.74,408,408,1,0.9997562956945574,1,0,0,6.000000000000233e-4
down,3.75,408,408,1,0.9997562956945574,1,0,0,6.000000000000233e-4
down,3.7600000000000002,408,408,1,1,1,0,0,0
down,3.77,408,408,1,1,1,0,0,0
down,3.7800000000000002,408,408,1,1,1,0,0,0
down,3.79,408,408,1,1,1,0,0,0
down,3.8000000000000003,408,408,1,1,1,0,0,0
down,3.81,408,408,1,1,1,0,0,0
down,3.8200000000000003,408,408,1,1,1,0,0,0
down,3.83,408,408,1,1,1,0,0,0
down,3.84,408,408,1,1,1,0,0,0
down,3.85,408,408,1,1,1,0,0,0
down,3.86,408,408,1,1,1,0,0,0
down,3.87,408,408,1,1,1,0,0,0
down,3.88,408,408,1,1,1,0,0,0
down,3.89,408,408,1,1,1,0,0,0
down,3.9,408,408,1,1,1,0,0,0
down,3.91,408,408,1,1,1,0,0,0
down,3.92,408,408,1,1,1,0,0,0
down,3.93,408,408,1,1,1,0,0,0
down,3.94,408,408,1,1,1,0,0,0
down,3.95,408,408,1,1,1,0,0,0
down,3.96,408,408,1,1,1,0,0,0
down,3.97,408,408,1,1,1,0,0,0
down,3.98,408,408,1,1,1,0,0,0
down,3.99,408,408,1,1,1,0,0,0
up,0,406,406,0,0,0,-0.8400000000000001,-1.8384999999999998,-0.3999999999999999
up,0.01,406,406,0,0,0,-0.8400000000000001,-1.8384999999999998,-0.3999999999999999
up,0.02,406,406,0,0,0.01666666666666668,-0.84,-1.8384999999999998,-0.3999999999999999
up,0.03,406,406,0.04477611940298511,0.014492753623188418,0.09374999999999992,-0.8000000000000002,-1.7999999999999998,-0.36000000000000004
up,0.04,406,406,0.10840188014101063,0.03968503937007872,0.22727272727272718,-0.7599999999999998,-1.74,-0.31999999999999984
up,0.05,406,406,0.18367346938775506,0.0742684234717328,0.3936467528155174,-0.6800000000000002,-1.6600000000000001,-0.2599999999999998
up,0.06,406,406,0.26530612244897966,0.12079124579124578,0.5616901408450701,-0.6199999999999997,-1.58,-0.18
up,0.07,406,406,0.348913043478261,0.16429240862230554,0.7273082942097022,-0.54,-1.5,-0.10999999999999988
up,0.08,406,406,0.4267857142857142,0.2102272727272727,0.8366666666666667,-0.48,-1.4300000000000002,-0.06000000000000005
up,0.09,406,406,0.5058139534883723,0.25338127033042285,0.9007042253521125,-0.41999999999999993,-1.3599999999999999,-0.040000000000000036
up,0.1,406,406,0.5833333333333335,0.29320377689942906,0.9245014245014245,-0.3599999999999999,-1.29,-0.03749999999999987
up,0.11,406,406,0.6510869565217391,0.33514492753623193,0.95,-0.29000000000000004,-1.2184999999999997,-0.020000000000000018
up,0.12,406,406,0.7273951247165531,0.3684560780834072,0.9545454545454545,-0.2200000000000002,-1.1484999999999999,-0.020000000000000018
up,0.13,406,406,0.7968253968253967,0.40978052732361175,0.9583333333333333,-0.18000000000000005,-1.0884999999999998,-0.020000000000000018
up,0.14,406,406,0.8520833333333333,0.44362009119590734,0.9583333333333333,-0.1200000000000001,-1.0184999999999997,-0.020000000000000018
up,0.15,406,406,0.8976975405546833,0.4775229952066329,0.9591666666666666,-0.08000000000000007,-0.9484999999999999,-0.020000000000000018
up,0.16,406,406,0.9117647058823529,0.5171006607073455,0.96,-0.06000000000000005,-0.8784999999999998,-0.020000000000000018
up,0.17,406,406,0.9183673469387754,0.5547349987866546,0.9565217391304353,-0.06000000000000005,-0.8184999999999998,-0.020000000000000018
up,0.18,406,406,0.9195185995623633,0.5842801201116828,0.9545454545454545,-0.06000000000000005,-0.7584999999999997,-0.020000000000000018
up,0.19,406,406,0.923076923076923,0.6175174295439789,0.9534883720930232,-0.06000000000000005,-0.6884999999999998,-0.020000000000000018
up,0.2,406,406,0.9259259259259258,0.6492001334574253,0.9523809523809523,-0.06000000000000005,-0.6284999999999997,-0.020000000000000018
up,0.21,406,406,0.9259259259259258,0.6787096774193548,0.952380952380953,-0.06000000000000005,-0.5685,-0.020000000000000018
up,0.22,406,406,0.9265557574381103,0.7083740632127729,0.952380952380953,-0.06000000000000005,-0.5085,-0.020000000000000018
up,0.23,406,406,0.9285714285714285,0.7360338074623789,0.9527529761904767,-0.06000000000000005,-0.45850000000000013,-0.020000000000000018
up,0.24,406,406,0.9302325581395349,0.7664914450628737,0.9545454545454545,-0.06000000000000005,-0.4085000000000001,-0.020000000000000018
up,0.25,406,406,0.9333333333333332,0.7965099083111506,0.9565217391304353,-0.06000000000000005,-0.3574999999999997,-0.020000000000000018
up,0.26,406,406,0.9365079365079364,0.8272438007461049,0.9583333333333333,-0.06000000000000005,-0.2989999999999997,-0.020000000000000018
up,0.27,406,406,0.9393939393939393,0.8576143328618577,0.96,-0.05999999999999983,-0.24899999999999967,-0.020000000000000018
up,0.28,406,406,0.9411764705882353,0.8816496887379739,0.9605194805194806,-0.05999999999999961,-0.20899999999999963,-0.020000000000000018
up,0.29,406,406,0.9421683389074696,0.8999999999999999,0.9615384615384615,-0.05999999999999961,-0.15000000000000013,-0.020000000000000018
up,0.3,406,406,0.9436619718309859,0.9037989310992344,0.9629629629629629,-0.053999999999999826,-0.10000000000000009,-0.020000000000000018
up,0.31,406,406,0.9444444444444444,0.9090909090909091,0.9635254988913525,-0.042500000000000204,-0.08000000000000007,-0.020000000000000018
up,0.32,406,406,0.9444444444444449,0.9130434782608695,0.9644957983193277,-0.040000000000000036,-0.08000000000000007,-0.020000000000000018
up,0.33,406,406,0.9454545454545454,0.9130434782608695,0.965014279885761,-0.040000000000000036,-0.08000000000000007,-0.020000000000000018
up,0.34,406,406,0.9459459459459458,0.9138736263736265,0.9653167602245392,-0.040000000000000036,-0.08000000000000007,-0.020000000000000018
up,0.35000000000000003,406,406,0.9459459459459459,0.9166666666666665,0.964700996677741,-0.040000000000000036,-0.08000000000000007,-0.020000000000000018
up,0.36,406,406,0.9461872586872588,0.92,0.9658094681472824,-0.040000000000000036,-0.08000000000000007,-0.020000000000000018
up,0.37,406,406,0.9473684210526315,0.9210526315789473,0.9664794007490636,-0.040000000000000036,-0.08000000000000007,-0.020000000000000018
up,0.38,406,406,0.9481639050604567,0.9249999999999999,0.9666666666666667,-0.040000000000000036,-0.08000000000000007,-0.020000000000000018
up,0.39,406,406,0.9487179487179487,0.9254629629629629,0.9666666666666667,-0.040000000000000036,-0.08000000000000007,-0.020000000000000018
up,0.4,406,406,0.95,0.9259259259259258,0.9681753889674685,-0.040000000000000036,-0.08000000000000007,-0.020000000000000018
up,0.41000000000000003,406,406,0.9500000000000001,0.9259259259259258,0.9685019841269843,-0.040000000000000036,-0.07999999999999985,-0.020000000000000018
up,0.42,406,406,0.9517100660707347,0.9259259259259265,0.969309262166405,-0.040000000000000036,-0.0665,-0.020000000000000018
up,0.43,406,406,0.9523809523809523,0.9285714285714285,0.9695423623995052,-0.040000000000000036,-0.062000000000000055,-0.020000000000000018
up,0.44,406,406,0.9523809523809523,0.9285714285714285,0.9695423623995052,-0.040000000000000036,-0.0645,-0.020000000000000018
up,0.45,406,406,0.9531376211631665,0.9302325581395349,0.969309262166405,-0.040000000000000036,-0.06000000000000005,-0.020000000000000018
up,0.46,406,406,0.9542044767090139,0.9310344827586207,0.9696969696969697,-0.040000000000000036,-0.06000000000000005,-0.020000000000000018
up,0.47000000000000003,406,406,0.9545454545454545,0.9310344827586207,0.9702970297029703,-0.040000000000000036,-0.06000000000000005,-0.020000000000000018
up,0.48,406,406,0.9545454545454545,0.9310344827586208,0.9707310108509424,-0.040000000000000036,-0.06000000000000005,-0.020000000000000018
up,0.49,406,406,0.9552238805970149,0.9314263322884013,0.9714285714285714,-0.040000000000000036,-0.06000000000000005,-0.020000000000000018
up,0.5,406,406,0.9555555555555555,0.9333333333333332,0.9714285714285714,-0.040000000000000036,-0.06000000000000005,-0.020000000000000018
up,0.51,406,406,0.9558172826652785,0.9340579710144927,0.9718309859154929,-0.040000000000000036,-0.06000000000000005,-0.020000000000000018
up,0.52,406,406,0.9565217391304347,0.9340579710144927,0.9718968013689615,-0.040000000000000036,-0.06000000000000005,-0.020000000000000018
up,0.53,406,406,0.9565217391304347,0.9350172036284017,0.9728501228501227,-0.040000000000000036,-0.06000000000000005,-0.020000000000000018
up,0.54,406,406,0.9565217391304353,0.9354838709677419,0.9729729729729729,-0.040000000000000036,-0.06000000000000005,-0.020000000000000018
up,0.55,406,406,0.9577464788732394,0.9354838709677419,0.9731843240651965,-0.040000000000000036,-0.06000000000000005,-0.020000000000000018
up,0.56,406,406,0.9580399061032863,0.9354838709677419,0.9738846263142937,-0.040000000000000036,-0.06000000000000005,-0.020000000000000018
up,0.5700000000000001,406,406,0.9583333333333333,0.9358270418668496,0.9743589743589743,-0.040000000000000036,-0.06000000000000005,-0.020000000000000018
up,0.58,406,406,0.958904109589041,0.9375,0.9748949579831934,-0.040000000000000036,-0.06000000000000005,-0.020000000000000018
up,0.59,406,406,0.9591836734693877,0.9375,0.975,-0.040000000000000036,-0.06000000000000005,-0.020000000000000018
up,0.6,406,406,0.9591836734693877,0.9375,0.9748949579831934,-0.040000000000000036,-0.06000000000000005,-0.020000000000000018
up,0.61,406,406,0.9600000000000001,0.9393939393939393,0.9760470453241537,-0.040000000000000036,-0.06000000000000005,-0.020000000000000018
up,0.62,406,406,0.9615384615384615,0.9411764705882353,0.9761904761904762,-0.040000000000000036,-0.06000000000000005,-0.020000000000000018
up,0.63,406,406,0.9617818889970791,0.9411764705882353,0.9764242704955998,-0.040000000000000036,-0.06000000000000005,-0.020000000000000018
up,0.64,406,406,0.9628819191182431,0.9428571428571428,0.9775252525252525,-0.040000000000000036,-0.06000000000000005,-0.020000000000000018
up,0.65,406,406,0.9629629629629629,0.9428571428571428,0.9777777777777777,-0.040000000000000036,-0.06000000000000005,-0.020000000000000018
up,0.66,406,406,0.9629629629629629,0.9428571428571431,0.977859477124183,-0.040000000000000036,-0.06000000000000005,-0.020000000000000018
up,0.67,406,406,0.9630224124606148,0.9430574855846794,0.9781010230179028,-0.040000000000000036,-0.06000000000000005,-0.020000000000000018
up,0.68,406,406,0.9640705679862306,0.9439203354297696,0.978416149068323,-0.040000000000000036,-0.06000000000000005,-0.019999999999999962
up,0.6900000000000001,406,406,0.9642857142857143,0.9444444444444444,0.9793385490753912,-0.040000000000000036,-0.06000000000000005,-0.01999999999999985
up,0.7000000000000001,406,406,0.965014279885761,0.9453871429775044,0.9797638547638547,-0.040000000000000036,-0.06000000000000005,-0.019999999999999796
up,0.71,406,406,0.9655172413793103,0.9459459459459458,0.9802950883323627,-0.040000000000000036,-0.06000000000000005,-0.019999999999999796
up,0.72,406,406,0.9655172413793107,0.9459459459459458,0.9806590379677962,-0.040000000000000036,-0.06000000000000005,-0.019999999999999796
up,0.73,406,406,0.9666666666666667,0.9466571834992887,0.9809220503488019,-0.039999999999999813,-0.06000000000000005,-0.019999999999999574
up,0.74,406,406,0.9677419354838709,0.9473684210526315,0.9813852813852814,-0.03999999999999959,-0.06000000000000005,-0.019999999999999574
up,0.75,406,406,0.9677419354838709,0.9473684210526315,0.9829047340736411,-0.03999999999999959,-0.06000000000000005,-0.019999999999999574
up,0.76,406,406,0.9679135209334251,0.9487179487179487,0.9831920903954802,-0.03999999999999959,-0.057499999999999885,-0.018999999999999906
up,0.77,406,406,0.9682539682539684,0.9487179487179487,0.9833333333333333,-0.03999999999999959,-0.049000000000000155,-0.018999999999999906
up,0.78,406,406,0.96875,0.95,0.9834699453551912,-0.030500000000000194,-0.040000000000000036,-0.018999999999999906
up,0.79,406,406,0.9691514670896114,0.95,0.9839907786885246,-0.02100000000000013,-0.040000000000000036,-0.018999999999999906
up,0.8,406,406,0.9693465431406811,0.95,0.9846117424242424,-0.020000000000000018,-0.040000000000000036,-0.018000000000000127
up,0.81,406,406,0.9699884526558893,0.9500000000000001,0.985711369667279,-0.020000000000000018,-0.040000000000000036,-0.014000000000000012
up,0.8200000000000001,406,406,0.9705882352941176,0.950609756097561,0.9868738164916508,-0.020000000000000018,-0.040000000000000036,-0.01200000000000001
up,0.8300000000000001,406,406,0.9710841694537347,0.9523809523809523,0.988195790639712,-0.020000000000000018,-0.040000000000000036,-0.010000000000000009
up,0.84,406,406,0.9710841694537347,0.9523809523809523,0.9945652173913043,-0.020000000000000018,-0.040000000000000036,-0.0044999999999999485
up,0.85,406,406,0.9714285714285714,0.9523809523809529,1,-0.020000000000000018,-0.040000000000000036,0
up,0.86,406,406,0.9714285714285714,0.9523809523809529,1,-0.020000000000000018,-0.040000000000000036,0
up,0.87,406,406,0.9716297786720323,0.9534883720930232,1,-0.020000000000000018,-0.040000000000000036,0
up,0.88,406,406,0.9722222222222222,0.9550505050505051,1,-0.020000000000000018,-0.040000000000000036,0
up,0.89,406,406,0.9722222222222222,0.9560386473429952,1,-0.020000000000000018,-0.040000000000000036,0
up,0.9,406,406,0.9726027397260274,0.9560386473429952,1,-0.020000000000000018,-0.040000000000000036,0
up,0.91,406,406,0.9729729729729729,0.9565217391304347,1,-0.020000000000000018,-0.040000000000000036,0
up,0.92,406,406,0.9733333333333333,0.9565217391304347,1,-0.020000000000000018,-0.040000000000000036,0
up,0.93,406,406,0.9736842105263158,0.9565217391304347,1,-0.020000000000000018,-0.040000000000000036,0
up,0.9400000000000001,406,406,0.9736842105263158,0.9565217391304347,1,-0.020000000000000018,-0.040000000000000036,0
up,0.9500000000000001,406,406,0.9743589743589743,0.9565217391304347,1,-0.020000000000000018,-0.040000000000000036,0
up,0.96,406,406,0.9743589743589743,0.9565217391304347,1,-0.020000000000000018,-0.040000000000000036,0
up,0.97,406,406,0.975,0.9565217391304347,1,-0.020000000000000018,-0.040000000000000036,0
up,0.98,406,406,0.975,0.9565217391304347,1,-0.020000000000000018,-0.040000000000000036,0
up,0.99,406,406,0.9756097560975608,0.956984273820537,1,-0.020000000000000018,-0.040000000000000036,0
up,1,406,406,0.975609756097561,0.9580399061032862,1,-0.020000000000000018,-0.040000000000000036,0
up,1.01,406,406,0.9761904761904762,0.9583333333333333,1,-0.020000000000000018,-0.040000000000000036,0
up,1.02,406,406,0.9761904761904762,0.9583333333333333,1,-0.020000000000000018,-0.040000000000000036,0
up,1.03,406,406,0.9767441860465116,0.9587585034013608,1,-0.020000000000000018,-0.040000000000000036,0
up,1.04,406,406,0.9772727272727273,0.9595918367346941,1,-0.020000000000000018,-0.040000000000000036,0
up,1.05,406,406,0.9776529338327091,0.96,1,-0.020000000000000018,-0.040000000000000036,0
up,1.06,406,406,0.9782608695652174,0.9600000000000001,1,-0.020000000000000018,-0.040000000000000036,0
up,1.07,406,406,0.978571155244327,0.9600000000000001,1,-0.020000000000000018,-0.040000000000000036,0
up,1.08,406,406,0.9791666666666666,0.9624985350990273,1,-0.020000000000000018,-0.040000000000000036,0
up,1.09,406,406,0.9795918367346939,0.9627668972640908,1,-0.020000000000000018,-0.040000000000000036,0
up,1.1,406,406,0.9796949082663371,0.9629629629629629,1,-0.020000000000000018,-0.040000000000000036,0
up,1.11,406,406,0.98,0.9629629629629629,1,-0.020000000000000018,-0.040000000000000036,0
up,1.12,406,406,0.9803921568627451,0.9629629629629629,1,-0.020000000000000018,-0.040000000000000036,0
up,1.1300000000000001,406,406,0.9804873405672949,0.9629629629629629,1,-0.020000000000000018,-0.040000000000000036,0
up,1.1400000000000001,406,406,0.980769230769231,0.9629629629629629,1,-0.020000000000000018,-0.040000000000000036,0
up,1.1500000000000001,406,406,0.9809523809523809,0.9632996632996635,1,-0.020000000000000018,-0.040000000000000036,0
up,1.16,406,406,0.9814814814814815,0.9637458926615552,1,-0.020000000000000018,-0.040000000000000036,0
up,1.17,406,406,0.9818181818181818,0.9640705679862305,1,-0.020000000000000018,-0.040000000000000036,0
up,1.18,406,406,0.9821428571428571,0.9640705679862305,1,-0.020000000000000018,-0.040000000000000036,0
up,1.19,406,406,0.9821428571428571,0.9642857142857142,1,-0.020000000000000018,-0.040000000000000036,0
up,1.2,406,406,0.9823872057353601,0.9642857142857142,1,-0.020000000000000018,-0.040000000000000036,0
up,1.21,406,406,0.9829047340736411,0.9647683397683395,1,-0.020000000000000018,-0.040000000000000036,0
up,1.22,406,406,0.9833333333333333,0.9653841033151376,1,-0.020000000000000018,-0.040000000000000036,0
up,1.23,406,406,0.9838709677419355,0.9653841033151376,1,-0.020000000000000018,-0.0399999999999997,0
