variant,scenario,input_dataset,data_split_policy,selection_dataset_role,controller_family,uses_velocity_state,uses_creep_compensation,uses_dynamic_pressure_reference,transient_profile_horizon_s,transient_lookup_source,n_runtime_observables,branch_deadband_mm,position_deadband_mm,validation_ok,selection_score_primary,selection_eligible,selection_note,one_step_rmse_s_mm,one_step_rmse_p_bar,ten_step_rmse_s_mm,ten_step_rmse_p_bar,tracking_rms_mm,tracking_overshoot_mm,control_effort_mean_abs_v,settled_error_rms_mm,settled_error_p2p_mm,settled_command_p2p_v,settled_velocity_rms_mm_s,rise_time_s_10_90,settling_time_s_2pct,peak_time_s,overshoot_mm,overshoot_pct,steady_state_bias_mm,IAE_mm_s,ISE_mm2_s,ITAE_mm_s2,control_residual_rms_v,command_total_variation_v,saturation_fraction
lookup_only_feedforward,positive,experiment/excitation_experiment_100hz_15min_4s_hold.csv,single_dataset_no_hold_split,single_dataset_simulation,feedforward_only_baseline,False,True,False,3.99,open_loop_steady_state_lookup,0,0.14,0.04,True,,False,not_ranked_no_feedback_gain_or_integrator,0.04705436135703658,0.008479759862801342,0.34891282511014665,0.05416250047325136,2.867632948814436,7.064043353899589,0.0,1.0380018116186556,0.47343861199873594,0.1738303313051741,1.9093395643208302,0.54,1.0,1.0033333333333334,0.05118727078348684,0.8707581944748122,0.10031422784719957,7.81439952760851,27.136951806116386,2.8411157583005857,0.0,4.89603225738294,0.0
lookup_only_feedforward,negative,experiment/excitation_experiment_100hz_15min_4s_hold.csv,single_dataset_no_hold_split,single_dataset_simulation,feedforward_only_baseline,False,True,False,3.99,open_loop_steady_state_lookup,0,0.14,0.04,True,,False,not_ranked_no_feedback_gain_or_integrator,0.04705436135703658,0.008479759862801342,0.34891282511014665,0.05416250047325136,3.9417787465135183,9.220811899933267,0.0,1.8551267862356102,0.690787564458029,0.0,2.2386475475947614,,,1.09,0.0,0.0,0.49405821128575456,11.458032894271454,51.27414496533677,4.587079667938871,0.0,3.358367887707388,0.0
lookup_only_feedforward,mixed,experiment/excitation_experiment_100hz_15min_4s_hold.csv,single_dataset_no_hold_split,single_dataset_simulation,feedforward_only_baseline,False,True,False,3.99,open_loop_steady_state_lookup,0,0.14,0.04,True,,False,not_ranked_no_feedback_gain_or_integrator,0.04705436135703658,0.008479759862801342,0.34891282511014665,0.05416250047325136,3.5443406476237955,10.195975958060341,0.0,1.2345514269871924,0.5924555996397064,0.023728600046886327,1.9377926515049437,0.74,1.08,1.09,0.0,0.0,0.4234570853622562,15.42734251048053,69.09292844519047,5.680958077466836,0.0,9.868278477838736,0.0
lookup_only_feedforward,interior,experiment/excitation_experiment_100hz_15min_4s_hold.csv,single_dataset_no_hold_split,single_dataset_simulation,feedforward_only_baseline,False,True,False,3.99,open_loop_steady_state_lookup,0,0.14,0.04,True,,False,not_ranked_no_feedback_gain_or_integrator,0.04705436135703658,0.008479759862801342,0.34891282511014665,0.05416250047325136,1.7992903779121334,6.618960440106637,0.0,0.45289641491935057,0.34718371286342276,0.09248918410659393,1.2093854885036328,0.7833333333333333,0.78,1.082,0.02846464192904321,0.8354273057016759,0.24798877700507477,7.509199126010777,17.805952252259534,2.5056835532484785,0.0,5.529752536850566,0.0
lookup_only_feedforward,all,experiment/excitation_experiment_100hz_15min_4s_hold.csv,single_dataset_no_hold_split,single_dataset_simulation,feedforward_only_baseline,False,True,False,3.99,open_loop_steady_state_lookup,0,0.14,0.04,True,,False,not_ranked_no_feedback_gain_or_integrator,0.04705436135703658,0.008479759862801342,0.34891282511014665,0.05416250047325136,3.038260680215971,10.195975958060341,0.0,1.1451441099402022,0.5259663722399736,0.0725120288646636,1.8237913129810424,0.6877777777777778,0.9533333333333335,1.0663333333333334,0.019912978178132514,0.426546375044122,0.31645457537507127,10.552243514592817,41.32749436722579,3.9037092642386924,0.0,5.913107789944908,0.0
