branch,time_since_step_s,elapsed_after_creep_start_s,creep_fraction,selected_model,pressure_plateau_start_s,calibrated_horizon_s,runtime_horizon_s,interval
down,2.88,0.6799999999999997,0.019724648573513574,single_exponential,2.2,3.99,3.99,calibrated_open_loop_hold
down,2.89,0.69,0.019353768293289667,single_exponential,2.2,3.99,3.99,calibrated_open_loop_hold
down,2.9,0.6999999999999997,0.01898986163197444,single_exponential,2.2,3.99,3.99,calibrated_open_loop_hold
down,2.91,0.71,0.01863279746542004,single_exponential,2.2,3.99,3.99,calibrated_open_loop_hold
down,2.92,0.7199999999999998,0.01828244713499086,single_exponential,2.2,3.99,3.99,calibrated_open_loop_hold
down,2.93,0.73,0.017938684401204604,single_exponential,2.2,3.99,3.99,calibrated_open_loop_hold
down,2.94,0.7399999999999998,0.017601385398245406,single_exponential,2.2,3.99,3.99,calibrated_open_loop_hold
down,2.95,0.75,0.017270428589331904,single_exponential,2.2,3.99,3.99,calibrated_open_loop_hold
down,2.96,0.7599999999999998,0.016945694722924814,single_exponential,2.2,3.99,3.99,calibrated_open_loop_hold
down,2.97,0.77,0.016627066789757658,single_exponential,2.2,3.99,3.99,calibrated_open_loop_hold
down,2.98,0.7799999999999998,0.016314429980675678,single_exponential,2.2,3.99,3.99,calibrated_open_loop_hold
down,2.99,0.79,0.0160076716452673,single_exponential,2.2,3.99,3.99,calibrated_open_loop_hold
down,3,0.7999999999999998,0.015706681251273617,single_exponential,2.2,3.99,3.99,calibrated_open_loop_hold
down,3.0100000000000002,0.81,0.015411350344760929,single_exponential,2.2,3.99,3.99,calibrated_open_loop_hold
down,3.02,0.8199999999999998,0.015121572511042323,single_exponential,2.2,3.99,3.99,calibrated_open_loop_hold
down,3.0300000000000002,0.8300000000000001,0.014837243336333862,single_exponential,2.2,3.99,3.99,calibrated_open_loop_hold
down,3.04,0.8399999999999999,0.01455826037013193,single_exponential,2.2,3.99,3.99,calibrated_open_loop_hold
down,3.0500000000000003,0.8500000000000001,0.014284523088297793,single_exponential,2.2,3.99,3.99,calibrated_open_loop_hold
down,3.06,0.8599999999999999,0.014015932856836506,single_exponential,2.2,3.99,3.99,calibrated_open_loop_hold
down,3.0700000000000003,0.8700000000000001,0.013752392896356642,single_exponential,2.2,3.99,3.99,calibrated_open_loop_hold
down,3.08,0.8799999999999999,0.013493808247198494,single_exponential,2.2,3.99,3.99,calibrated_open_loop_hold
down,3.09,0.8899999999999997,0.013240085735217788,single_exponential,2.2,3.99,3.99,calibrated_open_loop_hold
down,3.1,0.8999999999999999,0.012991133938212898,single_exponential,2.2,3.99,3.99,calibrated_open_loop_hold
down,3.11,0.9099999999999997,0.01274686315298328,single_exponential,2.2,3.99,3.99,calibrated_open_loop_hold
down,3.12,0.9199999999999999,0.012507185363007212,single_exponential,2.2,3.99,3.99,calibrated_open_loop_hold
down,3.13,0.9299999999999997,0.012272014206727496,single_exponential,2.2,3.99,3.99,calibrated_open_loop_hold
down,3.14,0.94,0.012041264946433216,single_exponential,2.2,3.99,3.99,calibrated_open_loop_hold
down,3.15,0.9499999999999997,0.01181485443772686,single_exponential,2.2,3.99,3.99,calibrated_open_loop_hold
down,3.16,0.96,0.011592701099565344,single_exponential,2.2,3.99,3.99,calibrated_open_loop_hold
down,3.17,0.9699999999999998,0.011374724884864516,single_exponential,2.2,3.99,3.99,calibrated_open_loop_hold
down,3.18,0.98,0.011160847251656223,single_exponential,2.2,3.99,3.99,calibrated_open_loop_hold
down,3.19,0.9899999999999998,0.010950991134787876,single_exponential,2.2,3.99,3.99,calibrated_open_loop_hold
down,3.2,1,0.01074508091815398,single_exponential,2.2,3.99,3.99,calibrated_open_loop_hold
down,3.21,1.0099999999999998,0.010543042407449936,single_exponential,2.2,3.99,3.99,calibrated_open_loop_hold
down,3.22,1.02,0.010344802803438018,single_exponential,2.2,3.99,3.99,calibrated_open_loop_hold
down,3.23,1.0299999999999998,0.010150290675716161,single_exponential,2.2,3.99,3.99,calibrated_open_loop_hold
down,3.24,1.04,0.009959435936979838,single_exponential,2.2,3.99,3.99,calibrated_open_loop_hold
down,3.25,1.0499999999999998,0.009772169817768012,single_exponential,2.2,3.99,3.99,calibrated_open_loop_hold
down,3.2600000000000002,1.06,0.009588424841683816,single_exponential,2.2,3.99,3.99,calibrated_open_loop_hold
down,3.27,1.0699999999999998,0.009408134801081283,single_exponential,2.2,3.99,3.99,calibrated_open_loop_hold
down,3.2800000000000002,1.08,0.009231234733209108,single_exponential,2.2,3.99,3.99,calibrated_open_loop_hold
down,3.29,1.0899999999999999,0.0090576608968031,single_exponential,2.2,3.99,3.99,calibrated_open_loop_hold
down,3.3000000000000003,1.1,0.008887350749118622,single_exponential,2.2,3.99,3.99,calibrated_open_loop_hold
down,3.31,1.1099999999999999,0.008720242923395063,single_exponential,2.2,3.99,3.99,calibrated_open_loop_hold
down,3.3200000000000003,1.12,0.008556277206743861,single_exponential,2.2,3.99,3.99,calibrated_open_loop_hold
down,3.33,1.13,0.008395394518452436,single_exponential,2.2,3.99,3.99,calibrated_open_loop_hold
down,3.34,1.1399999999999997,0.008237536888695985,single_exponential,2.2,3.99,3.99,calibrated_open_loop_hold
down,3.35,1.15,0.008082647437649604,single_exponential,2.2,3.99,3.99,calibrated_open_loop_hold
down,3.36,1.1599999999999997,0.007930670354993147,single_exponential,2.2,3.99,3.99,calibrated_open_loop_hold
down,3.37,1.17,0.007781550879801438,single_exponential,2.2,3.99,3.99,calibrated_open_loop_hold
down,3.38,1.1799999999999997,0.007635235280812636,single_exponential,2.2,3.99,3.99,calibrated_open_loop_hold
down,3.39,1.19,0.007491670837067576,single_exponential,2.2,3.99,3.99,calibrated_open_loop_hold
down,3.4,1.1999999999999997,0.007350805818913196,single_exponential,2.2,3.99,3.99,calibrated_open_loop_hold
down,3.41,1.21,0.007212589469363073,single_exponential,2.2,3.99,3.99,calibrated_open_loop_hold
down,3.42,1.2199999999999998,0.007076971985808547,single_exponential,2.2,3.99,3.99,calibrated_open_loop_hold
down,3.43,1.23,0.006943904502073608,single_exponential,2.2,3.99,3.99,calibrated_open_loop_hold
down,3.44,1.2399999999999998,0.006813339070807308,single_exponential,2.2,3.99,3.99,calibrated_open_loop_hold
down,3.45,1.25,0.0066852286462071595,single_exponential,2.2,3.99,3.99,calibrated_open_loop_hold
down,3.46,1.2599999999999998,0.006559527067067471,single_exponential,2.2,3.99,3.99,calibrated_open_loop_hold
down,3.47,1.27,0.006436189040146316,single_exponential,2.2,3.99,3.99,calibrated_open_loop_hold
down,3.48,1.2799999999999998,0.00631517012384538,single_exponential,2.2,3.99,3.99,calibrated_open_loop_hold
down,3.49,1.29,0.006196426712196542,single_exponential,2.2,3.99,3.99,calibrated_open_loop_hold
down,3.5,1.2999999999999998,0.006079916019149659,single_exponential,2.2,3.99,3.99,calibrated_open_loop_hold
down,3.5100000000000002,1.31,0.005965596063155718,single_exponential,2.2,3.99,3.99,calibrated_open_loop_hold
down,3.52,1.3199999999999998,0.005853425652039915,single_exponential,2.2,3.99,3.99,calibrated_open_loop_hold
down,3.5300000000000002,1.33,0.00574336436815912,single_exponential,2.2,3.99,3.99,calibrated_open_loop_hold
down,3.54,1.3399999999999999,0.005635372553838481,single_exponential,2.2,3.99,3.99,calibrated_open_loop_hold
down,3.5500000000000003,1.35,0.00552941129708178,single_exponential,2.2,3.99,3.99,calibrated_open_loop_hold
down,3.56,1.3599999999999999,0.005425442417550582,single_exponential,2.2,3.99,3.99,calibrated_open_loop_hold
down,3.5700000000000003,1.37,0.005323428452806906,single_exponential,2.2,3.99,3.99,calibrated_open_loop_hold
down,3.58,1.38,0.005223332644814662,single_exponential,2.2,3.99,3.99,calibrated_open_loop_hold
down,3.59,1.3899999999999997,0.005125118926694848,single_exponential,2.2,3.99,3.99,calibrated_open_loop_hold
down,3.6,1.4,0.005028751909729799,single_exponential,2.2,3.99,3.99,calibrated_open_loop_hold
down,3.61,1.4099999999999997,0.004934196870611816,single_exponential,2.2,3.99,3.99,calibrated_open_loop_hold
down,3.62,1.42,0.004841419738931519,single_exponential,2.2,3.99,3.99,calibrated_open_loop_hold
down,3.63,1.4299999999999997,0.004750387084901499,single_exponential,2.2,3.99,3.99,calibrated_open_loop_hold
down,3.64,1.44,0.004661066107310745,single_exponential,2.2,3.99,3.99,calibrated_open_loop_hold
down,3.65,1.4499999999999997,0.004573424621705631,single_exponential,2.2,3.99,3.99,calibrated_open_loop_hold
down,3.66,1.46,0.00448743104879307,single_exponential,2.2,3.99,3.99,calibrated_open_loop_hold
down,3.67,1.4699999999999998,0.004403054403061769,single_exponential,2.2,3.99,3.99,calibrated_open_loop_hold
down,3.68,1.48,0.004320264281617402,single_exponential,2.2,3.99,3.99,calibrated_open_loop_hold
down,3.69,1.4899999999999998,0.004239030853227752,single_exponential,2.2,3.99,3.99,calibrated_open_loop_hold
down,3.7,1.5,0.004159324847573788,single_exponential,2.2,3.99,3.99,calibrated_open_loop_hold
down,3.71,1.5099999999999998,0.004081117544702913,single_exponential,2.2,3.99,3.99,calibrated_open_loop_hold
down,3.72,1.52,0.004004380764680448,single_exponential,2.2,3.99,3.99,calibrated_open_loop_hold
down,3.73,1.5299999999999998,0.003929086857435778,single_exponential,2.2,3.99,3.99,calibrated_open_loop_hold
down,3.74,1.54,0.0038552086927993437,single_exponential,2.2,3.99,3.99,calibrated_open_loop_hold
down,3.75,1.5499999999999998,0.0037827196507270308,single_exponential,2.2,3.99,3.99,calibrated_open_loop_hold
down,3.7600000000000002,1.56,0.0037115936117083173,single_exponential,2.2,3.99,3.99,calibrated_open_loop_hold
down,3.77,1.5699999999999998,0.0036418049473548233,single_exponential,2.2,3.99,3.99,calibrated_open_loop_hold
down,3.7800000000000002,1.58,0.0035733285111657657,single_exponential,2.2,3.99,3.99,calibrated_open_loop_hold
down,3.79,1.5899999999999999,0.0035061396294671183,single_exponential,2.2,3.99,3.99,calibrated_open_loop_hold
down,3.8000000000000003,1.6,0.0034402140925210746,single_exponential,2.2,3.99,3.99,calibrated_open_loop_hold
down,3.81,1.6099999999999999,0.0033755281458027284,single_exponential,2.2,3.99,3.99,calibrated_open_loop_hold
down,3.8200000000000003,1.62,0.0033120584814407446,single_exponential,2.2,3.99,3.99,calibrated_open_loop_hold
down,3.83,1.63,0.0032497822298189973,single_exponential,2.2,3.99,3.99,calibrated_open_loop_hold
down,3.84,1.6399999999999997,0.003188676951336096,single_exponential,2.2,3.99,3.99,calibrated_open_loop_hold
down,3.85,1.65,0.003128720628319875,single_exponential,2.2,3.99,3.99,calibrated_open_loop_hold
down,3.86,1.6599999999999997,0.003069891657093907,single_exponential,2.2,3.99,3.99,calibrated_open_loop_hold
down,3.87,1.67,0.0030121688401931837,single_exponential,2.2,3.99,3.99,calibrated_open_loop_hold
down,3.88,1.6799999999999997,0.002955531378726183,single_exponential,2.2,3.99,3.99,calibrated_open_loop_hold
down,3.89,1.69,0.0028999588648805147,single_exponential,2.2,3.99,3.99,calibrated_open_loop_hold
down,3.9,1.6999999999999997,0.002845431274569532,single_exponential,2.2,3.99,3.99,calibrated_open_loop_hold
down,3.91,1.71,0.002791928960217159,single_exponential,2.2,3.99,3.99,calibrated_open_loop_hold
down,3.92,1.7199999999999998,0.0027394326436784204,single_exponential,2.2,3.99,3.99,calibrated_open_loop_hold
down,3.93,1.73,0.0026879234092930613,single_exponential,2.2,3.99,3.99,calibrated_open_loop_hold
down,3.94,1.7399999999999998,0.002637382697069796,single_exponential,2.2,3.99,3.99,calibrated_open_loop_hold
down,3.95,1.75,0.002587792295998701,single_exponential,2.2,3.99,3.99,calibrated_open_loop_hold
down,3.96,1.7599999999999998,0.002539134337489368,single_exponential,2.2,3.99,3.99,calibrated_open_loop_hold
down,3.97,1.77,0.0024913912889324083,single_exponential,2.2,3.99,3.99,calibrated_open_loop_hold
down,3.98,1.7799999999999998,0.0024445459473820706,single_exponential,2.2,3.99,3.99,calibrated_open_loop_hold
down,3.99,1.79,0.0023985814333575876,single_exponential,2.2,3.99,3.99,calibrated_open_loop_hold
