branch,s_ref_mm,u_ff_v,p_ff_bar
down,15.03748743718593,4.003000000000014,2.0799999999999983
down,15.171155778894471,4.003000000000014,2.0999999999999943
down,15.304824120603016,4.0519999999999925,2.1200000000000045
down,15.438492462311558,4.0519999999999925,2.1399999999999864
down,15.572160804020102,4.100999999999999,2.1399999999999864
down,15.705829145728645,4.100999999999999,2.1599999999999966
down,15.839497487437187,4.140999999999991,2.1599999999999966
down,15.97316582914573,4.140999999999991,2.180000000000007
down,16.10683417085427,4.189999999999998,2.180000000000007
down,16.240502512562813,4.189999999999998,2.219999999999999
down,16.374170854271355,4.2450000000000045,2.219999999999999
down,16.507839195979898,4.2450000000000045,2.259999999999991
down,16.641507537688444,4.287000000000006,2.259999999999991
down,16.775175879396986,4.287000000000006,2.280000000000001
down,16.90884422110553,4.331000000000017,2.280000000000001
down,17.04251256281407,4.331000000000017,2.3000000000000114
down,17.176180904522614,4.377499999999998,2.3000000000000114
down,17.309849246231156,4.377499999999998,2.319999999999993
down,17.4435175879397,4.430499999999995,2.319999999999993
down,17.577185929648245,4.430499999999995,2.3600000000000136
down,17.710854271356787,4.4879999999999995,2.3600000000000136
down,17.84452261306533,4.4879999999999995,2.4000000000000057
down,17.978190954773872,4.537000000000006,2.4000000000000057
down,18.111859296482415,4.537000000000006,2.4199999999999875
down,18.245527638190957,4.5870000000000175,2.4199999999999875
down,18.3791959798995,4.5870000000000175,2.4399999999999977
down,18.51286432160804,4.622499999999974,2.4399999999999977
down,18.646532663316584,4.622499999999974,2.4799999999999898
down,18.780201005025127,4.6614999999999895,2.4799999999999898
down,18.91386934673367,4.6614999999999895,2.5
down,19.047537688442212,4.7050000000000125,2.5
down,19.18120603015075,4.7050000000000125,2.5200000000000102
down,19.314874371859297,4.75,2.5200000000000102
down,19.44854271356784,4.75,2.5600000000000023
down,19.58221105527638,4.796000000000021,2.5600000000000023
down,19.715879396984924,4.796000000000021,2.5800000000000125
down,19.849547738693467,4.848000000000013,2.5800000000000125
down,19.98321608040201,4.848000000000013,2.5999999999999943
down,20.11688442211055,4.888000000000005,2.5999999999999943
down,20.250552763819098,4.888000000000005,2.6399999999999864
down,20.384221105527637,4.942999999999984,2.6399999999999864
down,20.51788944723618,4.942999999999984,2.6599999999999966
down,20.65155778894472,4.9950000000000045,2.6599999999999966
down,20.785226130653264,4.9950000000000045,2.680000000000007
down,20.918894472361817,5.0330000000000155,2.6999999999999886
down,21.052562814070356,5.053999999999974,2.719999999999999
down,21.1862311557789,5.1059999999999945,2.719999999999999
down,21.31989949748744,5.1129999999999995,2.759999999999991
down,21.453567839195983,5.173999999999978,2.759999999999991
down,21.58723618090453,5.209000000000003,2.8000000000000114
down,21.72090452261307,5.2379999999999995,2.819999999999993
down,21.85457286432161,5.275000000000006,2.8400000000000034
down,21.988241206030153,5.275000000000006,2.8600000000000136
down,22.121909547738696,5.323999999999984,2.8600000000000136
down,22.25557788944724,5.323999999999984,2.8999999999999773
down,22.38924623115578,5.361000000000018,2.8999999999999773
down,22.522914572864323,5.361000000000018,2.920000000000016
down,22.656582914572866,5.392000000000053,2.920000000000016
down,22.790251256281408,5.400999999999954,2.9399999999999977
down,22.92391959798995,5.418999999999983,2.9399999999999977
down,23.057587939698493,5.4635000000000105,2.9399999999999977
down,23.191256281407036,5.4635000000000105,2.9599999999999795
down,23.324924623115574,5.500500000000045,2.9599999999999795
down,23.45859296482412,5.500500000000045,3
