xref[mm],s[mm],p[bar],u[V],t[ms] 
28.000,6.959,28.240,3.820,10.000
28.000,6.959,28.240,3.820,10.000
28.000,6.959,28.240,3.820,10.000
28.000,6.959,28.240,3.820,10.000
28.000,6.959,28.240,3.820,10.000
28.000,6.959,28.240,3.820,10.000
28.000,6.959,28.240,3.820,10.000
28.000,6.959,28.240,3.820,10.000
28.000,6.959,28.240,3.820,10.000
28.000,6.959,28.240,3.820,10.000
28.000,6.959,28.240,3.820,10.000
28.000,6.959,28.240,3.820,10.000
28.000,6.959,28.240,3.820,10.000
28.000,6.959,28.240,3.820,10.000
28.000,6.959,28.240,3.820,10.000
28.000,6.959,28.240,3.820,10.000
28.000,6.959,28.240,3.820,10.000
28.000,6.959,28.240,3.820,10.000
28.000,6.959,28.240,3.820,10.000
28.000,6.959,28.240,3.820,10.000
28.000,6.959,28.240,3.820,10.000
28.000,6.959,28.240,3.820,10.000
28.000,6.959,28.240,3.820,10.000
28.000,6.958,28.240,3.820,10.000
28.000,6.958,28.240,3.820,10.000
28.000,6.958,28.240,3.820,10.000
28.000,6.958,28.240,3.820,10.000
28.000,6.958,28.240,3.820,10.000
28.000,6.958,28.240,3.840,10.000
28.000,6.956,28.240,3.840,10.000
28.000,6.956,28.240,3.820,10.000
28.000,6.958,28.240,3.820,10.000
28.000,6.958,28.240,3.820,10.000
28.000,6.958,28.240,3.820,10.000
28.000,6.958,28.240,3.820,10.000
28.000,6.958,28.240,3.820,10.000
28.000,6.958,28.240,3.820,10.000
28.000,6.958,28.240,3.820,10.000
28.000,6.958,28.240,3.820,10.000
28.000,6.958,28.240,3.820,10.000
28.000,6.958,28.240,3.820,10.000
28.000,6.958,28.240,3.820,10.000
28.000,6.958,28.240,3.820,10.000
28.000,6.958,28.240,3.820,10.000
28.000,6.958,28.240,3.820,10.000
28.000,6.958,28.240,3.820,10.000
28.000,6.958,28.240,3.820,10.000
28.000,6.958,28.240,3.820,10.000
28.000,6.958,28.240,3.820,10.000
28.000,6.958,28.240,3.820,10.000
28.000,6.958,28.240,3.820,10.000
28.000,6.958,28.240,3.820,10.000
28.000,6.958,28.240,3.820,10.000
28.000,6.958,28.240,3.820,10.000
28.000,6.958,28.240,3.820,10.000
28.000,6.958,28.240,3.820,10.000
28.000,6.958,28.240,3.820,10.000
28.000,6.958,28.240,3.820,10.000
28.000,6.958,28.240,3.820,10.000
28.000,6.957,28.240,3.820,10.000
28.000,6.957,28.240,3.820,10.000
28.000,6.957,28.240,3.820,10.000
28.000,6.957,28.240,3.820,10.000
28.000,6.957,28.240,3.820,10.000
28.000,6.957,28.240,3.820,10.000
28.000,6.957,28.240,3.820,10.000
28.000,6.957,28.240,3.820,10.000
28.000,6.957,28.240,3.820,10.000
28.000,6.957,28.240,3.820,10.000
28.000,6.957,28.240,3.820,10.000
28.000,6.957,28.240,3.820,10.000
28.000,6.957,28.240,3.820,10.000
28.000,6.957,28.240,3.820,10.000
28.000,6.957,28.240,3.820,10.000
28.000,6.957,28.240,3.820,10.000
28.000,6.957,28.240,3.820,10.000
28.000,6.957,28.240,3.820,10.000
28.000,6.957,28.240,3.820,10.000
28.000,6.957,28.240,3.820,10.000
28.000,6.957,28.240,3.820,10.000
28.000,6.957,28.240,3.820,10.000
28.000,6.957,28.240,3.840,10.000
28.000,6.955,28.240,3.840,10.000
28.000,6.955,28.240,3.820,10.000
28.000,6.957,28.240,3.820,10.000
28.000,6.957,28.240,3.820,10.000
28.000,6.957,28.240,3.820,10.000
28.000,6.957,28.240,3.820,10.000
28.000,6.957,28.240,3.820,10.000
28.000,6.957,28.240,3.820,10.000
28.000,6.957,28.240,3.820,10.000
28.000,6.957,28.240,3.840,10.000
28.000,6.954,28.240,3.840,10.000
28.000,6.954,28.240,3.840,10.000
28.000,6.954,28.240,3.840,10.000
28.000,6.954,28.240,3.820,10.000
28.000,6.957,28.240,3.820,10.000
28.000,6.957,28.240,3.820,10.000
28.000,6.957,28.240,3.820,10.000
28.000,6.957,28.240,3.840,10.000
28.000,6.954,28.240,3.840,10.000
28.000,6.954,28.240,3.840,10.000
28.000,6.954,28.240,3.840,10.000
28.000,6.954,28.240,3.840,10.000
28.000,6.954,28.240,3.840,10.000
28.000,6.954,28.240,3.840,10.000
28.000,6.954,28.240,3.840,10.000
28.000,6.954,28.260,3.840,10.000
28.000,6.945,28.260,3.840,10.000
28.000,6.945,28.260,3.840,10.000
28.000,6.945,28.260,3.840,10.000
28.000,6.945,28.260,3.840,10.000
28.000,6.945,28.260,3.840,10.000
28.000,6.945,28.260,3.840,10.000
28.000,6.945,28.260,3.840,10.000
28.000,6.944,28.260,3.840,10.000
28.000,6.945,28.260,3.840,10.000
28.000,6.944,28.260,3.840,10.000
28.000,6.944,28.260,3.840,10.000
28.000,6.944,28.260,3.840,10.000
28.000,6.944,28.260,3.840,10.000
28.000,6.944,28.260,3.840,10.000
28.000,6.944,28.260,3.840,10.000
28.000,6.944,28.260,3.840,10.000
28.000,6.944,28.280,3.840,10.000
28.000,6.935,28.280,3.840,10.000
28.000,6.935,28.280,3.840,10.000
28.000,6.935,28.280,3.840,10.000
28.000,6.935,28.280,3.840,10.000
28.000,6.935,28.280,3.840,10.000
28.000,6.935,28.280,3.840,10.000
28.000,6.935,28.280,3.840,10.000
28.000,6.935,28.280,3.840,10.000
28.000,6.935,28.280,3.840,10.000
28.000,6.935,28.280,3.840,10.000
28.000,6.935,28.280,3.840,10.000
28.000,6.935,28.280,3.840,10.000
28.000,6.935,28.280,3.840,10.000
28.000,6.935,28.280,3.840,10.000
28.000,6.935,28.280,3.840,10.000
28.000,6.935,28.280,3.840,10.000
28.000,6.935,28.280,3.840,10.000
28.000,6.935,28.280,3.840,10.000
28.000,6.935,28.280,3.840,10.000
28.000,6.935,28.300,3.820,10.000
28.000,6.928,28.300,3.820,10.000
28.000,6.928,28.300,3.820,10.000
28.000,6.928,28.300,3.820,10.000
28.000,6.928,28.300,3.820,10.000
28.000,6.928,28.300,3.820,10.000
28.000,6.928,28.300,3.820,10.000
28.000,6.928,28.300,3.820,10.000
28.000,6.928,28.300,3.820,10.000
28.000,6.928,28.300,3.820,10.000
28.000,6.928,28.300,3.820,10.000
28.000,6.928,28.300,3.840,10.000
28.000,6.925,28.300,3.840,10.000
28.000,6.925,28.300,3.840,10.000
28.000,6.925,28.300,3.840,10.000
28.000,6.925,28.300,3.840,10.000
28.000,6.925,28.300,3.820,10.000
28.000,6.928,28.300,3.820,10.000
28.000,6.928,28.300,3.820,10.000
28.000,6.928,28.300,3.840,10.000
28.000,6.925,28.300,3.840,10.000
28.000,6.925,28.300,3.840,10.000
28.000,6.925,28.300,3.840,10.000
28.000,6.925,28.300,3.840,10.000
28.000,6.925,28.300,3.840,10.000
28.000,6.925,28.300,3.840,10.000
28.000,6.925,28.300,3.840,10.000
28.000,6.925,28.300,3.840,10.000
28.000,6.925,28.300,3.840,10.000
28.000,6.925,28.320,3.840,10.000
28.000,6.915,28.300,3.840,10.000
28.000,6.925,28.300,3.820,10.000
28.000,6.928,28.300,3.820,10.000
28.000,6.928,28.320,3.820,10.000
28.000,6.918,28.320,3.820,10.000
28.000,6.918,28.320,3.820,10.000
28.000,6.918,28.320,3.820,10.000
28.000,6.918,28.320,3.820,10.000
28.000,6.918,28.320,3.840,10.000
28.000,6.915,28.320,3.820,10.000
28.000,6.918,28.320,3.820,10.000
28.000,6.918,28.320,3.820,10.000
28.000,6.918,28.320,3.840,10.000
28.000,6.915,28.320,3.840,10.000
28.000,6.915,28.320,3.840,10.000
28.000,6.915,28.320,3.840,10.000
28.000,6.915,28.320,3.840,10.000
28.000,6.915,28.320,3.820,10.000
28.000,6.918,28.320,3.820,10.000
28.000,6.918,28.320,3.820,10.000
28.000,6.918,28.320,3.840,10.000
28.000,6.915,28.320,3.820,10.000
28.000,6.918,28.320,3.820,10.000
28.000,6.918,28.320,3.820,10.000
28.000,6.918,28.320,3.820,10.000
28.000,6.918,28.320,3.820,10.000
28.000,6.918,28.320,3.820,10.000
28.000,6.918,28.340,3.820,10.000
28.000,6.908,28.340,3.820,10.000
28.000,6.908,28.340,3.820,10.000
28.000,6.908,28.340,3.820,10.000
28.000,6.908,28.340,3.820,10.000
28.000,6.908,28.340,3.820,10.000
28.000,6.908,28.340,3.820,10.000
28.000,6.908,28.340,3.820,10.000
28.000,6.908,28.340,3.820,10.000
28.000,6.908,28.340,3.820,10.000
28.000,6.908,28.340,3.820,10.000
28.000,6.908,28.340,3.820,10.000
28.000,6.908,28.340,3.820,10.000
28.000,6.908,28.340,3.820,10.000
28.000,6.908,28.340,3.820,10.000
28.000,6.908,28.340,3.820,10.000
28.000,6.908,28.340,3.820,10.000
28.000,6.908,28.340,3.820,10.000
28.000,6.908,28.340,3.820,10.000
28.000,6.908,28.340,3.820,10.000
28.000,6.908,28.340,3.820,10.000
28.000,6.908,28.340,3.820,10.000
28.000,6.908,28.340,3.820,10.000
28.000,6.908,28.340,3.820,10.000
28.000,6.908,28.340,3.820,10.000
28.000,6.908,28.340,3.820,10.000
28.000,6.908,28.340,3.820,10.000
28.000,6.908,28.340,3.820,10.000
28.000,6.908,28.340,3.820,10.000
28.000,6.908,28.340,3.820,10.000
28.000,6.908,28.360,3.820,10.000
28.000,6.898,28.360,3.820,10.000
28.000,6.898,28.360,3.820,10.000
28.000,6.898,28.360,3.820,10.000
28.000,6.898,28.360,3.820,10.000
28.000,6.898,28.360,3.820,10.000
28.000,6.898,28.360,3.820,10.000
28.000,6.898,28.360,3.820,10.000
28.000,6.898,28.360,3.820,10.000
28.000,6.898,28.360,3.820,10.000
28.000,6.898,28.360,3.820,10.000
28.000,6.898,28.360,3.820,10.000
28.000,6.898,28.360,3.820,10.000
28.000,6.898,28.360,3.820,10.000
28.000,6.898,28.360,3.820,10.000
28.000,6.898,28.360,3.820,10.000
28.000,6.898,28.360,3.820,10.000
28.000,6.898,28.360,3.820,10.000
28.000,6.898,28.360,3.820,10.000
28.000,6.898,28.360,3.820,10.000
28.000,6.898,28.360,3.820,10.000
28.000,6.898,28.360,3.820,10.000
28.000,6.898,28.360,3.820,10.000
28.000,6.898,28.360,3.820,10.000
28.000,6.898,28.360,3.820,10.000
28.000,6.898,28.380,3.820,10.000
28.000,6.889,28.380,3.820,10.000
28.000,6.889,28.380,3.820,10.000
28.000,6.889,28.380,3.820,10.000
28.000,6.889,28.380,3.820,10.000
28.000,6.889,28.380,3.820,10.000
28.000,6.889,28.380,3.820,10.000
28.000,6.889,28.380,3.820,10.000
28.000,6.889,28.380,3.820,10.000
28.000,6.889,28.380,3.820,10.000
28.000,6.889,28.380,3.820,10.000
28.000,6.889,28.380,3.820,10.000
28.000,6.889,28.380,3.820,10.000
28.000,6.889,28.380,3.820,10.000
28.000,6.889,28.380,3.820,10.000
28.000,6.889,28.380,3.820,10.000
28.000,6.889,28.380,3.820,10.000
28.000,6.889,28.380,3.820,10.000
28.000,6.889,28.380,3.820,10.000
28.000,6.889,28.380,3.820,10.000
28.000,6.889,28.380,3.820,10.000
28.000,6.889,28.380,3.820,10.000
28.000,6.889,28.380,3.820,10.000
28.000,6.889,28.380,3.820,10.000
28.000,6.889,28.380,3.820,10.000
28.000,6.889,28.380,3.820,10.000
28.000,6.889,28.380,3.820,10.000
28.000,6.889,28.380,3.820,10.000
28.000,6.889,28.380,3.820,10.000
28.000,6.889,28.380,3.820,10.000
28.000,6.889,28.380,3.820,10.000
28.000,6.889,28.380,3.820,10.000
28.000,6.889,28.380,3.820,10.000
28.000,6.889,28.380,3.820,10.000
28.000,6.889,28.380,3.820,10.000
28.000,6.889,28.380,3.820,10.000
28.000,6.889,28.380,3.820,10.000
28.939,6.889,28.380,3.820,10.000
28.939,7.730,28.380,3.820,10.000
28.939,7.760,28.400,3.820,10.000
28.939,7.750,28.400,3.820,10.000
28.939,7.750,28.400,3.840,10.000
28.939,7.747,28.400,3.840,10.000
28.939,7.747,28.460,3.860,10.000
28.939,7.716,28.640,3.900,10.000
28.939,7.624,28.820,3.920,10.000
28.939,7.535,28.980,3.960,10.000
28.939,7.473,29.140,4.000,10.000
28.939,7.371,29.300,4.020,10.000
28.939,7.292,29.420,4.060,10.000
28.939,7.229,29.540,4.060,10.000
28.939,7.171,29.620,4.080,10.000
28.939,7.130,29.660,4.080,10.000
28.939,7.111,29.700,4.080,10.000
28.939,7.091,29.700,4.080,10.000
28.939,7.092,29.700,4.080,10.000
28.939,7.092,29.700,4.060,10.000
28.939,7.094,29.700,4.060,10.000
28.939,7.094,29.700,4.040,10.000
28.939,7.097,29.700,4.040,10.000
28.939,7.097,29.700,4.020,10.000
28.939,7.100,29.700,4.020,10.000
28.939,7.100,29.700,4.020,10.000
28.939,7.100,29.700,4.020,10.000
28.939,7.100,29.700,4.020,10.000
28.939,7.100,29.700,4.000,10.000
28.939,7.103,29.700,4.000,10.000
28.939,7.103,29.700,4.000,10.000
28.939,7.103,29.700,4.000,10.000
28.939,7.103,29.700,4.000,10.000
28.939,7.103,29.700,4.000,10.000
28.939,7.104,29.700,3.980,10.000
28.939,7.106,29.700,3.980,10.000
28.939,7.106,29.700,3.980,10.000
28.939,7.107,29.700,3.980,10.000
28.939,7.107,29.700,3.980,10.000
28.939,7.107,29.700,3.980,10.000
28.939,7.107,29.700,3.980,10.000
28.939,7.108,29.700,3.960,10.000
28.939,7.110,29.700,3.960,10.000
28.939,7.110,29.700,3.960,10.000
28.939,7.111,29.700,3.960,10.000
28.939,7.111,29.700,3.960,10.000
28.939,7.111,29.700,3.960,10.000
28.939,7.111,29.700,3.960,10.000
28.939,7.111,29.680,3.960,10.000
28.939,7.121,29.660,3.940,10.000
28.939,7.134,29.660,3.940,10.000
28.939,7.134,29.640,3.940,10.000
28.939,7.144,29.640,3.940,10.000
28.939,7.144,29.620,3.940,10.000
28.939,7.154,29.620,3.940,10.000
28.939,7.154,29.600,3.940,10.000
28.939,7.163,29.600,3.940,10.000
28.939,7.164,29.600,3.940,10.000
28.939,7.164,29.580,3.920,10.000
28.939,7.176,29.580,3.920,10.000
28.939,7.176,29.560,3.920,10.000
28.939,7.186,29.560,3.920,10.000
28.939,7.186,29.560,3.920,10.000
28.939,7.186,29.560,3.920,10.000
28.939,7.186,29.540,3.940,10.000
28.939,7.193,29.540,3.940,10.000
28.939,7.193,29.540,3.940,10.000
28.939,7.193,29.540,3.960,10.000
28.939,7.190,29.540,3.960,10.000
28.939,7.190,29.540,3.960,10.000
28.939,7.190,29.540,3.960,10.000
28.939,7.190,29.540,3.960,10.000
28.939,7.190,29.540,3.960,10.000
28.939,7.190,29.540,3.960,10.000
28.939,7.190,29.540,3.960,10.000
28.939,7.190,29.540,3.960,10.000
28.939,7.190,29.540,3.960,10.000
28.939,7.190,29.540,3.960,10.000
28.939,7.190,29.540,3.960,10.000
28.939,7.190,29.540,3.960,10.000
28.939,7.190,29.540,3.960,10.000
28.939,7.190,29.540,3.960,10.000
28.939,7.189,29.540,3.960,10.000
28.939,7.189,29.540,3.960,10.000
28.939,7.189,29.540,3.960,10.000
28.939,7.189,29.540,3.960,10.000
28.939,7.189,29.540,3.960,10.000
28.939,7.189,29.540,3.960,10.000
28.939,7.189,29.540,3.960,10.000
28.939,7.189,29.540,3.960,10.000
28.939,7.189,29.540,3.960,10.000
28.939,7.189,29.540,3.960,10.000
28.939,7.188,29.540,3.960,10.000
28.939,7.188,29.540,3.960,10.000
28.939,7.188,29.540,3.960,10.000
28.939,7.188,29.540,3.960,10.000
28.939,7.188,29.540,3.960,10.000
28.939,7.188,29.540,3.960,10.000
28.939,7.188,29.540,3.960,10.000
28.939,7.188,29.540,3.960,10.000
28.939,7.188,29.540,3.960,10.000
28.939,7.188,29.540,3.960,10.000
28.939,7.187,29.540,3.960,10.000
28.939,7.187,29.540,3.960,10.000
28.939,7.187,29.540,3.960,10.000
28.939,7.187,29.540,3.960,10.000
28.939,7.187,29.540,3.960,10.000
28.939,7.187,29.540,3.960,10.000
28.939,7.187,29.540,3.960,10.000
28.939,7.187,29.540,3.960,10.000
28.939,7.187,29.540,3.960,10.000
28.939,7.187,29.540,3.960,10.000
28.939,7.187,29.540,3.960,10.000
28.939,7.187,29.540,3.960,10.000
28.939,7.186,29.540,3.960,10.000
28.939,7.186,29.540,3.960,10.000
28.939,7.186,29.540,3.960,10.000
28.939,7.186,29.540,3.960,10.000
28.939,7.186,29.540,3.960,10.000
28.939,7.186,29.540,3.960,10.000
28.939,7.186,29.540,3.960,10.000
28.939,7.186,29.540,3.960,10.000
28.939,7.186,29.540,3.960,10.000
28.939,7.186,29.540,3.960,10.000
28.939,7.186,29.540,3.960,10.000
28.939,7.186,29.540,3.960,10.000
28.939,7.186,29.540,3.960,10.000
28.939,7.186,29.540,3.960,10.000
28.939,7.185,29.540,3.960,10.000
28.939,7.185,29.540,3.960,10.000
28.939,7.185,29.540,3.960,10.000
28.939,7.185,29.540,3.960,10.000
28.939,7.185,29.540,3.960,10.000
28.939,7.185,29.540,3.960,10.000
28.939,7.185,29.540,3.960,10.000
28.939,7.185,29.540,3.960,10.000
28.939,7.185,29.540,3.960,10.000
28.939,7.185,29.540,3.960,10.000
28.939,7.185,29.540,3.960,10.000
28.939,7.185,29.540,3.960,10.000
28.939,7.185,29.540,3.960,10.000
28.939,7.185,29.540,3.960,10.000
28.939,7.185,29.540,3.960,10.000
28.939,7.185,29.540,3.960,10.000
28.939,7.185,29.540,3.960,10.000
28.939,7.185,29.540,3.960,10.000
28.939,7.184,29.540,3.960,10.000
28.939,7.184,29.540,3.960,10.000
28.939,7.184,29.540,3.960,10.000
28.939,7.184,29.540,3.960,10.000
28.939,7.184,29.540,3.960,10.000
28.939,7.184,29.540,3.960,10.000
28.939,7.184,29.540,3.960,10.000
28.939,7.184,29.540,3.960,10.000
28.939,7.184,29.540,3.960,10.000
28.939,7.184,29.540,3.960,10.000
28.939,7.184,29.540,3.960,10.000
28.939,7.184,29.540,3.960,10.000
28.939,7.184,29.540,3.960,10.000
28.939,7.184,29.540,3.960,10.000
28.939,7.184,29.540,3.960,10.000
28.939,7.184,29.540,3.960,10.000
28.939,7.184,29.540,3.960,10.000
28.939,7.184,29.540,3.960,10.000
28.939,7.184,29.540,3.960,10.000
28.939,7.184,29.540,3.960,10.000
28.939,7.184,29.540,3.960,10.000
28.939,7.184,29.540,3.960,10.000
28.939,7.184,29.540,3.960,10.000
28.939,7.184,29.540,3.960,10.000
28.939,7.183,29.540,3.960,10.000
28.939,7.183,29.540,3.960,10.000
28.939,7.183,29.540,3.960,10.000
28.939,7.183,29.540,3.960,10.000
28.939,7.183,29.540,3.960,10.000
28.939,7.183,29.540,3.960,10.000
28.939,7.183,29.540,3.960,10.000
28.939,7.183,29.540,3.960,10.000
28.939,7.183,29.540,3.960,10.000
28.939,7.183,29.540,3.960,10.000
28.939,7.183,29.540,3.960,10.000
28.939,7.183,29.540,3.960,10.000
28.939,7.183,29.540,3.960,10.000
28.939,7.183,29.540,3.960,10.000
28.939,7.183,29.540,3.960,10.000
28.939,7.183,29.540,3.960,10.000
28.939,7.183,29.540,3.960,10.000
28.939,7.183,29.540,3.960,10.000
28.939,7.183,29.540,3.960,10.000
28.939,7.183,29.540,3.960,10.000
28.939,7.183,29.540,3.960,10.000
28.939,7.183,29.540,3.960,10.000
28.939,7.183,29.540,3.960,10.000
28.939,7.183,29.540,3.960,10.000
28.939,7.183,29.540,3.960,10.000
28.939,7.183,29.540,3.960,10.000
28.939,7.183,29.540,3.960,10.000
28.939,7.183,29.540,3.960,10.000
28.939,7.183,29.540,3.960,10.000
28.939,7.183,29.540,3.960,10.000
28.939,7.183,29.540,3.960,10.000
28.939,7.183,29.540,3.960,10.000
28.939,7.183,29.540,3.960,10.000
28.939,7.183,29.540,3.960,10.000
28.939,7.183,29.540,3.960,10.000
28.939,7.183,29.540,3.960,10.000
28.939,7.182,29.540,3.960,10.000
28.939,7.182,29.540,3.960,10.000
28.939,7.182,29.540,3.960,10.000
28.939,7.182,29.540,3.960,10.000
28.939,7.182,29.540,3.960,10.000
28.939,7.182,29.540,3.960,10.000
28.939,7.182,29.540,3.960,10.000
28.939,7.182,29.540,3.960,10.000
28.939,7.182,29.540,3.960,10.000
28.939,7.182,29.540,3.960,10.000
28.939,7.182,29.540,3.960,10.000
28.939,7.182,29.540,3.960,10.000
28.939,7.182,29.540,3.960,10.000
28.939,7.182,29.540,3.960,10.000
28.939,7.182,29.540,3.960,10.000
28.939,7.182,29.540,3.960,10.000
28.939,7.182,29.540,3.960,10.000
28.939,7.182,29.540,3.960,10.000
28.939,7.182,29.540,3.960,10.000
28.939,7.182,29.540,3.960,10.000
28.939,7.182,29.540,3.960,10.000
28.939,7.182,29.540,3.960,10.000
28.939,7.182,29.540,3.960,10.000
28.939,7.182,29.540,3.960,10.000
28.939,7.182,29.540,3.960,10.000
28.939,7.182,29.540,3.960,10.000
28.939,7.182,29.540,3.960,10.000
28.939,7.182,29.540,3.960,10.000
28.939,7.182,29.540,3.960,10.000
28.939,7.182,29.540,3.960,10.000
28.939,7.182,29.540,3.960,10.000
28.939,7.182,29.540,3.960,10.000
28.939,7.182,29.540,3.960,10.000
28.939,7.182,29.540,3.960,10.000
28.939,7.182,29.540,3.960,10.000
28.939,7.182,29.540,3.960,10.000
28.939,7.182,29.540,3.960,10.000
28.939,7.182,29.540,3.960,10.000
28.939,7.182,29.540,3.960,10.000
28.939,7.182,29.540,3.960,10.000
28.939,7.182,29.540,3.960,10.000
28.939,7.182,29.540,3.960,10.000
28.939,7.182,29.540,3.960,10.000
28.939,7.182,29.540,3.960,10.000
28.939,7.182,29.540,3.960,10.000
28.939,7.182,29.540,3.960,10.000
28.939,7.182,29.540,3.960,10.000
28.939,7.182,29.540,3.960,10.000
28.939,7.182,29.540,3.960,10.000
28.939,7.182,29.540,3.960,10.000
28.939,7.182,29.540,3.960,10.000
28.939,7.182,29.540,3.960,10.000
28.939,7.182,29.540,3.960,10.000
28.939,7.182,29.540,3.960,10.000
28.939,7.182,29.540,3.960,10.000
28.939,7.182,29.540,3.960,10.000
28.939,7.182,29.540,3.960,10.000
28.939,7.182,29.540,3.960,10.000
28.939,7.181,29.540,3.960,10.000
28.939,7.181,29.540,3.960,10.000
28.939,7.181,29.540,3.960,10.000
28.939,7.181,29.540,3.960,10.000
28.939,7.181,29.540,3.960,10.000
28.939,7.181,29.540,3.960,10.000
28.939,7.181,29.540,3.960,10.000
28.939,7.181,29.540,3.960,10.000
28.939,7.181,29.540,3.960,10.000
28.939,7.181,29.540,3.960,10.000
28.939,7.181,29.540,3.960,10.000
28.939,7.181,29.540,3.960,10.000
28.939,7.181,29.540,3.960,10.000
28.939,7.181,29.540,3.960,10.000
28.939,7.181,29.540,3.960,10.000
28.939,7.181,29.540,3.960,10.000
28.939,7.181,29.540,3.960,10.000
28.939,7.181,29.540,3.960,10.000
28.939,7.181,29.540,3.960,10.000
28.939,7.181,29.540,3.960,10.000
28.939,7.181,29.540,3.960,10.000
28.939,7.181,29.540,3.960,10.000
28.939,7.181,29.540,3.960,10.000
28.939,7.181,29.540,3.960,10.000
28.939,7.181,29.540,3.960,10.000
28.939,7.181,29.540,3.960,10.000
28.939,7.181,29.540,3.960,10.000
28.939,7.181,29.540,3.960,10.000
28.939,7.181,29.540,3.960,10.000
28.939,7.181,29.540,3.960,10.000
28.939,7.181,29.540,3.960,10.000
28.939,7.181,29.540,3.960,10.000
28.939,7.181,29.540,3.960,10.000
28.939,7.181,29.540,3.960,10.000
28.939,7.181,29.540,3.960,10.000
28.939,7.181,29.540,3.960,10.000
28.939,7.181,29.540,3.960,10.000
28.939,7.181,29.540,3.960,10.000
28.939,7.181,29.540,3.960,10.000
28.939,7.181,29.540,3.960,10.000
28.939,7.181,29.540,3.960,10.000
28.939,7.181,29.540,3.960,10.000
28.939,7.181,29.540,3.960,10.000
28.939,7.181,29.540,3.960,10.000
28.939,7.181,29.540,3.960,10.000
28.939,7.181,29.540,3.960,10.000
28.939,7.181,29.540,3.960,10.000
28.939,7.181,29.540,3.960,10.000
28.939,7.181,29.540,3.960,10.000
28.939,7.181,29.540,3.960,10.000
28.939,7.181,29.540,3.960,10.000
28.939,7.181,29.540,3.960,10.000
28.939,7.181,29.540,3.960,10.000
28.939,7.181,29.540,3.960,10.000
28.939,7.181,29.540,3.960,10.000
28.939,7.181,29.540,3.960,10.000
28.939,7.181,29.540,3.960,10.000
28.939,7.181,29.540,3.960,10.000
28.939,7.181,29.540,3.960,10.000
28.939,7.181,29.540,3.960,10.000
28.939,7.181,29.540,3.960,10.000
28.939,7.181,29.540,3.960,10.000
28.939,7.181,29.540,3.960,10.000
28.939,7.181,29.540,3.960,10.000
28.939,7.181,29.540,3.960,10.000
28.939,7.181,29.540,3.960,10.000
28.939,7.181,29.540,3.960,10.000
28.939,7.181,29.540,3.960,10.000
28.939,7.181,29.540,3.960,10.000
28.939,7.181,29.540,3.960,10.000
28.939,7.181,29.540,3.960,10.000
28.939,7.181,29.540,3.960,10.000
28.939,7.181,29.540,3.960,10.000
28.939,7.181,29.540,3.960,10.000
28.939,7.181,29.540,3.960,10.000
28.939,7.181,29.540,3.960,10.000
28.939,7.181,29.540,3.960,10.000
28.939,7.181,29.540,3.960,10.000
28.939,7.181,29.540,3.960,10.000
28.939,7.181,29.540,3.960,10.000
28.939,7.181,29.540,3.960,10.000
28.939,7.181,29.540,3.960,10.000
28.939,7.181,29.540,3.960,10.000
28.939,7.181,29.540,3.960,10.000
28.939,7.181,29.540,3.960,10.000
28.939,7.181,29.540,3.960,10.000
28.939,7.181,29.540,3.960,10.000
28.939,7.181,29.540,3.960,10.000
28.939,7.181,29.540,3.960,10.000
28.939,7.181,29.540,3.960,10.000
28.939,7.181,29.540,3.960,10.000
28.939,7.181,29.540,3.960,10.000
28.939,7.181,29.540,3.960,10.000
28.939,7.181,29.540,3.960,10.000
28.939,7.180,29.540,3.960,10.000
28.939,7.180,29.540,3.960,10.000
28.939,7.180,29.540,3.960,10.000
28.939,7.180,29.540,3.960,10.000
28.939,7.180,29.540,3.960,10.000
28.939,7.180,29.540,3.960,10.000
28.939,7.180,29.540,3.960,10.000
28.939,7.180,29.540,3.960,10.000
28.939,7.180,29.540,3.960,10.000
28.939,7.180,29.540,3.960,10.000
28.939,7.180,29.540,3.960,10.000
28.939,7.180,29.540,3.960,10.000
28.939,7.180,29.540,3.960,10.000
28.939,7.180,29.540,3.960,10.000
28.939,7.180,29.540,3.960,10.000
28.939,7.180,29.540,3.960,10.000
28.939,7.180,29.540,3.960,10.000
28.939,7.180,29.540,3.960,10.000
28.939,7.180,29.540,3.960,10.000
28.939,7.180,29.540,3.960,10.000
28.939,7.180,29.540,3.960,10.000
28.939,7.180,29.540,3.960,10.000
28.939,7.180,29.540,3.960,10.000
28.939,7.180,29.540,3.960,10.000
28.939,7.180,29.540,3.960,10.000
28.939,7.180,29.540,3.960,10.000
28.939,7.180,29.540,3.960,10.000
28.939,7.180,29.540,3.960,10.000
28.939,7.180,29.540,3.960,10.000
28.939,7.180,29.540,3.960,10.000
28.939,7.180,29.540,3.960,10.000
28.939,7.180,29.540,3.960,10.000
28.939,7.180,29.540,3.960,10.000
28.939,7.180,29.540,3.960,10.000
28.939,7.180,29.540,3.960,10.000
28.939,7.180,29.540,3.960,10.000
28.939,7.180,29.540,3.960,10.000
28.939,7.180,29.540,3.960,10.000
28.939,7.180,29.560,3.960,10.000
28.939,7.171,29.560,3.960,10.000
28.939,7.171,29.540,3.960,10.000
28.939,7.180,29.540,3.960,10.000
28.805,7.180,29.540,3.960,10.000
28.805,7.101,29.540,3.960,10.000
28.805,7.100,29.540,3.960,10.000
28.805,7.100,29.540,3.960,10.000
28.805,7.100,29.540,3.960,10.000
