u[V],s[mm],p[bar],t[ms] 
0.000,-0.000,-0.300,10.000
4.074,-0.010,-0.300,10.000
4.074,-0.000,-0.300,10.000
4.074,-0.020,-0.300,10.000
4.074,-0.020,-0.300,10.000
4.074,-0.020,-0.300,10.000
4.074,-0.020,-0.300,10.000
4.074,-0.020,-0.300,10.000
4.074,-0.020,-0.280,10.000
4.074,-0.020,-0.280,10.000
4.074,-0.020,-0.280,10.000
4.074,-0.020,-0.280,10.000
4.074,-0.020,-0.240,10.000
4.074,-0.000,-0.200,10.000
4.074,0.100,-0.120,10.000
4.074,0.220,-0.040,10.000
4.074,0.380,0.040,10.000
4.074,0.520,0.120,10.000
4.074,0.700,0.180,10.000
4.074,0.860,0.260,10.000
4.074,1.040,0.340,10.000
4.074,1.220,0.400,10.000
4.074,1.400,0.480,10.000
4.074,1.600,0.560,10.000
4.074,1.800,0.620,10.000
4.074,2.020,0.700,10.000
4.074,2.240,0.760,10.000
4.074,2.460,0.820,10.000
4.074,2.680,0.900,10.000
4.074,2.920,0.960,10.000
4.074,3.160,1.040,10.000
4.074,3.400,1.100,10.000
4.074,3.660,1.180,10.000
4.074,3.920,1.240,10.000
4.074,4.200,1.300,10.000
4.074,4.480,1.380,10.000
4.074,4.760,1.440,10.000
4.074,5.040,1.500,10.000
4.074,5.340,1.580,10.000
4.074,5.640,1.640,10.000
4.074,5.960,1.700,10.000
4.074,6.280,1.760,10.000
4.074,6.600,1.840,10.000
4.074,6.920,1.900,10.000
4.074,7.260,1.960,10.000
4.074,7.580,2.000,10.000
4.074,7.880,2.020,10.000
4.074,8.000,2.040,10.000
4.074,8.100,2.040,10.000
4.074,8.160,2.040,10.000
4.074,8.200,2.040,10.000
4.074,8.240,2.040,10.000
4.074,8.260,2.040,10.000
4.074,8.280,2.040,10.000
4.074,8.300,2.040,10.000
4.074,8.320,2.040,10.000
4.074,8.340,2.040,10.000
4.074,8.400,2.040,10.000
4.074,8.420,2.040,10.000
4.074,8.480,2.040,10.000
4.074,8.520,2.040,10.000
4.074,8.540,2.060,10.000
4.074,8.560,2.060,10.000
4.074,8.580,2.060,10.000
4.074,8.600,2.060,10.000
4.074,8.620,2.040,10.000
4.074,8.640,2.040,10.000
4.074,8.640,2.040,10.000
4.074,8.660,2.040,10.000
4.074,8.660,2.040,10.000
4.074,8.680,2.040,10.000
4.074,8.680,2.040,10.000
4.074,8.700,2.040,10.000
4.074,8.700,2.040,10.000
4.074,8.720,2.040,10.000
4.074,8.740,2.040,10.000
4.074,8.760,2.060,10.000
4.074,8.780,2.060,10.000
4.074,8.800,2.060,10.000
4.074,8.820,2.060,10.000
4.074,8.840,2.060,10.000
4.074,8.840,2.060,10.000
4.074,8.860,2.060,10.000
4.074,8.860,2.060,10.000
4.074,8.880,2.060,10.000
4.074,8.900,2.060,10.000
4.074,8.900,2.060,10.000
4.074,8.920,2.060,10.000
4.074,8.920,2.060,10.000
4.074,8.920,2.060,10.000
4.074,8.940,2.060,10.000
4.074,8.940,2.060,10.000
4.074,8.960,2.060,10.000
4.074,8.960,2.060,10.000
4.074,8.960,2.060,10.000
4.074,8.980,2.060,10.000
4.074,9.000,2.060,10.000
4.074,9.000,2.060,10.000
4.074,9.020,2.060,10.000
4.074,9.040,2.060,10.000
4.074,9.040,2.060,10.000
4.074,9.040,2.060,10.000
4.074,9.060,2.060,10.000
4.074,9.060,2.060,10.000
4.074,9.080,2.060,10.000
4.074,9.080,2.060,10.000
4.074,9.080,2.060,10.000
4.074,9.100,2.060,10.000
4.074,9.100,2.060,10.000
4.074,9.100,2.060,10.000
4.074,9.120,2.060,10.000
4.074,9.120,2.060,10.000
4.074,9.140,2.060,10.000
4.074,9.140,2.060,10.000
4.074,9.160,2.060,10.000
4.074,9.160,2.060,10.000
4.074,9.160,2.060,10.000
4.074,9.180,2.060,10.000
4.074,9.180,2.060,10.000
4.074,9.180,2.060,10.000
4.074,9.200,2.060,10.000
4.074,9.200,2.060,10.000
4.074,9.200,2.060,10.000
4.074,9.220,2.060,10.000
4.074,9.220,2.060,10.000
4.074,9.220,2.060,10.000
4.074,9.240,2.060,10.000
4.074,9.240,2.060,10.000
4.074,9.260,2.060,10.000
4.074,9.260,2.060,10.000
4.074,9.260,2.060,10.000
4.074,9.280,2.060,10.000
4.074,9.280,2.060,10.000
4.074,9.280,2.060,10.000
4.074,9.280,2.060,10.000
4.074,9.300,2.080,10.000
4.074,9.300,2.080,10.000
4.074,9.300,2.080,10.000
4.074,9.320,2.080,10.000
4.074,9.320,2.080,10.000
4.074,9.320,2.080,10.000
4.074,9.340,2.080,10.000
4.074,9.340,2.080,10.000
4.074,9.340,2.080,10.000
4.074,9.360,2.080,10.000
4.074,9.360,2.080,10.000
4.074,9.360,2.080,10.000
4.074,9.360,2.080,10.000
4.074,9.380,2.080,10.000
4.074,9.380,2.080,10.000
4.074,9.380,2.080,10.000
4.074,9.380,2.080,10.000
4.074,9.400,2.080,10.000
4.074,9.400,2.080,10.000
4.074,9.400,2.080,10.000
4.074,9.400,2.080,10.000
4.074,9.420,2.080,10.000
4.074,9.420,2.080,10.000
4.074,9.420,2.080,10.000
4.074,9.440,2.080,10.000
4.074,9.440,2.080,10.000
4.074,9.440,2.080,10.000
4.074,9.440,2.080,10.000
4.074,9.440,2.080,10.000
4.074,9.460,2.080,10.000
4.074,9.460,2.080,10.000
4.074,9.460,2.080,10.000
4.074,9.460,2.080,10.000
4.074,9.480,2.080,10.000
4.074,9.480,2.080,10.000
4.074,9.480,2.080,10.000
4.074,9.480,2.080,10.000
4.074,9.500,2.080,10.000
4.074,9.500,2.080,10.000
4.074,9.500,2.080,10.000
4.074,9.500,2.080,10.000
4.074,9.500,2.080,10.000
4.074,9.520,2.080,10.000
4.074,9.520,2.080,10.000
4.074,9.520,2.080,10.000
4.074,9.520,2.080,10.000
4.074,9.540,2.080,10.000
4.074,9.540,2.080,10.000
4.074,9.540,2.080,10.000
4.074,9.540,2.080,10.000
4.074,9.540,2.080,10.000
4.074,9.540,2.080,10.000
4.074,9.560,2.080,10.000
4.074,9.560,2.080,10.000
4.074,9.560,2.080,10.000
4.074,9.560,2.080,10.000
4.074,9.560,2.080,10.000
4.074,9.560,2.080,10.000
4.074,9.580,2.080,10.000
4.074,9.580,2.080,10.000
4.074,9.580,2.080,10.000
4.074,9.580,2.080,10.000
4.074,9.580,2.080,10.000
4.074,9.600,2.080,10.000
4.074,9.600,2.080,10.000
4.074,9.600,2.080,10.000
4.074,9.600,2.080,10.000
4.074,9.600,2.080,10.000
4.074,9.620,2.080,10.000
4.074,9.620,2.080,10.000
4.074,9.620,2.080,10.000
4.074,9.620,2.080,10.000
4.074,9.620,2.080,10.000
4.074,9.640,2.080,10.000
4.074,9.640,2.080,10.000
4.074,9.640,2.080,10.000
4.074,9.640,2.080,10.000
4.074,9.640,2.080,10.000
4.074,9.660,2.080,10.000
4.074,9.660,2.080,10.000
4.074,9.660,2.080,10.000
4.074,9.660,2.080,10.000
4.074,9.660,2.080,10.000
4.074,9.660,2.080,10.000
4.074,9.660,2.080,10.000
4.074,9.660,2.080,10.000
4.074,9.660,2.080,10.000
4.074,9.680,2.080,10.000
4.074,9.680,2.080,10.000
4.074,9.680,2.080,10.000
4.074,9.680,2.080,10.000
4.074,9.680,2.080,10.000
4.074,9.680,2.080,10.000
4.074,9.680,2.080,10.000
4.074,9.680,2.080,10.000
4.074,9.700,2.080,10.000
4.074,9.700,2.080,10.000
4.074,9.700,2.080,10.000
4.074,9.700,2.080,10.000
4.074,9.700,2.080,10.000
4.074,9.700,2.080,10.000
4.074,9.720,2.080,10.000
4.074,9.720,2.080,10.000
4.074,9.720,2.080,10.000
4.074,9.720,2.080,10.000
4.074,9.720,2.080,10.000
4.074,9.720,2.080,10.000
4.074,9.720,2.080,10.000
4.074,9.720,2.080,10.000
4.074,9.740,2.080,10.000
4.074,9.740,2.080,10.000
4.074,9.740,2.080,10.000
4.074,9.740,2.080,10.000
4.074,9.740,2.080,10.000
4.074,9.740,2.080,10.000
4.074,9.740,2.080,10.000
4.074,9.740,2.080,10.000
4.074,9.740,2.080,10.000
4.074,9.760,2.080,10.000
4.074,9.760,2.080,10.000
4.074,9.760,2.080,10.000
4.074,9.760,2.080,10.000
4.074,9.760,2.080,10.000
4.074,9.760,2.080,10.000
4.074,9.760,2.080,10.000
4.074,9.760,2.080,10.000
4.074,9.760,2.080,10.000
4.074,9.760,2.080,10.000
4.074,9.760,2.080,10.000
4.074,9.780,2.080,10.000
4.074,9.780,2.080,10.000
4.074,9.780,2.080,10.000
4.074,9.780,2.080,10.000
4.074,9.780,2.080,10.000
4.074,9.780,2.080,10.000
4.074,9.780,2.080,10.000
4.074,9.780,2.080,10.000
4.074,9.780,2.080,10.000
4.074,9.800,2.080,10.000
4.074,9.800,2.100,10.000
4.074,9.800,2.100,10.000
4.074,9.800,2.100,10.000
4.074,9.800,2.100,10.000
4.074,9.800,2.100,10.000
4.074,9.800,2.100,10.000
4.074,9.800,2.100,10.000
4.074,9.800,2.100,10.000
4.074,9.820,2.100,10.000
4.074,9.820,2.100,10.000
4.074,9.820,2.100,10.000
4.074,9.820,2.100,10.000
4.074,9.820,2.100,10.000
4.074,9.820,2.100,10.000
4.074,9.820,2.100,10.000
4.074,9.820,2.100,10.000
4.074,9.820,2.100,10.000
4.074,9.820,2.100,10.000
4.074,9.820,2.100,10.000
4.074,9.820,2.100,10.000
4.074,9.840,2.100,10.000
4.074,9.840,2.100,10.000
4.074,9.840,2.100,10.000
4.074,9.840,2.100,10.000
4.074,9.840,2.100,10.000
4.074,9.840,2.100,10.000
4.074,9.840,2.100,10.000
4.074,9.840,2.100,10.000
4.074,9.840,2.100,10.000
4.074,9.860,2.100,10.000
4.074,9.860,2.100,10.000
4.074,9.860,2.100,10.000
4.074,9.860,2.100,10.000
4.074,9.860,2.100,10.000
4.074,9.860,2.100,10.000
4.074,9.860,2.100,10.000
4.074,9.860,2.100,10.000
4.074,9.860,2.100,10.000
4.074,9.860,2.100,10.000
4.074,9.860,2.100,10.000
4.074,9.860,2.100,10.000
4.074,9.860,2.100,10.000
4.074,9.880,2.100,10.000
4.074,9.880,2.100,10.000
4.074,9.880,2.100,10.000
4.074,9.880,2.100,10.000
4.074,9.880,2.100,10.000
4.074,9.880,2.100,10.000
4.074,9.880,2.100,10.000
4.074,9.880,2.100,10.000
4.074,9.880,2.100,10.000
4.074,9.880,2.100,10.000
4.074,9.880,2.100,10.000
4.074,9.880,2.100,10.000
4.074,9.880,2.100,10.000
4.074,9.900,2.100,10.000
4.074,9.900,2.100,10.000
4.074,9.900,2.100,10.000
4.074,9.900,2.100,10.000
4.074,9.900,2.100,10.000
4.074,9.900,2.100,10.000
4.074,9.900,2.100,10.000
4.074,9.900,2.100,10.000
4.074,9.900,2.100,10.000
4.074,9.900,2.100,10.000
4.074,9.900,2.100,10.000
4.074,9.900,2.100,10.000
4.074,9.900,2.100,10.000
4.074,9.900,2.100,10.000
4.074,9.900,2.100,10.000
4.074,9.920,2.100,10.000
4.074,9.920,2.100,10.000
4.074,9.920,2.100,10.000
4.074,9.920,2.100,10.000
4.074,9.920,2.100,10.000
4.074,9.920,2.100,10.000
4.074,9.920,2.100,10.000
4.074,9.920,2.100,10.000
4.074,9.920,2.100,10.000
4.074,9.920,2.100,10.000
4.074,9.920,2.100,10.000
4.074,9.920,2.100,10.000
4.074,9.920,2.100,10.000
4.074,9.920,2.100,10.000
4.074,9.920,2.100,10.000
4.074,9.920,2.100,10.000
4.074,9.940,2.100,10.000
4.074,9.940,2.100,10.000
4.074,9.940,2.100,10.000
4.074,9.940,2.100,10.000
4.074,9.940,2.100,10.000
4.074,9.940,2.100,10.000
4.074,9.940,2.100,10.000
4.074,9.940,2.100,10.000
4.074,9.940,2.100,10.000
4.074,9.940,2.100,10.000
4.074,9.940,2.100,10.000
4.074,9.940,2.100,10.000
4.074,9.940,2.100,10.000
4.074,9.940,2.100,10.000
4.074,9.940,2.100,10.000
4.074,9.960,2.100,10.000
4.074,9.960,2.100,10.000
4.074,9.960,2.100,10.000
4.074,9.960,2.100,10.000
4.074,9.960,2.100,10.000
4.074,9.960,2.100,10.000
4.074,9.960,2.100,10.000
4.074,9.960,2.100,10.000
4.074,9.960,2.100,10.000
4.074,9.960,2.100,10.000
4.074,9.960,2.100,10.000
4.074,9.960,2.100,10.000
4.074,9.960,2.100,10.000
4.074,9.960,2.100,10.000
4.074,9.960,2.100,10.000
4.074,9.960,2.100,10.000
4.074,9.960,2.100,10.000
4.074,9.960,2.100,10.000
4.074,9.980,2.100,10.000
4.074,9.980,2.100,10.000
4.074,9.980,2.100,10.000
4.074,9.980,2.100,10.000
4.074,9.980,2.100,10.000
4.074,9.980,2.100,10.000
4.074,9.980,2.100,10.000
4.074,9.980,2.100,10.000
2.053,9.980,2.100,10.000
2.053,9.980,2.100,10.000
2.053,9.980,2.100,10.000
2.053,9.980,2.080,10.000
2.053,9.980,2.080,10.000
2.053,9.980,2.080,10.000
2.053,9.980,2.080,10.000
2.053,9.980,2.080,10.000
2.053,9.980,2.060,10.000
2.053,9.980,2.040,10.000
2.053,9.920,2.000,10.000
2.053,9.740,1.960,10.000
2.053,9.580,1.920,10.000
2.053,9.400,1.860,10.000
2.053,9.220,1.820,10.000
2.053,9.060,1.780,10.000
2.053,8.880,1.740,10.000
2.053,8.700,1.700,10.000
2.053,8.540,1.660,10.000
2.053,8.360,1.620,10.000
2.053,8.200,1.600,10.000
2.053,8.020,1.560,10.000
2.053,7.860,1.520,10.000
2.053,7.700,1.480,10.000
2.053,7.540,1.460,10.000
2.053,7.380,1.420,10.000
2.053,7.220,1.380,10.000
2.053,7.060,1.340,10.000
2.053,6.920,1.320,10.000
2.053,6.780,1.280,10.000
2.053,6.620,1.260,10.000
2.053,6.480,1.220,10.000
2.053,6.340,1.200,10.000
2.053,6.200,1.160,10.000
2.053,6.080,1.140,10.000
2.053,6.000,1.120,10.000
2.053,5.940,1.120,10.000
2.053,5.880,1.120,10.000
2.053,5.860,1.120,10.000
2.053,5.820,1.120,10.000
2.053,5.800,1.100,10.000
2.053,5.780,1.100,10.000
2.053,5.760,1.100,10.000
2.053,5.740,1.100,10.000
2.053,5.720,1.100,10.000
2.053,5.700,1.100,10.000
2.053,5.680,1.100,10.000
2.053,5.660,1.100,10.000
2.053,5.660,1.100,10.000
2.053,5.640,1.100,10.000
2.053,5.640,1.100,10.000
2.053,5.620,1.100,10.000
2.053,5.600,1.100,10.000
2.053,5.580,1.080,10.000
2.053,5.580,1.080,10.000
2.053,5.560,1.080,10.000
2.053,5.560,1.080,10.000
2.053,5.540,1.080,10.000
2.053,5.540,1.080,10.000
2.053,5.520,1.080,10.000
2.053,5.520,1.080,10.000
2.053,5.500,1.080,10.000
2.053,5.500,1.080,10.000
2.053,5.480,1.080,10.000
2.053,5.480,1.080,10.000
2.053,5.460,1.080,10.000
2.053,5.460,1.080,10.000
2.053,5.440,1.080,10.000
2.053,5.440,1.080,10.000
2.053,5.420,1.080,10.000
2.053,5.420,1.080,10.000
2.053,5.400,1.080,10.000
2.053,5.400,1.060,10.000
2.053,5.400,1.060,10.000
2.053,5.380,1.060,10.000
2.053,5.380,1.060,10.000
2.053,5.360,1.060,10.000
2.053,5.360,1.060,10.000
2.053,5.360,1.060,10.000
2.053,5.340,1.060,10.000
2.053,5.340,1.060,10.000
2.053,5.320,1.060,10.000
2.053,5.320,1.060,10.000
2.053,5.320,1.060,10.000
2.053,5.300,1.060,10.000
2.053,5.300,1.060,10.000
2.053,5.300,1.060,10.000
2.053,5.280,1.060,10.000
2.053,5.280,1.060,10.000
2.053,5.280,1.060,10.000
2.053,5.260,1.060,10.000
2.053,5.260,1.060,10.000
2.053,5.260,1.040,10.000
2.053,5.240,1.040,10.000
2.053,5.240,1.040,10.000
2.053,5.240,1.040,10.000
2.053,5.220,1.040,10.000
2.053,5.220,1.040,10.000
2.053,5.220,1.040,10.000
2.053,5.200,1.040,10.000
2.053,5.200,1.040,10.000
2.053,5.200,1.040,10.000
2.053,5.180,1.040,10.000
2.053,5.180,1.040,10.000
2.053,5.180,1.040,10.000
2.053,5.180,1.040,10.000
2.053,5.160,1.040,10.000
2.053,5.160,1.040,10.000
2.053,5.160,1.040,10.000
2.053,5.140,1.040,10.000
2.053,5.140,1.040,10.000
2.053,5.140,1.040,10.000
2.053,5.140,1.040,10.000
2.053,5.120,1.020,10.000
2.053,5.120,1.020,10.000
2.053,5.120,1.020,10.000
2.053,5.120,1.020,10.000
2.053,5.120,1.020,10.000
2.053,5.100,1.020,10.000
2.053,5.100,1.020,10.000
2.053,5.100,1.020,10.000
2.053,5.100,1.020,10.000
2.053,5.080,1.020,10.000
2.053,5.080,1.020,10.000
2.053,5.080,1.020,10.000
2.053,5.080,1.020,10.000
2.053,5.060,1.020,10.000
2.053,5.060,1.020,10.000
2.053,5.060,1.020,10.000
2.053,5.040,1.020,10.000
2.053,5.040,1.020,10.000
2.053,5.040,1.020,10.000
2.053,5.040,1.020,10.000
2.053,5.040,1.020,10.000
2.053,5.020,1.020,10.000
2.053,5.020,1.020,10.000
2.053,5.020,1.020,10.000
2.053,5.020,1.020,10.000
2.053,5.020,1.000,10.000
2.053,5.000,1.000,10.000
2.053,5.000,1.000,10.000
2.053,5.000,1.000,10.000
2.053,5.000,1.000,10.000
2.053,4.980,1.000,10.000
2.053,4.980,1.000,10.000
2.053,4.980,1.000,10.000
2.053,4.980,1.000,10.000
2.053,4.960,1.000,10.000
2.053,4.960,1.000,10.000
2.053,4.960,1.000,10.000
2.053,4.960,1.000,10.000
2.053,4.960,1.000,10.000
2.053,4.960,1.000,10.000
2.053,4.940,1.000,10.000
2.053,4.940,1.000,10.000
2.053,4.940,1.000,10.000
2.053,4.940,1.000,10.000
2.053,4.920,1.000,10.000
2.053,4.920,1.000,10.000
2.053,4.920,1.000,10.000
2.053,4.920,1.000,10.000
2.053,4.920,1.000,10.000
2.053,4.920,1.000,10.000
2.053,4.900,1.000,10.000
2.053,4.900,1.000,10.000
2.053,4.900,1.000,10.000
2.053,4.880,0.980,10.000
2.053,4.880,0.980,10.000
2.053,4.880,0.980,10.000
2.053,4.880,0.980,10.000
2.053,4.880,0.980,10.000
2.053,4.880,0.980,10.000
2.053,4.860,0.980,10.000
2.053,4.860,0.980,10.000
2.053,4.860,0.980,10.000
2.053,4.860,0.980,10.000
2.053,4.860,0.980,10.000
2.053,4.860,0.980,10.000
2.053,4.840,0.980,10.000
2.053,4.840,0.980,10.000
2.053,4.840,0.980,10.000
2.053,4.840,0.980,10.000
2.053,4.820,0.980,10.000
2.053,4.820,0.980,10.000
2.053,4.820,0.980,10.000
2.053,4.820,0.980,10.000
2.053,4.820,0.980,10.000
2.053,4.820,0.980,10.000
2.053,4.800,0.980,10.000
2.053,4.800,0.980,10.000
2.053,4.800,0.980,10.000
2.053,4.800,0.980,10.000
2.053,4.780,0.980,10.000
2.053,4.780,0.980,10.000
2.053,4.780,0.960,10.000
2.053,4.780,0.960,10.000
2.053,4.780,0.960,10.000
2.053,4.760,0.960,10.000
2.053,4.760,0.960,10.000
2.053,4.760,0.960,10.000
2.053,4.760,0.960,10.000
2.053,4.760,0.960,10.000
2.053,4.760,0.960,10.000
2.053,4.740,0.960,10.000
2.053,4.740,0.960,10.000
2.053,4.740,0.960,10.000
2.053,4.740,0.960,10.000
2.053,4.740,0.960,10.000
2.053,4.720,0.960,10.000
2.053,4.720,0.960,10.000
2.053,4.720,0.960,10.000
2.053,4.720,0.960,10.000
2.053,4.720,0.960,10.000
2.053,4.700,0.960,10.000
2.053,4.700,0.960,10.000
2.053,4.700,0.960,10.000
2.053,4.700,0.960,10.000
2.053,4.680,0.960,10.000
2.053,4.680,0.960,10.000
2.053,4.680,0.960,10.000
2.053,4.680,0.960,10.000
2.053,4.680,0.960,10.000
2.053,4.680,0.960,10.000
2.053,4.660,0.940,10.000
2.053,4.660,0.940,10.000
2.053,4.660,0.940,10.000
2.053,4.660,0.940,10.000
2.053,4.660,0.940,10.000
2.053,4.640,0.940,10.000
2.053,4.640,0.940,10.000
2.053,4.640,0.940,10.000
2.053,4.640,0.940,10.000
2.053,4.640,0.940,10.000
2.053,4.640,0.940,10.000
2.053,4.620,0.940,10.000
2.053,4.620,0.940,10.000
2.053,4.620,0.940,10.000
2.053,4.620,0.940,10.000
2.053,4.620,0.940,10.000
2.053,4.600,0.940,10.000
2.053,4.600,0.940,10.000
2.053,4.600,0.940,10.000
2.053,4.600,0.940,10.000
2.053,4.600,0.940,10.000
2.053,4.580,0.940,10.000
2.053,4.580,0.940,10.000
2.053,4.580,0.940,10.000
2.053,4.580,0.920,10.000
2.053,4.580,0.920,10.000
2.053,4.580,0.920,10.000
2.053,4.560,0.920,10.000
2.053,4.560,0.920,10.000
2.053,4.560,0.920,10.000
2.053,4.560,0.920,10.000
2.053,4.540,0.920,10.000
2.053,4.540,0.920,10.000
2.053,4.540,0.920,10.000
2.053,4.540,0.920,10.000
2.053,4.540,0.920,10.000
2.053,4.520,0.920,10.000
2.053,4.520,0.920,10.000
2.053,4.520,0.920,10.000
2.053,4.520,0.920,10.000
2.053,4.520,0.920,10.000
2.053,4.520,0.920,10.000
2.053,4.500,0.920,10.000
2.053,4.500,0.920,10.000
2.053,4.500,0.920,10.000
2.053,4.500,0.920,10.000
2.053,4.500,0.920,10.000
2.053,4.480,0.920,10.000
2.053,4.480,0.920,10.000
2.053,4.480,0.920,10.000
2.053,4.480,0.920,10.000
2.053,4.480,0.900,10.000
2.053,4.480,0.900,10.000
2.053,4.460,0.900,10.000
2.053,4.460,0.900,10.000
2.053,4.460,0.900,10.000
2.053,4.460,0.900,10.000
2.053,4.460,0.900,10.000
2.053,4.440,0.900,10.000
2.053,4.440,0.900,10.000
2.053,4.440,0.900,10.000
2.053,4.440,0.900,10.000
2.053,4.440,0.900,10.000
2.053,4.420,0.900,10.000
2.053,4.420,0.900,10.000
2.053,4.420,0.900,10.000
2.053,4.420,0.900,10.000
2.053,4.420,0.900,10.000
2.053,4.400,0.900,10.000
2.053,4.400,0.900,10.000
2.053,4.400,0.900,10.000
2.053,4.400,0.900,10.000
2.053,4.400,0.900,10.000
2.053,4.400,0.900,10.000
2.053,4.380,0.900,10.000
2.053,4.380,0.900,10.000
2.053,4.380,0.900,10.000
2.053,4.380,0.880,10.000
2.053,4.380,0.880,10.000
2.053,4.360,0.880,10.000
2.053,4.360,0.880,10.000
2.053,4.360,0.880,10.000
2.053,4.360,0.880,10.000
2.053,4.360,0.880,10.000
2.053,4.360,0.880,10.000
2.053,4.340,0.880,10.000
2.053,4.340,0.880,10.000
2.053,4.340,0.880,10.000
2.053,4.340,0.880,10.000
2.053,4.340,0.880,10.000
2.053,4.320,0.880,10.000
2.053,4.320,0.880,10.000
2.053,4.320,0.880,10.000
2.053,4.320,0.880,10.000
2.053,4.320,0.880,10.000
2.053,4.320,0.880,10.000
2.053,4.320,0.880,10.000
2.053,4.300,0.880,10.000
2.053,4.300,0.880,10.000
2.053,4.300,0.880,10.000
2.053,4.300,0.880,10.000
2.053,4.300,0.880,10.000
2.053,4.280,0.880,10.000
2.053,4.280,0.880,10.000
2.053,4.280,0.880,10.000
2.053,4.280,0.880,10.000
2.053,4.280,0.880,10.000
2.053,4.280,0.880,10.000
2.053,4.280,0.880,10.000
2.053,4.280,0.880,10.000
2.053,4.280,0.880,10.000
2.053,4.280,0.880,10.000
2.053,4.280,0.880,10.000
2.053,4.280,0.880,10.000
2.053,4.280,0.880,10.000
2.053,4.280,0.880,10.000
2.053,4.280,0.880,10.000
2.053,4.280,0.880,10.000
2.053,4.280,0.880,10.000
2.053,4.280,0.880,10.000
2.053,4.280,0.880,10.000
2.053,4.280,0.880,10.000
2.053,4.280,0.880,10.000
2.053,4.280,0.880,10.000
2.053,4.280,0.880,10.000
2.053,4.280,0.880,10.000
2.053,4.280,0.880,10.000
2.053,4.280,0.880,10.000
2.053,4.280,0.880,10.000
2.053,4.280,0.880,10.000
2.053,4.280,0.880,10.000
2.053,4.280,0.880,10.000
2.053,4.280,0.880,10.000
2.053,4.280,0.880,10.000
2.053,4.280,0.880,10.000
2.053,4.280,0.880,10.000
2.053,4.280,0.880,10.000
2.053,4.280,0.880,10.000
2.053,4.280,0.880,10.000
2.053,4.280,0.880,10.000
2.053,4.280,0.880,10.000
2.053,4.280,0.880,10.000
2.053,4.280,0.880,10.000
2.053,4.280,0.880,10.000
2.053,4.280,0.880,10.000
2.053,4.280,0.880,10.000
2.053,4.280,0.880,10.000
2.053,4.280,0.880,10.000
2.053,4.280,0.880,10.000
2.053,4.280,0.880,10.000
2.053,4.280,0.880,10.000
2.053,4.280,0.880,10.000
2.053,4.280,0.880,10.000
2.053,4.280,0.880,10.000
2.053,4.280,0.880,10.000
2.053,4.280,0.880,10.000
2.053,4.280,0.880,10.000
2.053,4.280,0.880,10.000
2.053,4.280,0.880,10.000
2.053,4.260,0.880,10.000
2.053,4.280,0.880,10.000
2.053,4.260,0.880,10.000
2.053,4.260,0.880,10.000
2.053,4.260,0.880,10.000
2.053,4.260,0.880,10.000
2.053,4.260,0.880,10.000
2.053,4.260,0.880,10.000
2.053,4.260,0.880,10.000
2.053,4.260,0.880,10.000
2.053,4.260,0.880,10.000
2.053,4.260,0.880,10.000
2.053,4.260,0.880,10.000
2.053,4.260,0.880,10.000
2.053,4.260,0.880,10.000
2.053,4.260,0.880,10.000
2.053,4.260,0.880,10.000
2.053,4.260,0.880,10.000
1.538,4.260,0.880,10.000
1.538,4.260,0.880,10.000
1.538,4.260,0.880,10.000
1.538,4.260,0.880,10.000
1.538,4.260,0.880,10.000
1.538,4.240,0.880,10.000
1.538,4.240,0.880,10.000
1.538,4.240,0.880,10.000
1.538,4.240,0.880,10.000
1.538,4.240,0.880,10.000
1.538,4.220,0.880,10.000
1.538,4.220,0.860,10.000
1.538,4.220,0.860,10.000
1.538,4.200,0.840,10.000
1.538,4.140,0.820,10.000
1.538,4.060,0.800,10.000
1.538,4.040,0.800,10.000
1.538,4.020,0.800,10.000
1.538,4.000,0.800,10.000
1.538,4.000,0.800,10.000
1.538,4.000,0.800,10.000
1.538,3.980,0.800,10.000
1.538,3.980,0.780,10.000
1.538,3.980,0.780,10.000
1.538,3.960,0.780,10.000
1.538,3.960,0.780,10.000
1.538,3.940,0.780,10.000
1.538,3.940,0.780,10.000
1.538,3.940,0.780,10.000
1.538,3.920,0.780,10.000
1.538,3.920,0.780,10.000
1.538,3.920,0.780,10.000
1.538,3.900,0.780,10.000
1.538,3.900,0.780,10.000
1.538,3.900,0.780,10.000
1.538,3.880,0.780,10.000
1.538,3.880,0.780,10.000
1.538,3.880,0.760,10.000
1.538,3.880,0.760,10.000
1.538,3.860,0.760,10.000
1.538,3.860,0.760,10.000
1.538,3.840,0.760,10.000
1.538,3.840,0.760,10.000
1.538,3.840,0.760,10.000
1.538,3.840,0.760,10.000
1.538,3.820,0.760,10.000
1.538,3.820,0.760,10.000
1.538,3.820,0.760,10.000
1.538,3.820,0.760,10.000
1.538,3.800,0.760,10.000
1.538,3.800,0.760,10.000
1.538,3.800,0.740,10.000
1.538,3.800,0.740,10.000
1.538,3.780,0.740,10.000
1.538,3.780,0.740,10.000
1.538,3.780,0.740,10.000
1.538,3.780,0.740,10.000
1.538,3.760,0.740,10.000
1.538,3.760,0.740,10.000
1.538,3.760,0.740,10.000
1.538,3.740,0.740,10.000
1.538,3.740,0.740,10.000
1.538,3.740,0.740,10.000
1.538,3.740,0.740,10.000
1.538,3.740,0.740,10.000
1.538,3.720,0.740,10.000
1.538,3.720,0.740,10.000
1.538,3.720,0.740,10.000
1.538,3.700,0.740,10.000
1.538,3.700,0.720,10.000
