u[V],s[mm],p[bar],t[ms] 
3.534,17.820,2.680,9.917
3.534,17.540,2.620,10.014
3.534,17.180,2.580,10.068
3.534,16.820,2.520,9.921
3.534,16.480,2.480,10.008
3.534,16.120,2.420,9.999
3.534,15.760,2.380,10.001
3.534,15.420,2.320,10.003
3.534,15.060,2.280,9.987
3.534,14.720,2.220,10.012
3.534,14.400,2.180,10.076
3.534,14.080,2.120,9.923
3.534,13.780,2.100,10.004
3.534,13.500,2.060,9.985
3.534,13.280,2.020,10.014
3.534,13.140,2.020,9.987
3.534,13.060,2.020,10.013
3.534,13.040,2.020,10.084
3.534,13.020,2.020,9.908
3.534,12.980,2.020,10.007
3.534,12.940,2.000,9.991
3.534,12.840,2.000,10.010
3.534,12.820,2.000,10.097
3.534,12.780,2.000,9.896
3.534,12.760,2.000,10.006
3.534,12.760,2.000,9.991
3.534,12.720,2.000,10.011
3.534,12.680,2.000,10.089
3.534,12.660,2.000,9.898
3.534,12.640,1.980,10.089
3.534,12.620,1.980,9.921
3.534,12.600,1.980,9.998
3.534,12.580,1.980,10.110
3.534,12.560,1.980,9.884
3.534,12.540,1.980,10.009
3.534,12.500,1.980,10.070
3.534,12.500,1.980,9.918
3.534,12.480,1.980,10.013
3.534,12.460,1.980,10.084
3.534,12.460,1.980,9.903
3.534,12.440,1.980,10.016
3.534,12.400,1.980,10.077
3.534,12.380,1.980,9.910
3.534,12.380,1.980,10.009
3.534,12.360,1.980,9.987
3.534,12.360,1.980,10.015
3.534,12.340,1.960,10.069
3.534,12.320,1.960,9.919
3.534,12.300,1.960,10.012
3.534,12.280,1.960,10.084
3.534,12.280,1.960,9.917
3.534,12.260,1.960,10.016
3.534,12.240,1.960,9.969
3.534,12.240,1.960,10.018
3.534,12.220,1.960,9.989
3.534,12.200,1.960,10.022
3.534,12.200,1.960,10.073
3.534,12.180,1.960,9.899
3.534,12.160,1.960,10.012
3.534,12.160,1.960,10.055
3.534,12.140,1.960,9.941
3.534,12.140,1.960,10.007
3.534,12.120,1.960,10.068
3.534,12.100,1.960,9.917
3.534,12.100,1.960,10.012
3.534,12.080,1.960,10.095
3.534,12.080,1.960,9.904
3.534,12.060,1.940,10.003
3.534,12.060,1.940,9.985
3.534,12.040,1.940,10.014
3.534,12.040,1.940,10.079
3.534,12.020,1.940,9.911
3.534,12.020,1.940,10.010
3.534,12.000,1.940,10.067
3.534,12.000,1.940,9.922
3.534,11.980,1.940,10.007
3.534,11.980,1.940,10.092
3.534,11.960,1.940,9.909
3.534,11.960,1.940,10.004
3.534,11.940,1.940,9.985
3.534,11.940,1.940,10.015
3.534,11.920,1.940,10.086
3.534,11.920,1.940,9.900
3.534,11.900,1.940,10.014
3.534,11.900,1.940,9.986
3.534,11.880,1.940,10.014
3.534,11.880,1.940,10.068
3.534,11.880,1.940,9.923
3.534,11.860,1.940,10.015
3.534,11.840,1.940,10.069
3.534,11.840,1.940,9.923
3.534,11.840,1.940,10.004
3.534,11.820,1.920,9.985
3.534,11.820,1.920,10.016
3.534,11.800,1.920,9.986
3.534,11.800,1.920,10.012
3.534,11.800,1.920,10.083
3.534,11.780,1.920,9.907
3.534,11.780,1.920,10.012
2.344,11.760,1.920,9.985
2.344,11.760,1.920,10.012
2.344,11.740,1.920,10.067
2.344,11.740,1.900,9.919
2.344,11.620,1.880,10.032
2.344,11.380,1.840,10.071
2.344,11.160,1.800,9.913
2.344,10.940,1.740,10.004
2.344,10.700,1.700,10.067
2.344,10.480,1.660,9.916
2.344,10.240,1.620,10.011
2.344,10.040,1.580,10.075
2.344,9.820,1.540,9.913
2.344,9.600,1.500,10.013
2.344,9.400,1.460,10.078
2.344,9.180,1.420,9.910
2.344,8.980,1.380,10.026
2.344,8.800,1.360,10.066
2.344,8.640,1.340,9.907
2.344,8.520,1.320,10.013
2.344,8.440,1.300,10.068
2.344,8.400,1.300,9.920
2.344,8.360,1.300,10.011
2.344,8.320,1.300,10.079
2.344,8.300,1.300,9.910
2.344,8.260,1.300,10.012
2.344,8.220,1.300,10.074
2.344,8.200,1.300,9.915
2.344,8.180,1.280,10.011
2.344,8.160,1.280,10.067
2.344,8.140,1.280,9.923
2.344,8.120,1.280,10.012
2.344,8.100,1.280,10.079
2.344,8.080,1.280,9.908
2.344,8.060,1.280,10.010
2.344,8.040,1.280,10.076
2.344,8.020,1.280,9.917
2.344,8.000,1.280,10.010
2.344,7.980,1.280,10.077
2.344,7.980,1.280,9.911
2.344,7.960,1.280,10.015
2.344,7.940,1.280,10.079
2.344,7.920,1.280,9.909
2.344,7.900,1.260,10.008
2.344,7.900,1.260,9.987
2.344,7.880,1.260,10.013
2.344,7.860,1.260,10.091
2.344,7.860,1.260,9.900
2.344,7.840,1.260,10.009
2.344,7.820,1.260,9.987
2.344,7.820,1.260,10.015
2.344,7.800,1.260,10.082
2.344,7.800,1.260,9.906
2.344,7.780,1.260,10.011
2.344,7.760,1.260,10.082
2.344,7.760,1.260,9.913
2.344,7.740,1.260,10.002
2.344,7.740,1.260,9.987
2.344,7.720,1.260,10.021
2.344,7.700,1.260,10.064
2.344,7.700,1.260,9.919
2.344,7.680,1.240,10.012
2.344,7.680,1.240,10.072
2.344,7.660,1.240,9.917
2.344,7.660,1.240,10.012
2.344,7.640,1.240,10.067
2.344,7.640,1.240,9.920
2.344,7.620,1.240,10.009
2.344,7.620,1.240,10.077
2.344,7.600,1.240,9.921
2.344,7.600,1.240,10.005
2.344,7.580,1.240,9.986
2.344,7.560,1.240,10.015
2.344,7.560,1.240,10.083
2.344,7.560,1.240,9.904
2.344,7.540,1.240,10.014
2.344,7.540,1.240,10.072
2.344,7.520,1.240,9.914
2.344,7.520,1.220,10.011
2.344,7.500,1.220,10.088
2.344,7.500,1.220,9.920
2.344,7.500,1.220,9.993
2.344,7.480,1.220,9.985
2.344,7.480,1.220,10.015
2.344,7.460,1.220,10.068
2.344,7.460,1.220,9.919
2.344,7.440,1.220,10.009
2.344,7.440,1.220,10.080
2.344,7.440,1.220,9.914
2.344,7.420,1.220,10.013
2.344,7.420,1.220,9.983
2.344,7.420,1.220,10.014
2.344,7.400,1.220,10.079
2.344,7.400,1.220,9.909
2.344,7.380,1.220,10.011
2.344,7.380,1.220,9.985
2.344,7.360,1.220,10.014
2.344,7.360,1.220,10.093
2.344,7.360,1.220,9.906
2.344,7.340,1.220,10.003
2.344,7.340,1.220,9.986
2.344,7.340,1.200,10.012
2.344,7.320,1.200,10.073
2.344,7.320,1.200,9.920
2.344,7.320,1.200,10.013
2.344,7.300,1.200,10.053
2.344,7.300,1.200,9.934
4.002,7.300,1.200,10.012
4.002,7.280,1.200,10.090
4.002,7.280,1.200,9.904
4.002,7.280,1.200,10.079
4.002,7.280,1.200,9.913
4.002,7.260,1.200,10.011
4.002,7.260,1.200,10.064
4.002,7.260,1.200,9.923
4.002,7.260,1.240,10.013
4.002,7.360,1.300,10.070
4.002,7.620,1.360,9.918
4.002,7.840,1.420,10.009
4.002,8.140,1.500,10.085
4.002,8.420,1.580,9.907
4.002,8.720,1.640,10.010
4.002,9.040,1.720,9.988
4.002,9.360,1.800,10.009
4.002,9.680,1.860,10.077
4.002,10.020,1.920,9.917
4.002,10.340,1.980,10.008
4.002,10.520,2.000,9.987
4.002,10.580,2.020,10.015
4.002,10.640,2.020,10.068
4.002,10.680,2.020,9.920
4.002,10.700,2.020,10.014
4.002,10.720,2.020,10.067
4.002,10.740,2.020,9.920
4.002,10.760,2.020,10.012
4.002,10.760,2.020,10.070
4.002,10.760,2.000,9.919
4.002,10.760,2.000,10.012
4.002,10.780,2.000,10.060
4.002,10.800,2.020,9.928
4.002,10.840,2.020,10.011
4.002,10.860,2.020,10.072
4.002,10.860,2.020,9.927
4.002,10.880,2.020,9.998
4.002,10.880,2.020,10.002
4.002,10.900,2.020,10.002
4.002,10.900,2.020,9.985
4.002,10.900,2.020,10.012
4.002,10.920,2.020,10.083
4.002,10.920,2.020,9.906
4.002,10.920,2.020,10.012
4.002,10.920,2.020,10.078
4.002,10.940,2.020,9.909
4.002,10.940,2.020,10.015
4.002,10.960,2.020,9.982
4.002,10.980,2.020,10.020
4.002,10.980,2.020,10.067
4.002,10.980,2.020,9.922
4.002,11.000,2.020,10.007
4.002,11.000,2.020,10.069
4.002,11.000,2.020,9.919
4.002,11.020,2.020,10.014
4.002,11.020,2.020,10.079
4.002,11.020,2.020,9.910
4.002,11.020,2.020,10.010
4.002,11.020,2.020,9.985
4.002,11.040,2.020,10.011
4.002,11.040,2.020,10.081
4.002,11.040,2.020,9.917
4.002,11.060,2.020,10.006
4.002,11.060,2.020,9.986
4.002,11.060,2.020,10.019
4.002,11.080,2.020,10.088
4.002,11.080,2.020,9.896
4.002,11.080,2.020,10.080
4.002,11.080,2.020,9.919
4.002,11.080,2.020,10.010
4.002,11.100,2.020,10.091
4.002,11.100,2.020,9.908
4.002,11.100,2.020,10.001
4.002,11.100,2.020,9.989
4.002,11.100,2.020,10.013
4.002,11.100,2.020,9.987
4.002,11.100,2.020,10.013
4.002,11.120,2.040,10.001
4.002,11.120,2.040,10.075
4.002,11.120,2.040,9.912
4.002,11.140,2.040,10.012
4.002,11.140,2.040,10.105
4.002,11.140,2.040,9.883
4.002,11.140,2.040,10.014
4.002,11.140,2.040,9.988
4.002,11.140,2.040,10.011
4.002,11.160,2.040,10.083
4.002,11.160,2.040,9.904
4.002,11.160,2.040,10.011
4.002,11.160,2.040,10.068
4.002,11.160,2.040,9.921
4.002,11.160,2.040,10.011
4.002,11.180,2.040,10.085
4.002,11.180,2.040,9.909
4.002,11.180,2.040,10.006
4.002,11.180,2.040,9.989
4.002,11.180,2.040,10.011
4.002,11.180,2.040,10.093
4.002,11.180,2.040,9.893
4.002,11.180,2.040,10.012
4.002,11.200,2.040,9.985
4.002,11.200,2.040,10.038
4.002,11.200,2.040,10.064
4.002,11.200,2.040,9.906
4.002,11.200,2.040,10.010
4.002,11.200,2.040,9.985
4.002,11.220,2.040,10.014
4.794,11.220,2.040,9.986
4.794,11.220,2.040,10.011
4.794,11.220,2.040,10.081
4.794,11.220,2.040,9.912
4.794,11.300,2.080,10.011
4.794,11.580,2.140,9.987
4.794,11.940,2.200,10.011
4.794,12.300,2.280,10.090
4.794,12.700,2.340,9.901
4.794,13.100,2.420,10.083
4.794,13.480,2.460,9.918
4.794,13.780,2.500,10.010
4.794,13.900,2.520,10.109
4.794,13.980,2.520,9.886
4.794,14.040,2.540,10.085
4.794,14.080,2.540,9.910
4.794,14.120,2.540,10.012
4.794,14.140,2.540,10.085
4.794,14.160,2.540,9.899
4.794,14.180,2.540,10.013
4.794,14.200,2.540,9.987
4.794,14.220,2.520,10.015
4.794,14.220,2.520,10.067
4.794,14.240,2.520,9.921
4.794,14.240,2.520,10.013
4.794,14.260,2.520,10.075
4.794,14.260,2.520,9.915
4.794,14.260,2.520,10.019
4.794,14.280,2.520,10.084
4.794,14.280,2.520,9.900
4.794,14.280,2.520,10.017
4.794,14.280,2.520,9.975
4.794,14.300,2.520,10.017
4.794,14.320,2.520,10.065
4.794,14.320,2.520,9.921
4.794,14.340,2.520,10.075
4.794,14.360,2.520,9.922
4.794,14.360,2.520,10.013
4.794,14.380,2.520,10.095
4.794,14.380,2.520,9.897
4.794,14.380,2.520,10.011
4.794,14.400,2.520,9.986
4.794,14.400,2.520,10.012
4.794,14.400,2.520,10.075
4.794,14.420,2.520,9.917
4.794,14.420,2.520,10.006
4.794,14.420,2.520,10.069
4.794,14.420,2.520,9.918
4.794,14.440,2.520,10.011
4.794,14.440,2.520,10.108
4.794,14.440,2.520,9.883
4.794,14.460,2.520,10.013
4.794,14.460,2.520,10.066
4.794,14.460,2.520,9.921
4.794,14.480,2.520,10.012
4.794,14.480,2.520,10.082
4.794,14.480,2.520,9.914
4.794,14.480,2.520,10.077
4.794,14.500,2.520,9.939
4.794,14.500,2.520,9.991
4.794,14.500,2.520,10.080
4.794,14.500,2.520,9.909
4.794,14.520,2.520,10.008
4.794,14.520,2.520,10.067
4.794,14.520,2.520,9.920
4.794,14.520,2.520,10.013
4.794,14.540,2.520,10.080
4.794,14.540,2.520,9.916
4.794,14.540,2.520,10.076
4.794,14.540,2.520,9.917
4.794,14.560,2.520,10.008
4.794,14.560,2.520,10.080
4.794,14.560,2.520,9.918
4.794,14.560,2.520,10.081
4.794,14.560,2.520,9.913
4.794,14.580,2.520,10.009
4.794,14.580,2.520,10.089
4.794,14.580,2.520,9.903
4.794,14.580,2.520,10.012
4.794,14.580,2.520,9.982
4.794,14.600,2.520,10.015
4.794,14.600,2.520,10.066
4.794,14.600,2.520,9.921
4.794,14.600,2.520,10.013
4.794,14.600,2.520,10.075
4.794,14.600,2.520,9.911
4.794,14.620,2.520,10.012
4.794,14.620,2.520,10.096
4.794,14.620,2.520,9.893
4.794,14.620,2.520,10.086
4.794,14.620,2.520,9.914
4.794,14.620,2.520,10.011
4.794,14.620,2.520,10.071
4.794,14.640,2.520,9.913
4.794,14.640,2.520,10.016
4.794,14.640,2.520,10.085
4.794,14.640,2.520,9.914
4.794,14.640,2.520,10.085
4.794,14.640,2.520,9.903
4.794,14.640,2.520,10.014
4.794,14.660,2.520,10.082
4.794,14.660,2.520,9.906
4.794,14.660,2.520,10.078
4.794,14.660,2.520,9.922
4.794,14.660,2.520,10.012
4.794,14.660,2.520,10.084
4.794,14.680,2.540,9.908
7.560,14.680,2.540,10.084
7.560,14.680,2.540,9.912
7.560,14.680,2.540,10.013
7.560,14.680,2.540,10.068
7.560,14.720,2.560,9.919
7.560,14.960,2.600,10.011
7.560,15.340,2.660,10.068
7.560,15.700,2.740,9.921
7.560,16.100,2.800,10.009
7.560,16.500,2.860,9.996
7.560,16.900,2.920,10.004
7.560,17.300,2.980,10.076
7.560,17.680,3.040,9.920
7.560,18.060,3.080,10.004
7.560,18.440,3.140,9.987
7.560,18.820,3.180,10.034
7.560,19.200,3.240,10.072
7.560,19.540,3.280,9.903
7.560,19.900,3.320,10.008
7.560,20.260,3.360,9.985
7.560,20.600,3.400,10.013
7.560,20.940,3.440,10.083
7.560,21.260,3.500,9.906
7.560,21.580,3.520,10.011
7.560,21.900,3.560,10.079
7.560,22.200,3.600,9.911
7.560,22.500,3.640,10.010
7.560,22.780,3.680,10.063
7.560,23.060,3.720,9.927
7.560,23.320,3.740,10.009
7.560,23.580,3.780,10.080
7.560,23.840,3.800,9.909
7.560,24.080,3.840,10.012
7.560,24.320,3.860,10.075
7.560,24.560,3.880,9.919
7.560,24.760,3.920,10.007
7.560,24.980,3.940,10.085
7.560,25.180,3.960,9.908
7.560,25.380,4.000,10.005
7.560,25.580,4.020,9.994
7.560,25.760,4.040,10.113
7.560,25.920,4.060,9.885
7.560,26.100,4.080,10.082
7.560,26.260,4.100,9.916
7.560,26.380,4.100,10.011
7.560,26.460,4.120,10.079
7.560,26.520,4.120,9.910
7.560,26.580,4.120,10.011
7.560,26.640,4.120,10.071
7.560,26.660,4.120,9.918
7.560,26.700,4.120,10.011
7.560,26.740,4.120,10.077
7.560,26.760,4.120,9.912
7.560,26.780,4.120,10.012
7.560,26.800,4.120,10.069
7.560,26.820,4.120,9.921
7.560,26.840,4.120,10.006
7.560,26.860,4.120,10.081
7.560,26.900,4.120,9.920
7.560,26.940,4.120,10.071
7.560,26.980,4.120,9.919
7.560,27.020,4.120,10.013
7.560,27.040,4.120,10.064
7.560,27.060,4.140,9.926
7.560,27.080,4.140,10.007
7.560,27.100,4.140,10.106
7.560,27.120,4.120,9.888
7.560,27.140,4.120,10.009
7.560,27.160,4.120,10.065
7.560,27.160,4.120,9.926
7.560,27.180,4.120,10.010
7.560,27.200,4.120,10.082
7.560,27.200,4.120,9.908
7.560,27.220,4.120,10.011
7.560,27.240,4.140,10.069
7.560,27.280,4.140,9.918
7.560,27.300,4.140,10.011
7.560,27.320,4.140,10.071
7.560,27.340,4.140,9.918
7.560,27.360,4.140,10.022
7.560,27.360,4.140,10.051
7.560,27.380,4.140,9.932
7.560,27.400,4.140,10.022
7.560,27.400,4.140,9.973
7.560,27.420,4.140,10.007
7.560,27.440,4.140,10.092
7.560,27.440,4.140,9.897
7.560,27.460,4.140,10.013
7.560,27.460,4.140,9.988
7.560,27.480,4.140,10.011
7.560,27.500,4.140,10.083
7.560,27.520,4.140,9.909
7.560,27.540,4.140,10.010
7.560,27.540,4.140,10.068
7.560,27.560,4.140,9.922
7.560,27.580,4.140,10.009
7.560,27.580,4.140,10.076
7.560,27.600,4.140,9.924
7.560,27.600,4.140,10.072
7.560,27.620,4.140,9.919
7.560,27.620,4.140,10.012
7.560,27.640,4.140,10.075
7.560,27.640,4.140,9.913
7.560,27.660,4.140,10.010
7.560,27.680,4.160,10.082
7.560,27.700,4.160,9.909
7.560,27.700,4.160,10.008
4.415,27.720,4.160,9.987
4.415,27.720,4.160,10.017
4.415,27.740,4.160,10.078
4.415,27.760,4.160,9.908
4.415,27.760,4.140,10.012
4.415,27.760,4.140,10.077
4.415,27.760,4.120,9.912
4.415,27.760,4.120,10.014
4.415,27.760,4.100,10.064
4.415,27.760,4.060,9.923
4.415,27.580,4.000,10.007
4.415,27.180,3.920,10.111
4.415,26.860,3.860,9.889
4.415,26.500,3.780,10.004
4.415,26.080,3.720,9.985
4.415,25.680,3.640,10.013
4.415,25.260,3.580,9.987
4.415,24.840,3.520,10.012
4.415,24.420,3.440,10.109
4.415,23.980,3.380,9.885
4.415,23.540,3.320,10.009
4.415,23.100,3.260,10.078
4.415,22.680,3.200,9.917
4.415,22.240,3.140,10.085
4.415,21.800,3.080,9.908
4.415,21.360,3.020,10.012
4.415,20.940,2.980,10.068
4.415,20.500,2.920,9.924
4.415,20.080,2.860,10.006
4.415,19.660,2.800,10.076
4.415,19.260,2.760,9.918
4.415,18.840,2.700,10.006
4.415,18.420,2.660,9.988
4.415,18.040,2.600,10.016
4.415,17.680,2.580,9.997
4.415,17.420,2.560,9.987
4.415,17.240,2.540,10.027
4.415,17.160,2.540,10.107
4.415,17.120,2.540,9.871
4.415,17.100,2.540,10.011
4.415,17.060,2.540,9.983
4.415,17.000,2.540,10.019
4.415,16.920,2.540,10.068
4.415,16.880,2.520,9.924
4.415,16.820,2.520,10.018
4.415,16.800,2.520,9.975
4.415,16.780,2.520,10.024
4.415,16.740,2.520,9.973
4.415,16.720,2.520,10.025
4.415,16.680,2.520,9.979
4.415,16.660,2.520,10.019
4.415,16.600,2.520,9.977
4.415,16.600,2.520,10.028
4.415,16.580,2.520,9.972
4.415,16.560,2.520,10.020
4.415,16.540,2.520,9.982
4.415,16.500,2.520,10.018
4.415,16.480,2.500,9.981
4.415,16.460,2.500,10.019
4.415,16.440,2.500,9.981
4.415,16.420,2.500,10.020
4.415,16.420,2.500,9.981
4.415,16.400,2.500,10.020
4.415,16.380,2.500,10.072
4.415,16.360,2.500,9.914
4.415,16.340,2.500,10.008
4.415,16.320,2.500,10.087
4.415,16.300,2.500,9.903
4.415,16.300,2.500,10.079
4.415,16.280,2.500,9.922
4.415,16.260,2.500,10.013
4.415,16.240,2.500,10.070
4.415,16.220,2.500,9.921
4.415,16.220,2.480,10.004
4.415,16.200,2.480,10.073
4.415,16.180,2.480,9.921
4.415,16.180,2.480,10.011
4.415,16.160,2.480,10.077
4.415,16.160,2.480,9.934
4.415,16.140,2.480,9.988
4.415,16.120,2.480,10.079
4.415,16.100,2.480,9.912
4.415,16.100,2.480,10.007
4.415,16.080,2.480,9.993
4.415,16.080,2.480,10.022
4.415,16.060,2.480,9.976
4.415,16.060,2.480,10.012
4.415,16.040,2.480,10.084
4.415,16.020,2.480,9.907
4.415,16.020,2.480,10.079
4.415,16.000,2.480,9.919
4.415,16.000,2.480,10.013
4.415,15.980,2.460,10.073
4.415,15.980,2.460,9.914
4.415,15.960,2.460,10.008
4.415,15.960,2.460,10.076
4.415,15.940,2.460,9.922
4.415,15.940,2.460,10.074
4.415,15.920,2.460,9.918
4.415,15.900,2.460,10.015
4.415,15.900,2.460,10.090
4.415,15.900,2.460,9.898
4.415,15.880,2.460,10.010
4.415,15.880,2.460,10.067
4.415,15.860,2.460,9.926
4.415,15.860,2.460,10.006
4.415,15.840,2.460,10.093
6.104,15.840,2.460,9.905
6.104,15.820,2.460,10.002
6.104,15.820,2.460,9.992
6.104,15.800,2.460,10.008
6.104,15.800,2.460,9.987
6.104,15.800,2.460,10.009
6.104,15.800,2.460,10.074
6.104,15.800,2.460,9.916
6.104,15.800,2.480,10.015
6.104,15.840,2.520,10.076
6.104,16.160,2.580,9.914
6.104,16.500,2.640,10.008
6.104,16.800,2.720,9.986
6.104,17.180,2.780,10.014
6.104,17.560,2.840,10.071
6.104,17.900,2.900,9.919
6.104,18.260,2.960,10.008
6.104,18.620,3.000,10.078
6.104,18.980,3.060,9.913
6.104,19.320,3.120,10.011
6.104,19.660,3.160,10.084
6.104,20.000,3.200,9.904
6.104,20.340,3.240,10.014
6.104,20.580,3.260,9.985
6.104,20.660,3.260,10.013
6.104,20.720,3.280,10.067
6.104,20.780,3.280,9.921
6.104,20.820,3.280,10.007
6.104,20.840,3.280,10.071
6.104,20.880,3.280,9.921
6.104,20.900,3.280,10.012
6.104,20.900,3.280,10.068
6.104,20.920,3.280,9.921
6.104,20.920,3.280,10.011
6.104,20.940,3.280,10.080
6.104,20.940,3.280,9.918
6.104,20.960,3.280,10.000
6.104,20.980,3.280,9.993
6.104,21.040,3.280,10.008
6.104,21.060,3.280,9.987
6.104,21.080,3.280,10.012
6.104,21.100,3.280,10.084
6.104,21.120,3.280,9.910
6.104,21.140,3.280,10.009
6.104,21.140,3.280,9.986
6.104,21.160,3.280,10.013
6.104,21.160,3.280,10.097
6.104,21.180,3.280,9.897
6.104,21.180,3.280,10.008
6.104,21.180,3.280,9.985
6.104,21.200,3.280,10.013
6.104,21.200,3.280,9.988
6.104,21.200,3.280,10.013
6.104,21.200,3.280,10.001
6.104,21.200,3.280,10.073
6.104,21.220,3.280,9.917
6.104,21.220,3.280,10.009
6.104,21.240,3.280,10.099
6.104,21.260,3.280,9.891
6.104,21.260,3.280,10.007
6.104,21.280,3.280,10.078
6.104,21.280,3.280,9.916
6.104,21.300,3.280,10.008
6.104,21.300,3.280,10.060
6.104,21.320,3.280,9.930
6.104,21.320,3.280,10.014
6.104,21.320,3.280,9.984
6.104,21.320,3.280,10.013
6.104,21.320,3.280,10.075
6.104,21.340,3.300,9.917
6.104,21.340,3.300,10.013
6.104,21.360,3.300,10.082
6.104,21.360,3.300,9.906
6.104,21.380,3.300,10.008
6.104,21.380,3.300,9.985
6.104,21.400,3.300,10.015
6.104,21.400,3.300,10.066
6.104,21.400,3.300,9.922
6.104,21.400,3.300,10.012
6.104,21.420,3.300,10.066
6.104,21.420,3.300,9.922
6.104,21.420,3.300,10.009
6.104,21.420,3.300,10.081
6.104,21.440,3.300,9.914
6.104,21.440,3.300,10.008
6.104,21.440,3.300,9.986
6.104,21.460,3.300,10.015
6.104,21.460,3.300,10.076
6.104,21.480,3.300,9.912
6.104,21.480,3.300,10.012
6.104,21.480,3.300,10.071
6.104,21.500,3.300,9.917
6.104,21.500,3.300,10.015
6.104,21.500,3.300,10.069
6.104,21.500,3.300,9.919
6.104,21.520,3.300,10.009
6.104,21.520,3.300,9.983
6.104,21.520,3.300,10.014
6.104,21.520,3.300,10.072
6.104,21.540,3.300,9.917
6.104,21.540,3.300,10.013
6.104,21.540,3.300,10.085
6.104,21.540,3.300,9.906
6.104,21.560,3.300,10.010
6.104,21.560,3.300,10.066
6.104,21.580,3.300,9.918
6.104,21.580,3.300,10.015
5.062,21.580,3.300,10.081
5.062,21.580,3.300,9.909
5.062,21.600,3.300,10.014
5.062,21.600,3.300,10.089
5.062,21.600,3.300,9.898
5.062,21.600,3.300,10.078
5.062,21.600,3.280,9.921
5.062,21.600,3.280,10.012
5.062,21.600,3.280,10.067
5.062,21.600,3.260,9.920
5.062,21.540,3.220,10.013
5.062,21.200,3.160,10.077
5.062,20.880,3.100,9.922
5.062,20.580,3.040,10.010
5.062,20.200,2.980,9.993
5.062,19.920,2.960,9.998
5.062,19.760,2.940,9.985
5.062,19.680,2.920,10.016
5.062,19.660,2.920,10.069
5.062,19.660,2.920,9.918
5.062,19.640,2.920,10.010
5.062,19.620,2.920,10.068
5.062,19.600,2.920,9.921
5.062,19.540,2.920,10.011
5.062,19.520,2.900,10.067
5.062,19.480,2.900,9.922
5.062,19.460,2.900,10.012
5.062,19.440,2.900,10.069
5.062,19.440,2.900,9.920
5.062,19.420,2.900,10.014
5.062,19.420,2.900,10.076
5.062,19.400,2.900,9.912
5.062,19.380,2.900,10.011
5.062,19.380,2.900,10.084
5.062,19.360,2.900,9.909
5.062,19.340,2.900,10.009
5.062,19.340,2.900,9.985
5.062,19.320,2.900,10.013
5.062,19.320,2.900,10.072
5.062,19.300,2.900,9.916
5.062,19.300,2.880,10.014
5.062,19.280,2.880,10.071
5.062,19.260,2.880,9.915
5.062,19.260,2.880,10.010
5.062,19.240,2.880,10.072
5.062,19.220,2.880,9.920
5.062,19.220,2.880,10.010
5.062,19.200,2.880,10.069
5.062,19.200,2.880,9.923
5.062,19.180,2.880,10.005
5.062,19.180,2.880,10.078
5.062,19.160,2.880,9.914
5.062,19.160,2.880,10.012
5.062,19.140,2.880,10.068
5.062,19.140,2.860,9.922
5.062,19.120,2.860,10.009
5.062,19.100,2.860,10.076
5.062,19.100,2.860,9.915
5.062,19.080,2.860,10.010
5.062,19.080,2.860,10.096
5.062,19.060,2.860,9.898
5.062,19.040,2.860,10.016
5.062,19.040,2.860,9.979
5.062,19.020,2.860,10.025
5.062,19.020,2.860,9.979
5.062,19.000,2.860,10.089
5.062,19.000,2.860,9.918
5.062,18.980,2.860,10.112
5.062,18.980,2.840,9.877
5.062,18.960,2.840,10.010
5.062,18.940,2.840,9.988
5.062,18.940,2.840,10.012
5.062,18.920,2.840,10.079
5.062,18.920,2.840,9.915
5.062,18.900,2.840,10.007
5.062,18.880,2.840,10.070
5.062,18.880,2.840,9.920
5.062,18.860,2.840,10.012
5.062,18.860,2.840,10.083
5.062,18.840,2.840,9.909
5.062,18.840,2.840,10.007
5.062,18.820,2.820,10.076
5.062,18.820,2.820,9.914
5.062,18.800,2.820,10.012
5.062,18.800,2.820,10.069
5.062,18.780,2.820,9.922
5.062,18.780,2.820,10.009
5.062,18.760,2.820,10.073
5.062,18.740,2.820,9.915
5.062,18.740,2.820,10.011
5.062,18.720,2.820,10.077
5.062,18.700,2.820,9.920
5.062,18.700,2.820,10.001
5.062,18.680,2.820,9.988
5.062,18.680,2.820,10.015
5.062,18.680,2.800,9.986
5.062,18.660,2.800,10.014
5.062,18.640,2.800,10.085
5.062,18.640,2.800,9.912
5.062,18.620,2.800,10.007
5.062,18.620,2.800,10.087
5.062,18.600,2.800,9.905
5.062,18.580,2.800,10.016
5.062,18.580,2.800,9.976
5.062,18.560,2.800,10.022
5.062,18.560,2.800,9.977
5.062,18.540,2.800,10.016
3.256,18.540,2.800,9.986
3.256,18.520,2.800,10.091
3.256,18.520,2.780,9.918
3.256,18.500,2.780,10.000
3.256,18.480,2.780,10.076
3.256,18.460,2.780,9.919
3.256,18.440,2.780,10.009
3.256,18.340,2.740,10.081
3.256,18.020,2.700,9.907
3.256,17.680,2.640,10.015
3.256,17.380,2.580,10.074
3.256,17.040,2.540,9.913
3.256,16.680,2.480,10.009
3.256,16.340,2.440,9.986
3.256,16.000,2.380,10.016
3.256,15.660,2.320,10.082
3.256,15.320,2.280,9.906
3.256,15.000,2.240,10.010
3.256,14.680,2.180,9.986
3.256,14.360,2.140,10.015
3.256,14.040,2.100,10.072
3.256,13.740,2.040,9.916
3.256,13.440,2.000,10.014
3.256,13.140,1.960,10.081
3.256,12.840,1.920,9.906
