xref[mm],s[mm],p[bar],u[V],t[ms] 
24.394,5.609,25.280,3.040,10.000
24.394,5.609,25.280,3.040,10.000
24.394,5.609,25.280,3.040,10.000
24.394,5.609,25.280,3.040,10.000
24.394,5.609,25.280,3.040,10.000
24.394,5.608,25.280,3.040,10.000
24.394,5.609,25.280,3.040,10.000
24.394,5.608,25.280,3.040,10.000
24.394,5.609,25.280,3.040,10.000
24.394,5.608,25.280,3.040,10.000
24.394,5.609,25.280,3.040,10.000
24.394,5.608,25.280,3.040,10.000
24.394,5.608,25.280,3.040,10.000
24.394,5.608,25.280,3.040,10.000
24.394,5.608,25.280,3.040,10.000
24.394,5.608,25.280,3.040,10.000
24.394,5.608,25.280,3.040,10.000
24.394,5.608,25.280,3.040,10.000
24.394,5.608,25.280,3.040,10.000
24.394,5.608,25.280,3.040,10.000
24.394,5.608,25.280,3.040,10.000
24.394,5.608,25.280,3.040,10.000
24.394,5.608,25.280,3.040,10.000
24.394,5.608,25.280,3.040,10.000
24.394,5.608,25.280,3.040,10.000
24.394,5.608,25.280,3.040,10.000
24.394,5.608,25.280,3.040,10.000
24.394,5.608,25.280,3.040,10.000
24.394,5.608,25.280,3.040,10.000
24.394,5.608,25.280,3.040,10.000
24.394,5.608,25.280,3.040,10.000
24.394,5.608,25.280,3.040,10.000
24.394,5.608,25.280,3.040,10.000
24.394,5.608,25.280,3.040,10.000
24.394,5.608,25.280,3.040,10.000
24.394,5.608,25.280,3.040,10.000
24.394,5.608,25.280,3.040,10.000
24.394,5.608,25.280,3.040,10.000
24.394,5.608,25.280,3.040,10.000
24.394,5.608,25.280,3.040,10.000
24.394,5.608,25.280,3.040,10.000
24.394,5.608,25.280,3.040,10.000
24.394,5.608,25.280,3.040,10.000
24.394,5.608,25.280,3.040,10.000
24.394,5.608,25.280,3.040,10.000
24.394,5.608,25.280,3.040,10.000
24.394,5.608,25.280,3.040,10.000
24.394,5.608,25.280,3.040,10.000
24.394,5.608,25.280,3.040,10.000
24.394,5.608,25.280,3.040,10.000
24.394,5.608,25.280,3.040,10.000
24.394,5.608,25.280,3.040,10.000
24.394,5.608,25.280,3.040,10.000
24.394,5.608,25.280,3.040,10.000
24.394,5.608,25.280,3.040,10.000
24.394,5.608,25.280,3.040,10.000
24.394,5.608,25.280,3.040,10.000
24.394,5.608,25.280,3.040,10.000
24.394,5.608,25.280,3.040,10.000
24.394,5.608,25.280,3.040,10.000
24.394,5.608,25.280,3.040,10.000
24.394,5.608,25.280,3.040,10.000
24.394,5.608,25.280,3.040,10.000
24.394,5.608,25.280,3.040,10.000
24.394,5.608,25.280,3.040,10.000
24.394,5.608,25.280,3.040,10.000
24.394,5.608,25.280,3.040,10.000
24.394,5.608,25.280,3.040,10.000
24.394,5.608,25.280,3.040,10.000
24.394,5.608,25.280,3.040,10.000
24.394,5.608,25.280,3.040,10.000
24.394,5.608,25.280,3.040,10.000
24.394,5.608,25.280,3.040,10.000
24.394,5.608,25.280,3.040,10.000
24.394,5.608,25.260,3.040,10.000
24.394,5.617,25.260,3.040,10.000
24.394,5.617,25.260,3.040,10.000
24.394,5.617,25.260,3.040,10.000
24.394,5.617,25.260,3.040,10.000
24.394,5.617,25.260,3.040,10.000
24.394,5.617,25.260,3.040,10.000
24.394,5.617,25.260,3.040,10.000
24.394,5.617,25.260,3.040,10.000
24.394,5.617,25.280,3.040,10.000
24.394,5.608,25.260,3.040,10.000
24.394,5.617,25.280,3.040,10.000
24.394,5.608,25.260,3.040,10.000
24.394,5.617,25.260,3.040,10.000
24.394,5.617,25.260,3.040,10.000
24.394,5.617,25.260,3.040,10.000
24.394,5.617,25.260,3.040,10.000
24.394,5.617,25.260,3.040,10.000
24.394,5.617,25.260,3.040,10.000
24.394,5.617,25.260,3.040,10.000
24.394,5.617,25.260,3.040,10.000
24.394,5.617,25.260,3.040,10.000
24.394,5.617,25.260,3.040,10.000
24.394,5.617,25.260,3.040,10.000
24.394,5.617,25.260,3.040,10.000
24.394,5.617,25.260,3.040,10.000
24.394,5.617,25.260,3.040,10.000
24.394,5.617,25.260,3.040,10.000
24.394,5.617,25.260,3.040,10.000
24.394,5.617,25.260,3.040,10.000
24.394,5.617,25.260,3.040,10.000
24.394,5.617,25.260,3.040,10.000
24.394,5.617,25.260,3.040,10.000
24.394,5.617,25.260,3.040,10.000
24.394,5.617,25.260,3.040,10.000
24.394,5.617,25.260,3.040,10.000
24.394,5.617,25.260,3.040,10.000
24.394,5.617,25.260,3.040,10.000
24.394,5.617,25.260,3.040,10.000
24.394,5.617,25.260,3.040,10.000
24.394,5.617,25.260,3.040,10.000
24.261,5.617,25.260,3.040,10.000
24.261,5.496,25.260,3.040,10.000
24.261,5.493,25.260,3.040,10.000
24.261,5.493,25.260,3.040,10.000
24.261,5.493,25.260,3.040,10.000
24.261,5.493,25.260,3.040,10.000
24.261,5.493,25.260,3.040,10.000
24.261,5.493,25.260,3.040,10.000
24.261,5.493,25.240,3.040,10.000
24.261,5.503,25.240,3.040,10.000
24.261,5.503,25.220,3.040,10.000
24.261,5.513,25.220,3.040,10.000
24.261,5.513,25.220,3.020,10.000
24.261,5.514,25.200,3.020,10.000
24.261,5.524,25.200,3.020,10.000
24.261,5.524,25.200,3.020,10.000
24.261,5.524,25.180,3.020,10.000
24.261,5.534,25.180,3.020,10.000
24.261,5.534,25.180,3.020,10.000
24.261,5.534,25.180,3.020,10.000
24.261,5.534,25.160,3.020,10.000
24.261,5.543,25.160,3.020,10.000
24.261,5.543,25.160,3.020,10.000
24.261,5.543,25.160,3.020,10.000
24.261,5.543,25.160,3.020,10.000
24.261,5.543,25.140,3.020,10.000
24.261,5.553,25.140,3.020,10.000
24.261,5.553,25.140,3.020,10.000
24.261,5.553,25.140,3.020,10.000
24.261,5.553,25.140,3.020,10.000
24.261,5.553,25.140,3.020,10.000
24.261,5.553,25.140,3.020,10.000
24.261,5.553,25.140,3.020,10.000
24.261,5.553,25.140,3.020,10.000
24.261,5.553,25.140,3.020,10.000
24.261,5.553,25.140,3.020,10.000
24.261,5.553,25.140,3.020,10.000
24.261,5.553,25.140,3.020,10.000
24.261,5.553,25.120,3.020,10.000
24.261,5.563,25.120,3.020,10.000
24.261,5.563,25.120,3.020,10.000
24.261,5.563,25.120,3.020,10.000
24.261,5.563,25.120,3.020,10.000
24.261,5.563,25.120,3.020,10.000
24.261,5.563,25.120,3.020,10.000
24.261,5.563,25.120,3.020,10.000
24.261,5.563,25.120,3.020,10.000
24.261,5.563,25.120,3.020,10.000
24.261,5.562,25.120,3.020,10.000
24.261,5.563,25.120,3.020,10.000
24.261,5.562,25.120,3.020,10.000
24.261,5.563,25.120,3.020,10.000
24.261,5.562,25.120,3.020,10.000
24.261,5.563,25.120,3.020,10.000
24.261,5.562,25.120,3.020,10.000
24.261,5.563,25.120,3.020,10.000
24.261,5.562,25.120,3.020,10.000
24.261,5.562,25.120,3.020,10.000
24.261,5.562,25.120,3.020,10.000
24.261,5.562,25.120,3.020,10.000
24.261,5.562,25.120,3.020,10.000
24.261,5.562,25.120,3.020,10.000
24.261,5.562,25.120,3.020,10.000
24.261,5.562,25.120,3.020,10.000
24.261,5.562,25.120,3.020,10.000
24.261,5.562,25.120,3.020,10.000
24.261,5.562,25.120,3.020,10.000
24.261,5.562,25.120,3.020,10.000
24.261,5.562,25.120,3.020,10.000
24.261,5.562,25.120,3.020,10.000
24.261,5.562,25.120,3.020,10.000
24.261,5.562,25.120,3.020,10.000
24.261,5.562,25.120,3.020,10.000
24.261,5.562,25.120,3.020,10.000
24.261,5.562,25.120,3.020,10.000
24.261,5.562,25.120,3.020,10.000
24.261,5.562,25.120,3.020,10.000
24.261,5.562,25.120,3.020,10.000
24.261,5.562,25.120,3.020,10.000
24.261,5.562,25.120,3.020,10.000
24.261,5.562,25.120,3.020,10.000
24.261,5.562,25.120,3.020,10.000
24.261,5.562,25.120,3.020,10.000
24.261,5.562,25.120,3.020,10.000
24.261,5.562,25.120,3.020,10.000
24.261,5.562,25.120,3.020,10.000
24.261,5.562,25.120,3.020,10.000
24.261,5.562,25.120,3.020,10.000
24.261,5.562,25.120,3.020,10.000
24.261,5.562,25.120,3.020,10.000
24.261,5.562,25.120,3.020,10.000
24.261,5.562,25.120,3.020,10.000
24.261,5.562,25.120,3.020,10.000
24.261,5.562,25.120,3.020,10.000
24.261,5.562,25.120,3.020,10.000
24.261,5.562,25.120,3.020,10.000
24.261,5.562,25.120,3.020,10.000
24.261,5.562,25.120,3.020,10.000
24.261,5.562,25.120,3.020,10.000
24.261,5.562,25.120,3.020,10.000
24.261,5.562,25.120,3.020,10.000
24.261,5.562,25.120,3.020,10.000
24.261,5.562,25.120,3.020,10.000
24.261,5.562,25.120,3.020,10.000
24.261,5.562,25.120,3.020,10.000
24.261,5.562,25.120,3.020,10.000
24.261,5.562,25.120,3.020,10.000
24.261,5.562,25.120,3.020,10.000
24.261,5.562,25.120,3.020,10.000
24.261,5.562,25.120,3.020,10.000
24.261,5.562,25.120,3.020,10.000
24.261,5.562,25.120,3.020,10.000
24.261,5.562,25.120,3.020,10.000
24.261,5.562,25.120,3.020,10.000
24.261,5.562,25.120,3.020,10.000
24.261,5.562,25.120,3.020,10.000
24.261,5.562,25.120,3.020,10.000
24.261,5.562,25.120,3.020,10.000
24.261,5.562,25.120,3.020,10.000
24.261,5.562,25.120,3.020,10.000
24.261,5.562,25.120,3.020,10.000
24.261,5.562,25.120,3.020,10.000
24.261,5.562,25.120,3.020,10.000
24.261,5.562,25.120,3.020,10.000
24.261,5.562,25.120,3.020,10.000
24.261,5.562,25.100,3.020,10.000
24.261,5.571,25.100,3.020,10.000
24.261,5.571,25.100,3.020,10.000
24.261,5.571,25.120,3.020,10.000
24.261,5.562,25.100,3.020,10.000
24.261,5.571,25.100,3.020,10.000
24.261,5.571,25.100,3.020,10.000
24.261,5.571,25.100,3.020,10.000
24.261,5.571,25.100,3.020,10.000
24.261,5.571,25.100,3.020,10.000
24.261,5.571,25.100,3.020,10.000
24.261,5.571,25.100,3.020,10.000
24.261,5.571,25.100,3.020,10.000
24.261,5.571,25.100,3.020,10.000
24.261,5.571,25.100,3.020,10.000
24.261,5.571,25.100,3.020,10.000
24.261,5.571,25.100,3.020,10.000
24.261,5.571,25.100,3.020,10.000
24.261,5.571,25.100,3.020,10.000
24.261,5.571,25.100,3.020,10.000
24.261,5.571,25.100,3.020,10.000
24.261,5.571,25.100,3.020,10.000
24.261,5.571,25.100,3.020,10.000
24.261,5.571,25.100,3.020,10.000
24.261,5.571,25.100,3.020,10.000
24.261,5.571,25.100,3.020,10.000
24.261,5.571,25.100,3.020,10.000
24.261,5.571,25.100,3.020,10.000
24.261,5.571,25.100,3.020,10.000
24.261,5.571,25.100,3.020,10.000
24.261,5.571,25.100,3.020,10.000
24.261,5.571,25.100,3.020,10.000
24.261,5.571,25.100,3.020,10.000
24.261,5.571,25.100,3.020,10.000
24.261,5.571,25.100,3.020,10.000
24.261,5.571,25.100,3.020,10.000
24.261,5.571,25.100,3.020,10.000
24.261,5.571,25.100,3.020,10.000
24.261,5.571,25.100,3.020,10.000
24.261,5.571,25.100,3.020,10.000
24.261,5.571,25.100,3.020,10.000
24.261,5.571,25.100,3.020,10.000
24.261,5.571,25.100,3.020,10.000
24.261,5.571,25.100,3.020,10.000
24.261,5.571,25.100,3.020,10.000
24.261,5.571,25.100,3.020,10.000
24.261,5.571,25.100,3.020,10.000
24.261,5.571,25.100,3.020,10.000
24.261,5.571,25.100,3.020,10.000
24.261,5.571,25.100,3.020,10.000
24.261,5.571,25.100,3.020,10.000
24.261,5.571,25.100,3.020,10.000
24.261,5.571,25.100,3.020,10.000
24.261,5.571,25.100,3.020,10.000
24.261,5.571,25.100,3.020,10.000
24.261,5.571,25.100,3.020,10.000
24.261,5.571,25.100,3.020,10.000
24.261,5.571,25.100,3.020,10.000
24.261,5.571,25.100,3.020,10.000
24.261,5.571,25.100,3.020,10.000
24.261,5.571,25.100,3.020,10.000
24.261,5.571,25.100,3.020,10.000
24.261,5.571,25.100,3.020,10.000
24.261,5.571,25.100,3.020,10.000
24.261,5.571,25.100,3.020,10.000
24.261,5.571,25.100,3.020,10.000
24.261,5.571,25.100,3.020,10.000
24.261,5.571,25.100,3.020,10.000
24.261,5.571,25.100,3.020,10.000
24.261,5.571,25.100,3.020,10.000
24.261,5.571,25.100,3.020,10.000
24.261,5.571,25.100,3.020,10.000
24.261,5.571,25.100,3.020,10.000
24.261,5.571,25.100,3.020,10.000
24.261,5.571,25.100,3.020,10.000
24.261,5.571,25.100,3.020,10.000
24.261,5.571,25.100,3.020,10.000
24.261,5.571,25.100,3.020,10.000
24.261,5.571,25.100,3.020,10.000
24.261,5.570,25.100,3.020,10.000
24.261,5.571,25.100,3.020,10.000
24.261,5.570,25.100,3.020,10.000
24.261,5.571,25.100,3.020,10.000
24.261,5.570,25.100,3.020,10.000
24.261,5.571,25.100,3.020,10.000
24.261,5.570,25.100,3.020,10.000
24.261,5.571,25.100,3.020,10.000
24.261,5.570,25.100,3.020,10.000
24.261,5.570,25.100,3.020,10.000
24.261,5.570,25.100,3.020,10.000
24.261,5.570,25.100,3.020,10.000
24.261,5.570,25.100,3.020,10.000
24.261,5.570,25.100,3.020,10.000
24.261,5.570,25.100,3.020,10.000
24.261,5.570,25.100,3.020,10.000
24.261,5.570,25.100,3.020,10.000
24.261,5.570,25.100,3.020,10.000
24.261,5.570,25.100,3.020,10.000
24.261,5.570,25.080,3.020,10.000
24.261,5.580,25.100,3.020,10.000
24.261,5.570,25.080,3.020,10.000
24.261,5.580,25.100,3.020,10.000
24.261,5.570,25.080,3.020,10.000
24.261,5.580,25.080,3.020,10.000
24.261,5.580,25.080,3.020,10.000
24.261,5.580,25.080,3.020,10.000
24.261,5.580,25.080,3.020,10.000
24.261,5.580,25.080,3.020,10.000
24.261,5.580,25.080,3.020,10.000
24.261,5.580,25.080,3.020,10.000
24.261,5.580,25.080,3.020,10.000
24.261,5.580,25.080,3.020,10.000
24.261,5.580,25.080,3.020,10.000
24.261,5.580,25.080,3.020,10.000
24.261,5.580,25.080,3.020,10.000
24.261,5.580,25.080,3.020,10.000
24.261,5.580,25.080,3.020,10.000
24.261,5.580,25.080,3.020,10.000
24.261,5.580,25.080,3.020,10.000
24.261,5.580,25.080,3.020,10.000
24.261,5.580,25.080,3.020,10.000
24.261,5.580,25.080,3.020,10.000
24.261,5.580,25.080,3.020,10.000
24.261,5.580,25.080,3.020,10.000
24.261,5.580,25.080,3.020,10.000
24.261,5.580,25.080,3.020,10.000
24.261,5.580,25.080,3.020,10.000
24.261,5.580,25.080,3.020,10.000
24.261,5.580,25.080,3.020,10.000
24.261,5.580,25.080,3.020,10.000
24.261,5.580,25.080,3.020,10.000
24.261,5.580,25.080,3.020,10.000
24.261,5.580,25.080,3.020,10.000
24.261,5.580,25.080,3.020,10.000
24.261,5.580,25.080,3.020,10.000
24.261,5.580,25.080,3.020,10.000
24.261,5.580,25.080,3.020,10.000
24.261,5.580,25.080,3.020,10.000
24.261,5.580,25.080,3.020,10.000
24.261,5.580,25.080,3.020,10.000
24.261,5.580,25.080,3.020,10.000
24.261,5.580,25.080,3.020,10.000
24.261,5.580,25.080,3.020,10.000
24.261,5.580,25.080,3.020,10.000
24.261,5.580,25.080,3.020,10.000
24.261,5.580,25.080,3.020,10.000
24.261,5.580,25.080,3.020,10.000
24.261,5.579,25.080,3.020,10.000
24.261,5.580,25.080,3.020,10.000
24.261,5.579,25.080,3.020,10.000
24.261,5.580,25.080,3.020,10.000
24.261,5.579,25.080,3.020,10.000
24.261,5.580,25.080,3.020,10.000
24.261,5.579,25.080,3.020,10.000
24.261,5.580,25.080,3.020,10.000
24.261,5.579,25.080,3.020,10.000
24.261,5.579,25.080,3.020,10.000
24.261,5.579,25.080,3.020,10.000
24.261,5.579,25.080,3.020,10.000
24.261,5.579,25.080,3.020,10.000
24.261,5.579,25.080,3.020,10.000
24.261,5.579,25.080,3.020,10.000
24.261,5.579,25.080,3.020,10.000
24.261,5.579,25.080,3.020,10.000
24.261,5.579,25.080,3.020,10.000
24.261,5.579,25.080,3.020,10.000
24.261,5.579,25.080,3.020,10.000
24.261,5.579,25.080,3.020,10.000
24.261,5.579,25.080,3.020,10.000
24.261,5.579,25.080,3.020,10.000
24.261,5.579,25.080,3.020,10.000
24.261,5.579,25.080,3.020,10.000
24.261,5.579,25.080,3.020,10.000
24.261,5.579,25.080,3.020,10.000
24.261,5.579,25.080,3.020,10.000
24.261,5.579,25.080,3.020,10.000
24.261,5.579,25.080,3.020,10.000
24.261,5.579,25.080,3.020,10.000
24.261,5.579,25.080,3.020,10.000
24.261,5.579,25.080,3.020,10.000
24.261,5.579,25.080,3.020,10.000
24.261,5.579,25.080,3.020,10.000
24.261,5.579,25.080,3.020,10.000
24.261,5.579,25.080,3.020,10.000
24.261,5.579,25.080,3.020,10.000
24.261,5.579,25.080,3.020,10.000
24.261,5.579,25.080,3.020,10.000
24.261,5.579,25.080,3.020,10.000
24.261,5.579,25.080,3.020,10.000
24.261,5.579,25.080,3.020,10.000
24.261,5.579,25.080,3.020,10.000
24.261,5.579,25.080,3.020,10.000
24.261,5.579,25.080,3.020,10.000
24.261,5.579,25.080,3.020,10.000
24.261,5.579,25.080,3.020,10.000
24.261,5.579,25.080,3.020,10.000
24.261,5.579,25.080,3.020,10.000
24.261,5.579,25.080,3.020,10.000
24.261,5.579,25.080,3.020,10.000
24.261,5.579,25.080,3.020,10.000
24.261,5.579,25.080,3.020,10.000
24.261,5.579,25.080,3.020,10.000
24.261,5.579,25.080,3.020,10.000
24.261,5.579,25.080,3.020,10.000
24.261,5.579,25.080,3.020,10.000
24.261,5.579,25.080,3.020,10.000
24.261,5.579,25.080,3.020,10.000
24.261,5.579,25.080,3.020,10.000
24.261,5.579,25.080,3.020,10.000
24.261,5.579,25.080,3.020,10.000
24.261,5.579,25.080,3.020,10.000
24.261,5.579,25.080,3.020,10.000
24.261,5.579,25.080,3.020,10.000
24.261,5.579,25.080,3.020,10.000
24.261,5.579,25.080,3.020,10.000
24.261,5.579,25.080,3.020,10.000
24.261,5.579,25.080,3.020,10.000
24.261,5.579,25.080,3.020,10.000
24.261,5.579,25.080,3.020,10.000
24.261,5.579,25.080,3.020,10.000
24.261,5.579,25.080,3.020,10.000
24.261,5.579,25.080,3.020,10.000
24.261,5.579,25.080,3.020,10.000
24.261,5.579,25.080,3.020,10.000
24.261,5.579,25.080,3.020,10.000
24.261,5.579,25.080,3.020,10.000
24.261,5.579,25.080,3.020,10.000
24.261,5.579,25.080,3.020,10.000
24.261,5.579,25.080,3.020,10.000
24.261,5.579,25.080,3.020,10.000
24.261,5.579,25.080,3.020,10.000
24.261,5.579,25.080,3.020,10.000
24.261,5.579,25.080,3.020,10.000
24.261,5.579,25.080,3.020,10.000
24.261,5.579,25.080,3.020,10.000
24.261,5.579,25.080,3.020,10.000
24.261,5.579,25.080,3.020,10.000
24.261,5.579,25.080,3.020,10.000
24.261,5.579,25.080,3.020,10.000
24.261,5.578,25.080,3.020,10.000
24.261,5.579,25.080,3.020,10.000
24.261,5.578,25.080,3.020,10.000
24.261,5.579,25.080,3.020,10.000
24.261,5.578,25.080,3.020,10.000
24.261,5.579,25.080,3.020,10.000
24.261,5.578,25.080,3.020,10.000
24.261,5.579,25.080,3.020,10.000
24.261,5.578,25.080,3.020,10.000
24.261,5.578,25.080,3.020,10.000
24.261,5.578,25.080,3.020,10.000
24.261,5.578,25.080,3.020,10.000
24.261,5.578,25.080,3.020,10.000
24.261,5.578,25.080,3.020,10.000
24.261,5.578,25.080,3.020,10.000
24.261,5.578,25.080,3.020,10.000
24.261,5.578,25.080,3.020,10.000
24.261,5.578,25.080,3.020,10.000
24.261,5.578,25.080,3.020,10.000
24.261,5.578,25.080,3.020,10.000
24.261,5.578,25.080,3.020,10.000
24.261,5.578,25.080,3.020,10.000
24.261,5.578,25.080,3.020,10.000
24.261,5.578,25.080,3.020,10.000
24.261,5.578,25.080,3.020,10.000
24.261,5.578,25.080,3.020,10.000
24.261,5.578,25.080,3.020,10.000
24.261,5.578,25.080,3.020,10.000
24.261,5.578,25.080,3.020,10.000
24.261,5.578,25.080,3.020,10.000
24.261,5.578,25.080,3.020,10.000
24.261,5.578,25.080,3.020,10.000
24.261,5.578,25.080,3.020,10.000
24.261,5.578,25.080,3.020,10.000
24.261,5.578,25.080,3.020,10.000
24.261,5.578,25.080,3.020,10.000
24.127,5.578,25.080,3.020,10.000
24.127,5.462,25.080,3.020,10.000
24.127,5.459,25.080,3.020,10.000
24.127,5.459,25.080,3.020,10.000
24.127,5.459,25.080,3.020,10.000
24.127,5.459,25.080,3.020,10.000
24.127,5.459,25.080,3.020,10.000
24.127,5.459,25.060,3.020,10.000
24.127,5.469,25.040,3.020,10.000
24.127,5.479,25.040,3.020,10.000
24.127,5.478,25.040,3.000,10.000
24.127,5.480,25.020,3.000,10.000
24.127,5.490,25.020,3.000,10.000
24.127,5.490,25.020,3.000,10.000
24.127,5.490,25.000,3.000,10.000
24.127,5.500,25.000,3.000,10.000
24.127,5.499,25.000,3.000,10.000
24.127,5.500,25.000,3.000,10.000
24.127,5.499,24.980,3.000,10.000
24.127,5.509,24.980,3.000,10.000
24.127,5.509,24.980,3.000,10.000
24.127,5.509,24.980,3.000,10.000
24.127,5.509,24.980,3.000,10.000
24.127,5.509,24.980,3.000,10.000
24.127,5.509,24.960,3.000,10.000
24.127,5.519,24.960,3.000,10.000
24.127,5.519,24.960,3.000,10.000
24.127,5.519,24.960,3.000,10.000
24.127,5.519,24.960,3.000,10.000
24.127,5.519,24.960,3.000,10.000
24.127,5.519,24.960,3.000,10.000
24.127,5.519,24.960,3.000,10.000
24.127,5.519,24.940,3.000,10.000
24.127,5.529,24.940,3.000,10.000
24.127,5.528,24.940,3.000,10.000
24.127,5.529,24.940,3.000,10.000
24.127,5.528,24.940,3.000,10.000
24.127,5.529,24.940,3.000,10.000
24.127,5.528,24.940,3.000,10.000
24.127,5.528,24.940,3.000,10.000
24.127,5.528,24.940,3.000,10.000
24.127,5.528,24.940,3.000,10.000
24.127,5.528,24.940,3.000,10.000
24.127,5.528,24.940,3.000,10.000
24.127,5.528,24.940,3.000,10.000
24.127,5.528,24.940,3.000,10.000
24.127,5.528,24.940,3.000,10.000
24.127,5.528,24.940,3.000,10.000
24.127,5.528,24.940,3.000,10.000
24.127,5.528,24.940,3.000,10.000
24.127,5.528,24.940,3.000,10.000
24.127,5.528,24.940,3.000,10.000
24.127,5.528,24.940,3.000,10.000
24.127,5.528,24.940,3.000,10.000
24.127,5.528,24.940,3.000,10.000
24.127,5.528,24.940,3.000,10.000
24.127,5.528,24.940,3.000,10.000
24.127,5.528,24.940,3.000,10.000
24.127,5.528,24.940,3.000,10.000
24.127,5.528,24.940,3.000,10.000
24.127,5.528,24.940,3.000,10.000
24.127,5.528,24.940,3.000,10.000
24.127,5.528,24.940,3.000,10.000
24.127,5.528,24.940,3.000,10.000
24.127,5.528,24.940,3.000,10.000
24.127,5.528,24.940,3.000,10.000
24.127,5.528,24.940,3.000,10.000
24.127,5.528,24.940,3.000,10.000
24.127,5.528,24.940,3.000,10.000
24.127,5.528,24.920,3.000,10.000
24.127,5.538,24.920,3.000,10.000
24.127,5.538,24.940,3.000,10.000
24.127,5.528,24.940,3.000,10.000
24.127,5.528,24.940,3.000,10.000
24.127,5.528,24.940,3.000,10.000
24.127,5.528,24.940,3.000,10.000
24.127,5.528,24.940,3.000,10.000
24.127,5.528,24.940,3.000,10.000
24.127,5.528,24.940,3.000,10.000
24.127,5.528,24.940,3.000,10.000
24.127,5.528,24.920,3.000,10.000
24.127,5.538,24.920,3.000,10.000
24.127,5.538,24.920,3.000,10.000
24.127,5.538,24.920,3.000,10.000
24.127,5.538,24.920,3.000,10.000
24.127,5.538,24.920,3.000,10.000
24.127,5.538,24.920,3.000,10.000
24.127,5.538,24.920,3.000,10.000
24.127,5.538,24.920,3.000,10.000
24.127,5.538,24.920,3.000,10.000
24.127,5.538,24.920,3.000,10.000
24.127,5.538,24.920,3.000,10.000
24.127,5.538,24.920,3.000,10.000
24.127,5.538,24.920,3.000,10.000
24.127,5.538,24.920,3.000,10.000
24.127,5.538,24.920,3.000,10.000
24.127,5.538,24.920,3.000,10.000
24.127,5.538,24.920,3.000,10.000
24.127,5.537,24.920,3.000,10.000
24.127,5.538,24.920,3.000,10.000
24.127,5.537,24.920,3.000,10.000
24.127,5.538,24.920,3.000,10.000
24.127,5.537,24.920,3.000,10.000
24.127,5.538,24.920,3.000,10.000
24.127,5.537,24.920,3.000,10.000
24.127,5.538,24.920,3.000,10.000
24.127,5.537,24.920,3.000,10.000
24.127,5.537,24.920,3.000,10.000
24.127,5.537,24.920,3.000,10.000
24.127,5.537,24.920,3.000,10.000
24.127,5.537,24.920,3.000,10.000
24.127,5.537,24.920,3.000,10.000
24.127,5.537,24.920,3.000,10.000
24.127,5.537,24.920,3.000,10.000
24.127,5.537,24.920,3.000,10.000
24.127,5.537,24.920,3.000,10.000
24.127,5.537,24.920,3.000,10.000
24.127,5.537,24.920,3.000,10.000
24.127,5.537,24.920,3.000,10.000
24.127,5.537,24.920,3.000,10.000
24.127,5.537,24.920,3.000,10.000
24.127,5.537,24.920,3.000,10.000
24.127,5.537,24.920,3.000,10.000
24.127,5.537,24.920,3.000,10.000
24.127,5.537,24.920,3.000,10.000
24.127,5.537,24.920,3.000,10.000
24.127,5.537,24.920,3.000,10.000
24.127,5.537,24.920,3.000,10.000
24.127,5.537,24.920,3.000,10.000
24.127,5.537,24.920,3.000,10.000
24.127,5.537,24.920,3.000,10.000
24.127,5.537,24.920,3.000,10.000
24.127,5.537,24.920,3.000,10.000
24.127,5.537,24.920,3.000,10.000
24.127,5.537,24.920,3.000,10.000
24.127,5.537,24.920,3.000,10.000
24.127,5.537,24.920,3.000,10.000
24.127,5.537,24.920,3.000,10.000
24.127,5.537,24.920,3.000,10.000
24.127,5.537,24.920,3.000,10.000
24.127,5.537,24.920,3.000,10.000
24.127,5.537,24.920,3.000,10.000
24.127,5.537,24.920,3.000,10.000
24.127,5.537,24.920,3.000,10.000
24.127,5.537,24.920,3.000,10.000
24.127,5.537,24.920,3.000,10.000
24.127,5.537,24.920,3.000,10.000
24.127,5.537,24.920,3.000,10.000
24.127,5.537,24.920,3.000,10.000
24.127,5.537,24.920,3.000,10.000
24.127,5.537,24.920,3.000,10.000
24.127,5.537,24.920,3.000,10.000
24.127,5.537,24.920,3.000,10.000
24.127,5.537,24.920,3.000,10.000
24.127,5.537,24.920,3.000,10.000
24.127,5.537,24.920,3.000,10.000
24.127,5.537,24.920,3.000,10.000
24.127,5.537,24.920,3.000,10.000
24.127,5.537,24.920,3.000,10.000
24.127,5.537,24.920,3.000,10.000
24.127,5.537,24.920,3.000,10.000
24.127,5.537,24.920,3.000,10.000
24.127,5.537,24.920,3.000,10.000
24.127,5.537,24.920,3.000,10.000
24.127,5.537,24.920,3.000,10.000
24.127,5.537,24.920,3.000,10.000
24.127,5.537,24.920,3.000,10.000
24.127,5.537,24.920,3.000,10.000
24.127,5.537,24.920,3.000,10.000
24.127,5.537,24.920,3.000,10.000
24.127,5.537,24.920,3.000,10.000
24.127,5.537,24.920,3.000,10.000
24.127,5.537,24.920,3.000,10.000
24.127,5.537,24.920,3.000,10.000
24.127,5.537,24.920,3.000,10.000
24.127,5.537,24.920,3.000,10.000
24.127,5.537,24.920,3.000,10.000
24.127,5.537,24.920,3.000,10.000
24.127,5.537,24.920,3.000,10.000
24.127,5.537,24.920,3.000,10.000
24.127,5.537,24.920,3.000,10.000
24.127,5.537,24.900,3.000,10.000
24.127,5.546,24.900,3.000,10.000
