xref[mm],s[mm],p[bar],u[V],t[ms] 
0.000,0.000,0.000,0.000,0.000
0.000,0.558,0.020,-0.300,10.000
4.395,0.558,0.020,-0.300,10.000
4.395,3.358,0.020,-0.300,10.000
4.395,3.357,0.020,-0.300,10.000
4.395,3.357,0.020,-0.300,10.000
4.395,3.358,0.020,-0.300,10.000
4.395,3.357,0.020,-0.280,10.000
4.395,3.359,0.020,-0.280,10.000
4.395,3.357,0.020,-0.280,10.000
4.395,3.360,0.020,-0.280,10.000
4.395,3.356,0.020,-0.280,10.000
4.395,3.361,0.020,-0.280,10.000
4.395,3.356,0.040,-0.220,10.000
4.395,3.352,0.160,-0.160,10.000
4.395,3.286,0.260,-0.100,10.000
4.395,3.244,0.420,-0.020,10.000
4.395,3.156,0.560,0.060,10.000
4.395,3.095,0.760,0.120,10.000
4.395,2.985,0.920,0.200,10.000
4.395,2.916,1.100,0.280,10.000
4.395,2.813,1.280,0.340,10.000
4.395,2.736,1.480,0.420,10.000
4.395,2.620,1.680,0.500,10.000
4.395,2.536,1.900,0.560,10.000
4.395,2.406,2.100,0.640,10.000
4.395,2.323,2.320,0.700,10.000
4.395,2.191,2.540,0.780,10.000
4.395,2.100,2.780,0.840,10.000
4.395,1.954,3.020,0.920,10.000
4.395,1.854,3.240,0.960,10.000
4.395,1.715,3.340,0.980,10.000
4.395,1.687,3.360,0.980,10.000
4.395,1.645,3.360,0.980,10.000
4.395,1.667,3.360,0.960,10.000
4.395,1.634,3.360,0.960,10.000
4.395,1.656,3.360,0.960,10.000
4.395,1.622,3.360,0.940,10.000
4.395,1.642,3.360,0.940,10.000
4.395,1.608,3.360,0.940,10.000
4.395,1.628,3.360,0.940,10.000
4.395,1.593,3.360,0.920,10.000
4.395,1.612,3.360,0.920,10.000
4.395,1.578,3.360,0.900,10.000
4.395,1.597,3.360,0.880,10.000
4.395,1.563,3.280,0.860,10.000
4.395,1.622,3.280,0.860,10.000
4.395,1.588,3.260,0.840,10.000
4.395,1.617,3.220,0.820,10.000
4.395,1.604,3.160,0.820,10.000
4.395,1.653,3.160,0.800,10.000
4.395,1.622,3.120,0.780,10.000
4.395,1.661,3.100,0.780,10.000
4.395,1.641,3.100,0.780,10.000
4.395,1.661,3.100,0.780,10.000
4.395,1.632,3.100,0.780,10.000
4.395,1.653,3.100,0.780,10.000
4.395,1.626,3.100,0.780,10.000
4.395,1.647,3.100,0.780,10.000
4.395,1.621,3.100,0.760,10.000
4.395,1.643,3.100,0.760,10.000
4.395,1.619,3.100,0.760,10.000
4.395,1.642,3.100,0.760,10.000
4.395,1.618,3.080,0.760,10.000
4.395,1.652,3.080,0.760,10.000
4.395,1.629,3.080,0.760,10.000
4.395,1.653,3.080,0.760,10.000
4.395,1.632,3.080,0.760,10.000
4.395,1.656,3.080,0.760,10.000
4.395,1.635,3.080,0.760,10.000
4.395,1.659,3.080,0.760,10.000
4.395,1.639,3.060,0.740,10.000
4.395,1.673,3.060,0.740,10.000
4.395,1.653,3.060,0.740,10.000
4.395,1.676,3.060,0.740,10.000
4.395,1.657,3.060,0.740,10.000
4.395,1.680,3.060,0.740,10.000
4.395,1.661,3.060,0.740,10.000
4.395,1.683,3.060,0.740,10.000
4.395,1.665,3.060,0.740,10.000
4.395,1.687,3.060,0.740,10.000
4.395,1.668,3.060,0.740,10.000
4.395,1.690,3.060,0.740,10.000
4.395,1.672,3.060,0.740,10.000
4.395,1.693,3.040,0.740,10.000
4.395,1.685,3.040,0.740,10.000
4.395,1.706,3.040,0.740,10.000
4.395,1.688,3.040,0.720,10.000
4.395,1.708,3.040,0.720,10.000
4.395,1.690,3.040,0.720,10.000
4.395,1.710,3.040,0.720,10.000
4.395,1.693,3.040,0.720,10.000
4.395,1.713,3.040,0.720,10.000
4.395,1.695,3.040,0.720,10.000
4.395,1.715,3.040,0.720,10.000
4.395,1.698,3.040,0.720,10.000
4.395,1.717,3.040,0.720,10.000
4.395,1.700,3.020,0.720,10.000
4.395,1.729,3.020,0.720,10.000
4.395,1.713,3.020,0.720,10.000
4.395,1.731,3.020,0.720,10.000
4.395,1.715,3.020,0.720,10.000
4.395,1.733,3.020,0.720,10.000
4.395,1.717,3.020,0.720,10.000
4.395,1.735,3.020,0.720,10.000
4.395,1.720,3.020,0.720,10.000
4.395,1.737,3.020,0.720,10.000
4.395,1.722,3.020,0.700,10.000
4.395,1.739,3.020,0.700,10.000
4.395,1.724,3.000,0.700,10.000
4.395,1.751,3.000,0.720,10.000
4.395,1.736,3.000,0.720,10.000
4.395,1.753,3.000,0.700,10.000
4.395,1.738,3.000,0.700,10.000
4.395,1.755,3.000,0.700,10.000
4.395,1.740,3.000,0.700,10.000
4.395,1.757,3.000,0.700,10.000
4.395,1.742,3.000,0.700,10.000
4.395,1.759,3.000,0.700,10.000
4.395,1.744,3.000,0.700,10.000
4.395,1.761,3.000,0.700,10.000
4.395,1.746,3.000,0.700,10.000
4.395,1.762,3.000,0.700,10.000
4.395,1.748,2.980,0.700,10.000
4.395,1.774,2.980,0.700,10.000
4.395,1.760,2.980,0.700,10.000
4.395,1.776,2.980,0.700,10.000
4.395,1.762,2.980,0.700,10.000
4.395,1.778,2.980,0.700,10.000
4.395,1.764,2.980,0.700,10.000
4.395,1.779,2.980,0.700,10.000
4.395,1.766,2.980,0.700,10.000
4.395,1.781,2.980,0.700,10.000
4.395,1.768,2.980,0.700,10.000
4.395,1.783,2.980,0.700,10.000
4.395,1.770,2.980,0.700,10.000
4.395,1.784,2.980,0.700,10.000
4.395,1.772,2.980,0.700,10.000
4.395,1.786,2.980,0.700,10.000
4.395,1.773,2.980,0.700,10.000
4.395,1.787,2.980,0.700,10.000
4.395,1.775,2.980,0.700,10.000
4.395,1.789,2.980,0.700,10.000
4.395,1.777,2.980,0.700,10.000
4.395,1.790,2.980,0.700,10.000
4.395,1.778,2.980,0.700,10.000
4.395,1.792,2.980,0.700,10.000
4.395,1.780,2.980,0.700,10.000
4.395,1.793,2.980,0.700,10.000
4.395,1.781,2.980,0.700,10.000
4.395,1.794,2.980,0.700,10.000
4.395,1.783,2.980,0.700,10.000
4.395,1.796,2.980,0.700,10.000
4.395,1.784,2.980,0.700,10.000
4.395,1.797,2.980,0.700,10.000
4.395,1.786,2.980,0.700,10.000
4.395,1.798,2.980,0.700,10.000
4.395,1.787,2.980,0.700,10.000
4.395,1.799,2.980,0.700,10.000
4.395,1.789,2.980,0.700,10.000
4.395,1.801,2.980,0.700,10.000
4.395,1.790,2.980,0.700,10.000
4.395,1.802,2.980,0.720,10.000
4.395,1.791,2.980,0.720,10.000
4.395,1.803,2.980,0.720,10.000
4.395,1.793,2.980,0.720,10.000
4.395,1.804,2.980,0.720,10.000
4.395,1.794,2.980,0.720,10.000
4.395,1.805,2.980,0.720,10.000
4.395,1.795,2.980,0.720,10.000
4.395,1.806,2.980,0.720,10.000
4.395,1.796,2.980,0.720,10.000
4.395,1.807,2.980,0.720,10.000
4.395,1.798,2.980,0.720,10.000
4.395,1.808,2.980,0.720,10.000
4.395,1.799,2.980,0.720,10.000
4.395,1.809,2.980,0.720,10.000
4.395,1.800,2.980,0.720,10.000
4.395,1.810,2.980,0.720,10.000
4.395,1.801,2.980,0.720,10.000
4.395,1.811,2.980,0.720,10.000
4.395,1.802,2.980,0.720,10.000
4.395,1.812,2.980,0.720,10.000
4.395,1.803,2.980,0.720,10.000
4.395,1.813,2.980,0.720,10.000
4.395,1.804,3.000,0.720,10.000
4.395,1.804,3.000,0.720,10.000
4.395,1.796,3.000,0.720,10.000
4.395,1.805,3.000,0.720,10.000
4.395,1.797,3.000,0.720,10.000
4.395,1.806,3.000,0.720,10.000
4.395,1.798,3.000,0.720,10.000
4.395,1.807,3.000,0.720,10.000
4.395,1.799,3.000,0.720,10.000
4.395,1.808,3.000,0.720,10.000
4.395,1.800,3.000,0.720,10.000
4.395,1.809,3.000,0.720,10.000
4.395,1.801,3.000,0.720,10.000
4.395,1.810,3.000,0.720,10.000
4.395,1.801,3.000,0.720,10.000
4.395,1.810,3.000,0.720,10.000
4.395,1.802,3.000,0.720,10.000
4.395,1.811,3.000,0.720,10.000
4.395,1.803,3.000,0.720,10.000
4.395,1.812,3.000,0.720,10.000
4.395,1.804,3.000,0.720,10.000
4.395,1.813,3.000,0.720,10.000
4.395,1.805,3.020,0.720,10.000
4.395,1.803,3.020,0.720,10.000
4.395,1.796,3.020,0.720,10.000
4.395,1.804,3.020,0.720,10.000
4.395,1.797,3.020,0.720,10.000
4.395,1.805,3.020,0.720,10.000
4.395,1.797,3.020,0.720,10.000
4.395,1.805,3.020,0.720,10.000
4.395,1.798,3.020,0.720,10.000
4.395,1.806,3.020,0.720,10.000
4.395,1.799,3.020,0.720,10.000
4.395,1.807,3.020,0.720,10.000
4.395,1.800,3.020,0.720,10.000
4.395,1.807,3.020,0.720,10.000
4.395,1.800,3.020,0.720,10.000
4.395,1.808,3.020,0.720,10.000
4.395,1.801,3.020,0.720,10.000
4.395,1.809,3.020,0.720,10.000
4.395,1.802,3.020,0.720,10.000
4.395,1.809,3.020,0.720,10.000
4.395,1.803,3.020,0.720,10.000
4.395,1.810,3.020,0.720,10.000
4.395,1.803,3.020,0.720,10.000
4.395,1.811,3.020,0.720,10.000
4.395,1.804,3.040,0.720,10.000
4.395,1.801,3.040,0.740,10.000
4.395,1.795,3.040,0.740,10.000
4.395,1.802,3.040,0.740,10.000
4.395,1.796,3.040,0.740,10.000
4.395,1.802,3.060,0.740,10.000
4.395,1.786,3.060,0.740,10.000
4.395,1.793,3.060,0.740,10.000
4.395,1.787,3.060,0.740,10.000
4.395,1.793,3.060,0.740,10.000
4.395,1.787,3.060,0.740,10.000
4.395,1.794,3.060,0.740,10.000
4.395,1.788,3.060,0.740,10.000
4.395,1.795,3.060,0.740,10.000
4.395,1.789,3.060,0.740,10.000
4.395,1.795,3.060,0.740,10.000
4.395,1.789,3.060,0.740,10.000
4.395,1.796,3.060,0.740,10.000
4.395,1.790,3.060,0.740,10.000
4.395,1.796,3.060,0.740,10.000
4.395,1.790,3.060,0.740,10.000
4.395,1.796,3.060,0.740,10.000
4.395,1.791,3.060,0.740,10.000
4.395,1.797,3.060,0.740,10.000
4.395,1.791,3.060,0.740,10.000
4.395,1.797,3.060,0.740,10.000
4.395,1.792,3.060,0.740,10.000
4.395,1.798,3.060,0.740,10.000
4.395,1.792,3.060,0.740,10.000
4.395,1.798,3.060,0.740,10.000
4.395,1.793,3.060,0.740,10.000
4.395,1.799,3.060,0.740,10.000
4.395,1.793,3.080,0.740,10.000
4.395,1.789,3.080,0.740,10.000
4.395,1.784,3.080,0.740,10.000
4.395,1.790,3.080,0.740,10.000
4.395,1.784,3.080,0.740,10.000
4.395,1.790,3.080,0.740,10.000
4.395,1.785,3.080,0.740,10.000
4.395,1.790,3.080,0.740,10.000
4.395,1.786,3.080,0.740,10.000
4.395,1.791,3.080,0.740,10.000
4.395,1.786,3.080,0.740,10.000
4.395,1.791,3.080,0.740,10.000
4.395,1.787,3.080,0.740,10.000
4.395,1.792,3.080,0.740,10.000
4.395,1.787,3.080,0.740,10.000
4.395,1.792,3.080,0.740,10.000
4.395,1.788,3.080,0.740,10.000
4.395,1.793,3.080,0.740,10.000
4.395,1.788,3.080,0.740,10.000
4.395,1.793,3.080,0.740,10.000
4.395,1.789,3.080,0.740,10.000
4.395,1.794,3.080,0.740,10.000
4.395,1.789,3.080,0.740,10.000
4.395,1.794,3.080,0.740,10.000
4.395,1.790,3.080,0.740,10.000
4.395,1.795,3.080,0.740,10.000
4.395,1.790,3.080,0.740,10.000
4.395,1.795,3.080,0.740,10.000
4.395,1.791,3.080,0.740,10.000
4.395,1.795,3.080,0.740,10.000
4.395,1.791,3.080,0.740,10.000
4.395,1.796,3.080,0.740,10.000
4.395,1.792,3.080,0.740,10.000
4.395,1.796,3.080,0.740,10.000
4.395,1.792,3.080,0.740,10.000
4.395,1.797,3.080,0.740,10.000
4.395,1.793,3.080,0.740,10.000
4.395,1.797,3.080,0.740,10.000
4.395,1.793,3.080,0.740,10.000
4.395,1.798,3.080,0.740,10.000
4.395,1.794,3.080,0.740,10.000
4.395,1.798,3.080,0.740,10.000
4.395,1.794,3.080,0.740,10.000
4.395,1.799,3.080,0.740,10.000
4.395,1.795,3.080,0.740,10.000
4.395,1.799,3.080,0.740,10.000
4.395,1.796,3.080,0.740,10.000
4.395,1.800,3.080,0.740,10.000
4.395,1.796,3.080,0.740,10.000
4.395,1.800,3.080,0.740,10.000
4.395,1.797,3.080,0.740,10.000
4.395,1.801,3.100,0.740,10.000
4.395,1.787,3.100,0.740,10.000
4.395,1.791,3.100,0.740,10.000
4.395,1.788,3.100,0.740,10.000
4.395,1.791,3.100,0.740,10.000
4.395,1.788,3.100,0.740,10.000
4.395,1.792,3.100,0.740,10.000
4.395,1.788,3.100,0.740,10.000
4.395,1.792,3.100,0.740,10.000
4.395,1.789,3.100,0.740,10.000
4.395,1.793,3.100,0.740,10.000
4.395,1.789,3.100,0.740,10.000
4.395,1.793,3.100,0.740,10.000
4.395,1.790,3.100,0.740,10.000
4.395,1.793,3.100,0.740,10.000
4.395,1.790,3.100,0.740,10.000
4.395,1.794,3.100,0.740,10.000
4.395,1.790,3.100,0.740,10.000
4.395,1.794,3.100,0.740,10.000
4.395,1.791,3.100,0.740,10.000
4.395,1.794,3.100,0.740,10.000
4.395,1.791,3.100,0.740,10.000
4.395,1.795,3.100,0.740,10.000
4.395,1.791,3.100,0.740,10.000
4.395,1.795,3.100,0.740,10.000
4.395,1.792,3.100,0.740,10.000
4.395,1.795,3.100,0.740,10.000
4.395,1.792,3.100,0.740,10.000
4.395,1.795,3.100,0.740,10.000
4.395,1.792,3.100,0.740,10.000
4.395,1.796,3.100,0.740,10.000
4.395,1.793,3.100,0.740,10.000
4.395,1.796,3.100,0.740,10.000
4.395,1.793,3.100,0.740,10.000
4.395,1.796,3.100,0.740,10.000
4.395,1.794,3.100,0.740,10.000
4.395,1.797,3.100,0.740,10.000
4.395,1.794,3.100,0.740,10.000
4.395,1.797,3.100,0.740,10.000
4.395,1.794,3.100,0.740,10.000
4.395,1.797,3.100,0.740,10.000
4.395,1.795,3.100,0.740,10.000
4.395,1.798,3.100,0.740,10.000
4.395,1.795,3.100,0.740,10.000
4.395,1.798,3.100,0.740,10.000
4.395,1.796,3.100,0.740,10.000
4.395,1.798,3.100,0.740,10.000
4.395,1.796,3.100,0.740,10.000
4.395,1.799,3.100,0.740,10.000
4.395,1.796,3.100,0.740,10.000
4.395,1.799,3.100,0.740,10.000
4.395,1.797,3.100,0.740,10.000
4.395,1.799,3.100,0.740,10.000
4.395,1.797,3.100,0.740,10.000
4.395,1.800,3.100,0.740,10.000
4.395,1.797,3.100,0.740,10.000
4.395,1.800,3.100,0.740,10.000
4.395,1.798,3.100,0.740,10.000
4.395,1.800,3.100,0.740,10.000
4.395,1.798,3.100,0.740,10.000
4.395,1.801,3.100,0.740,10.000
4.395,1.798,3.100,0.740,10.000
4.395,1.801,3.100,0.740,10.000
4.395,1.799,3.100,0.740,10.000
4.395,1.801,3.100,0.740,10.000
4.395,1.799,3.100,0.740,10.000
4.395,1.802,3.100,0.740,10.000
4.395,1.800,3.100,0.740,10.000
4.395,1.802,3.100,0.740,10.000
4.395,1.800,3.100,0.740,10.000
4.395,1.802,3.100,0.740,10.000
4.395,1.800,3.100,0.740,10.000
4.395,1.803,3.100,0.740,10.000
4.395,1.801,3.100,0.740,10.000
4.395,1.803,3.100,0.740,10.000
4.395,1.801,3.100,0.740,10.000
4.395,1.803,3.100,0.740,10.000
4.395,1.801,3.100,0.740,10.000
4.395,1.803,3.100,0.740,10.000
4.395,1.801,3.100,0.740,10.000
4.395,1.804,3.100,0.740,10.000
4.395,1.802,3.100,0.740,10.000
4.395,1.804,3.100,0.740,10.000
4.395,1.802,3.100,0.740,10.000
4.395,1.804,3.100,0.740,10.000
4.395,1.802,3.100,0.740,10.000
4.395,1.805,3.120,0.740,10.000
4.395,1.793,3.120,0.740,10.000
4.528,1.795,3.120,0.740,10.000
4.528,2.125,3.120,0.740,10.000
4.528,2.127,3.120,0.740,10.000
4.528,2.125,3.120,0.740,10.000
4.528,2.127,3.120,0.740,10.000
4.528,2.125,3.180,0.780,10.000
4.528,2.098,3.420,0.840,10.000
4.528,1.976,3.540,0.880,10.000
4.528,1.918,3.580,0.900,10.000
4.528,1.896,3.620,0.920,10.000
4.528,1.878,3.640,0.920,10.000
4.528,1.865,3.640,0.920,10.000
4.528,1.867,3.640,0.920,10.000
4.528,1.865,3.660,0.920,10.000
4.528,1.856,3.660,0.920,10.000
4.528,1.853,3.660,0.920,10.000
4.528,1.855,3.660,0.920,10.000
4.528,1.852,3.660,0.900,10.000
4.528,1.853,3.660,0.900,10.000
4.528,1.850,3.660,0.900,10.000
4.528,1.851,3.660,0.900,10.000
4.528,1.848,3.660,0.900,10.000
4.528,1.849,3.660,0.900,10.000
4.528,1.846,3.660,0.900,10.000
4.528,1.846,3.660,0.900,10.000
4.528,1.843,3.660,0.900,10.000
4.528,1.844,3.660,0.900,10.000
4.528,1.841,3.660,0.880,10.000
4.528,1.841,3.660,0.880,10.000
4.528,1.838,3.660,0.880,10.000
4.528,1.839,3.660,0.880,10.000
4.528,1.836,3.660,0.880,10.000
4.528,1.837,3.660,0.880,10.000
4.528,1.834,3.660,0.880,10.000
4.528,1.834,3.660,0.880,10.000
4.528,1.832,3.660,0.880,10.000
4.528,1.832,3.660,0.880,10.000
4.528,1.830,3.660,0.880,10.000
4.528,1.831,3.660,0.880,10.000
4.528,1.829,3.660,0.880,10.000
4.528,1.830,3.660,0.860,10.000
4.528,1.828,3.660,0.860,10.000
4.528,1.829,3.660,0.860,10.000
4.528,1.827,3.660,0.860,10.000
4.528,1.828,3.660,0.860,10.000
4.528,1.827,3.660,0.860,10.000
4.528,1.828,3.640,0.860,10.000
4.528,1.837,3.640,0.860,10.000
4.528,1.839,3.640,0.860,10.000
4.528,1.838,3.640,0.860,10.000
4.528,1.839,3.640,0.860,10.000
4.528,1.838,3.640,0.860,10.000
4.528,1.840,3.640,0.860,10.000
4.528,1.839,3.640,0.860,10.000
4.528,1.841,3.640,0.860,10.000
4.528,1.840,3.640,0.860,10.000
4.528,1.841,3.640,0.840,10.000
4.528,1.840,3.640,0.840,10.000
4.528,1.842,3.620,0.840,10.000
4.528,1.851,3.620,0.840,10.000
4.528,1.853,3.620,0.840,10.000
4.528,1.852,3.620,0.840,10.000
4.528,1.853,3.620,0.840,10.000
4.528,1.853,3.620,0.840,10.000
4.528,1.854,3.620,0.840,10.000
4.528,1.853,3.620,0.840,10.000
4.528,1.855,3.620,0.840,10.000
4.528,1.854,3.600,0.840,10.000
4.528,1.866,3.600,0.840,10.000
4.528,1.865,3.600,0.840,10.000
4.528,1.866,3.600,0.840,10.000
4.528,1.866,3.600,0.840,10.000
4.528,1.867,3.600,0.840,10.000
4.528,1.866,3.600,0.840,10.000
4.528,1.868,3.600,0.840,10.000
4.528,1.867,3.600,0.840,10.000
4.528,1.869,3.580,0.820,10.000
4.528,1.878,3.580,0.820,10.000
4.528,1.880,3.580,0.820,10.000
4.528,1.879,3.580,0.820,10.000
4.528,1.880,3.580,0.820,10.000
4.528,1.880,3.580,0.820,10.000
4.528,1.881,3.580,0.820,10.000
4.528,1.880,3.580,0.820,10.000
4.528,1.882,3.560,0.820,10.000
4.528,1.891,3.560,0.820,10.000
4.528,1.893,3.560,0.820,10.000
4.528,1.892,3.560,0.820,10.000
4.528,1.893,3.560,0.820,10.000
4.528,1.893,3.560,0.820,10.000
4.528,1.894,3.560,0.820,10.000
4.528,1.894,3.560,0.820,10.000
4.528,1.895,3.560,0.820,10.000
4.528,1.894,3.540,0.820,10.000
4.528,1.906,3.540,0.820,10.000
4.528,1.905,3.540,0.820,10.000
4.528,1.906,3.540,0.820,10.000
4.528,1.906,3.540,0.820,10.000
4.528,1.907,3.540,0.800,10.000
4.528,1.907,3.540,0.800,10.000
4.528,1.908,3.540,0.800,10.000
4.528,1.907,3.540,0.800,10.000
4.528,1.909,3.520,0.800,10.000
4.528,1.918,3.520,0.800,10.000
4.528,1.919,3.520,0.800,10.000
4.528,1.919,3.520,0.800,10.000
4.528,1.920,3.520,0.800,10.000
4.528,1.919,3.520,0.800,10.000
4.528,1.921,3.520,0.800,10.000
4.528,1.920,3.520,0.800,10.000
4.528,1.921,3.520,0.800,10.000
4.528,1.921,3.520,0.800,10.000
4.528,1.922,3.500,0.800,10.000
4.528,1.931,3.500,0.800,10.000
4.528,1.933,3.500,0.800,10.000
4.528,1.932,3.500,0.800,10.000
4.528,1.933,3.500,0.800,10.000
4.528,1.933,3.500,0.800,10.000
4.528,1.934,3.500,0.800,10.000
4.528,1.933,3.500,0.800,10.000
4.528,1.934,3.500,0.800,10.000
4.528,1.934,3.500,0.800,10.000
4.528,1.935,3.500,0.800,10.000
4.528,1.935,3.500,0.800,10.000
4.528,1.936,3.500,0.800,10.000
4.528,1.935,3.500,0.800,10.000
4.528,1.936,3.500,0.800,10.000
4.528,1.936,3.500,0.800,10.000
4.528,1.937,3.500,0.800,10.000
4.528,1.936,3.500,0.800,10.000
4.528,1.937,3.500,0.800,10.000
4.528,1.937,3.500,0.800,10.000
4.528,1.938,3.500,0.800,10.000
4.528,1.937,3.500,0.800,10.000
4.528,1.938,3.500,0.800,10.000
4.528,1.938,3.500,0.800,10.000
4.528,1.939,3.500,0.800,10.000
4.528,1.938,3.500,0.800,10.000
4.528,1.939,3.500,0.800,10.000
4.528,1.938,3.500,0.800,10.000
4.528,1.939,3.500,0.800,10.000
4.528,1.939,3.500,0.800,10.000
4.528,1.940,3.500,0.800,10.000
4.528,1.939,3.500,0.800,10.000
4.528,1.940,3.500,0.800,10.000
4.528,1.939,3.500,0.800,10.000
4.528,1.940,3.500,0.800,10.000
4.528,1.940,3.500,0.800,10.000
4.528,1.941,3.500,0.800,10.000
4.528,1.940,3.500,0.800,10.000
4.528,1.941,3.500,0.800,10.000
4.528,1.940,3.500,0.800,10.000
4.528,1.941,3.500,0.800,10.000
4.528,1.941,3.500,0.800,10.000
4.528,1.941,3.500,0.800,10.000
4.528,1.941,3.500,0.800,10.000
4.528,1.942,3.500,0.800,10.000
4.528,1.941,3.500,0.800,10.000
4.528,1.942,3.500,0.820,10.000
4.528,1.941,3.500,0.820,10.000
4.528,1.942,3.500,0.820,10.000
4.528,1.941,3.500,0.820,10.000
4.528,1.942,3.500,0.820,10.000
4.528,1.942,3.500,0.820,10.000
4.528,1.942,3.500,0.820,10.000
4.528,1.942,3.500,0.820,10.000
4.528,1.943,3.500,0.820,10.000
4.528,1.942,3.500,0.820,10.000
4.528,1.943,3.500,0.820,10.000
4.528,1.942,3.500,0.820,10.000
4.528,1.943,3.500,0.820,10.000
4.528,1.942,3.500,0.820,10.000
4.528,1.943,3.500,0.820,10.000
4.528,1.943,3.500,0.820,10.000
4.528,1.943,3.500,0.820,10.000
4.528,1.943,3.500,0.820,10.000
4.528,1.944,3.500,0.820,10.000
4.528,1.943,3.500,0.820,10.000
4.528,1.944,3.500,0.820,10.000
4.528,1.943,3.500,0.820,10.000
4.528,1.944,3.500,0.820,10.000
4.528,1.943,3.500,0.820,10.000
4.528,1.944,3.500,0.820,10.000
4.528,1.944,3.500,0.820,10.000
4.528,1.944,3.500,0.820,10.000
4.528,1.944,3.500,0.820,10.000
4.528,1.944,3.500,0.820,10.000
4.528,1.944,3.500,0.820,10.000
4.528,1.945,3.500,0.820,10.000
4.528,1.944,3.500,0.820,10.000
4.528,1.945,3.500,0.820,10.000
4.528,1.944,3.500,0.820,10.000
4.528,1.945,3.500,0.820,10.000
4.528,1.944,3.500,0.820,10.000
4.528,1.945,3.500,0.820,10.000
4.528,1.945,3.500,0.820,10.000
4.528,1.945,3.500,0.820,10.000
4.528,1.945,3.500,0.820,10.000
4.528,1.945,3.500,0.820,10.000
4.528,1.945,3.500,0.820,10.000
4.528,1.946,3.500,0.820,10.000
4.528,1.945,3.500,0.820,10.000
4.528,1.946,3.500,0.820,10.000
4.528,1.945,3.500,0.820,10.000
4.528,1.946,3.500,0.820,10.000
4.528,1.945,3.500,0.820,10.000
4.528,1.946,3.500,0.820,10.000
4.528,1.946,3.500,0.820,10.000
4.528,1.946,3.500,0.820,10.000
4.528,1.946,3.500,0.820,10.000
4.528,1.946,3.500,0.820,10.000
4.528,1.946,3.500,0.820,10.000
4.528,1.946,3.500,0.820,10.000
4.528,1.946,3.500,0.820,10.000
4.528,1.947,3.500,0.820,10.000
4.528,1.946,3.500,0.820,10.000
4.528,1.947,3.500,0.820,10.000
4.528,1.946,3.500,0.820,10.000
4.528,1.947,3.500,0.820,10.000
4.528,1.946,3.500,0.820,10.000
4.528,1.947,3.500,0.820,10.000
4.528,1.947,3.500,0.820,10.000
4.528,1.947,3.500,0.820,10.000
4.528,1.947,3.500,0.820,10.000
4.528,1.947,3.500,0.820,10.000
4.528,1.947,3.500,0.820,10.000
4.528,1.947,3.500,0.820,10.000
4.528,1.947,3.500,0.820,10.000
4.528,1.948,3.500,0.820,10.000
4.528,1.947,3.500,0.820,10.000
4.528,1.948,3.500,0.820,10.000
4.528,1.947,3.500,0.820,10.000
4.528,1.948,3.500,0.820,10.000
4.528,1.947,3.500,0.820,10.000
4.528,1.948,3.500,0.820,10.000
4.528,1.948,3.500,0.820,10.000
4.528,1.948,3.500,0.820,10.000
4.528,1.948,3.500,0.820,10.000
4.528,1.948,3.500,0.820,10.000
4.528,1.948,3.500,0.820,10.000
4.528,1.948,3.500,0.820,10.000
4.528,1.948,3.500,0.820,10.000
4.528,1.948,3.500,0.820,10.000
4.528,1.948,3.500,0.820,10.000
4.528,1.949,3.500,0.820,10.000
4.528,1.948,3.500,0.820,10.000
4.528,1.949,3.500,0.820,10.000
4.528,1.948,3.500,0.820,10.000
4.528,1.949,3.500,0.820,10.000
4.528,1.948,3.500,0.820,10.000
4.528,1.949,3.500,0.820,10.000
4.528,1.949,3.500,0.820,10.000
4.528,1.949,3.500,0.820,10.000
4.528,1.949,3.500,0.820,10.000
4.528,1.949,3.500,0.820,10.000
4.528,1.949,3.500,0.820,10.000
4.528,1.949,3.500,0.820,10.000
4.528,1.949,3.500,0.820,10.000
4.528,1.949,3.500,0.820,10.000
4.528,1.949,3.500,0.820,10.000
4.528,1.949,3.500,0.820,10.000
4.528,1.949,3.500,0.820,10.000
4.528,1.950,3.500,0.820,10.000
4.528,1.949,3.500,0.820,10.000
4.528,1.950,3.500,0.820,10.000
4.528,1.949,3.500,0.820,10.000
4.528,1.950,3.500,0.820,10.000
4.528,1.949,3.500,0.820,10.000
4.528,1.950,3.500,0.820,10.000
4.528,1.950,3.500,0.820,10.000
4.528,1.950,3.500,0.820,10.000
4.528,1.950,3.500,0.820,10.000
4.528,1.950,3.500,0.820,10.000
4.528,1.950,3.500,0.820,10.000
4.528,1.950,3.500,0.820,10.000
4.528,1.950,3.500,0.820,10.000
4.528,1.950,3.500,0.820,10.000
4.528,1.950,3.500,0.820,10.000
4.528,1.950,3.500,0.820,10.000
4.528,1.950,3.500,0.820,10.000
4.528,1.950,3.500,0.820,10.000
4.528,1.950,3.500,0.820,10.000
4.528,1.951,3.500,0.820,10.000
4.528,1.950,3.500,0.820,10.000
4.528,1.951,3.500,0.820,10.000
4.528,1.950,3.500,0.820,10.000
4.528,1.951,3.500,0.820,10.000
4.528,1.951,3.500,0.820,10.000
4.528,1.951,3.500,0.820,10.000
4.528,1.951,3.500,0.820,10.000
4.528,1.951,3.500,0.820,10.000
4.528,1.951,3.500,0.820,10.000
4.528,1.951,3.500,0.820,10.000
4.528,1.951,3.500,0.820,10.000
4.528,1.951,3.500,0.820,10.000
